序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
702,臺南市,2007/09/20,臺南,5.0,0.77,-,53.2,91,110,78.0,18.87,1.25,17.57,2.313,0.548,1.77,-,-,28.53,-,75.91,94.0,-
703,臺南市,2007/09/20,安南,4.6,0.6,-,33.0,60,105,74.0,18.65,2.01,16.64,2.211,0.183,2.03,-,-,28.42,-,-,78.0,-
704,臺南市,2007/09/20,善化,3.5,0.53,427.32,52.9,86,97,66.0,12.47,4.26,8.21,-,-,-,-,-,28.1,-,84.16,85.0,-
705,臺南市,2007/09/19,新營,2.5,0.67,-,51.1,61,114,78.0,6.96,0.74,6.19,2.218,0.131,2.09,-,-,26.95,-,77.58,82.0,-
706,臺南市,2007/09/19,臺南,6.6,0.9,-,57.7,86,105,87.0,23.11,1.53,21.57,2.427,0.643,1.78,-,-,27.25,-,80.6,85.0,-
707,臺南市,2007/09/19,安南,7.6,0.88,-,35.4,54,133,87.0,28.8,1.93,26.87,2.574,0.615,1.96,-,-,27.79,-,72.56,92.0,-
708,臺南市,2007/09/19,善化,4.6,0.54,404.64,57.4,72,106,74.0,10.77,1.87,8.91,-,-,-,-,-,27.58,-,83.55,78.0,-
709,臺南市,2007/09/18,新營,3.0,0.44,-,47.2,52,66,38.0,8.73,1.13,7.6,2.038,0.088,1.95,-,-,24.72,-,88.38,58.0,-
710,臺南市,2007/09/18,臺南,3.3,0.54,-,53.4,63,64,52.0,14.32,1.11,13.21,-,-,-,-,-,25.53,-,85.75,60.0,-
711,臺南市,2007/09/18,安南,2.8,0.44,-,37.7,45,71,49.0,11.87,0.95,10.91,1.932,0.146,1.79,-,-,25.55,-,84.3,60.0,-
712,臺南市,2007/09/18,善化,3.2,0.36,400.11,52.7,62,63,42.0,9.25,1.67,7.57,-,-,-,-,-,25.42,-,91.12,64.0,-
713,臺南市,2007/09/17,新營,3.8,0.45,-,42.5,59,114,53.0,12.4,1.6,10.82,2.141,0.089,2.05,-,-,26.39,-,77.37,82.0,-
714,臺南市,2007/09/17,臺南,3.9,0.52,-,51.6,67,92,54.0,13.95,1.03,12.93,-,-,-,-,-,27.47,-,75.1,74.0,-
715,臺南市,2007/09/17,安南,3.6,0.4,-,33.6,48,96,52.0,13.02,1.04,11.99,1.968,0.094,1.87,-,-,27.22,-,-,73.0,-
716,臺南市,2007/09/17,善化,3.4,0.42,419.69,46.9,66,103,47.0,12.65,1.45,11.2,-,-,-,-,-,26.85,-,85.06,76.0,-
717,臺南市,2007/09/16,新營,4.9,0.58,-,56.5,95,135,75.0,11.02,0.46,10.53,2.373,0.118,2.26,-,-,27.96,-,70.82,97.0,-
718,臺南市,2007/09/16,臺南,6.9,0.64,-,64.9,105,106,78.0,18.76,0.68,18.04,1.934,0.3,1.64,-,-,28.62,-,72.34,128.0,-
719,臺南市,2007/09/16,安南,6.7,0.55,-,43.9,78,115,74.0,18.54,0.76,17.75,2.201,0.211,1.99,-,-,28.73,-,-,82.0,-
720,臺南市,2007/09/16,善化,5.2,0.5,428.68,63.2,104,106,68.0,14.22,2.38,11.83,-,-,-,-,-,28.16,-,79.06,120.0,-
721,臺南市,2007/09/15,新營,6.0,0.52,-,58.7,97,131,80.0,13.82,0.82,13.0,2.318,0.14,2.18,-,-,28.21,-,67.87,94.0,-
722,臺南市,2007/09/15,臺南,6.6,0.62,-,77.1,121,97,78.0,17.77,0.91,16.85,1.73,0.265,1.47,-,-,28.61,-,71.32,184.0,-
723,臺南市,2007/09/15,安南,7.3,0.49,-,52.5,91,109,74.0,16.43,0.84,15.58,2.185,0.202,1.98,-,-,28.66,-,-,109.0,-
724,臺南市,2007/09/15,善化,5.9,0.49,421.14,65.9,111,110,72.0,16.52,3.2,13.32,-,-,-,-,-,28.08,-,79.44,129.0,-
725,臺南市,2007/09/14,新營,6.5,0.54,-,62.5,111,116,71.0,14.06,1.1,12.95,2.371,0.158,2.21,-,-,28.1,-,73.03,121.0,-
726,臺南市,2007/09/14,臺南,5.0,0.65,-,67.0,110,98,76.0,17.38,1.17,16.21,1.753,0.288,1.47,-,-,28.32,-,76.11,104.0,-
727,臺南市,2007/09/14,安南,6.0,0.51,-,43.5,75,108,73.0,16.24,1.44,14.77,2.121,0.204,1.92,-,-,28.5,-,67.47,79.0,-
728,臺南市,2007/09/14,善化,5.9,0.49,405.58,68.0,118,104,70.0,18.05,2.29,15.76,-,-,-,-,-,27.85,-,83.71,116.0,-
729,臺南市,2007/09/13,新營,3.5,0.49,-,52.3,80,104,59.0,12.0,1.01,10.98,2.364,0.142,2.22,-,-,27.83,-,73.59,82.0,-
730,臺南市,2007/09/13,臺南,5.0,0.79,-,62.2,105,77,61.0,24.12,1.21,22.89,1.896,0.38,1.52,-,-,28.11,-,78.03,109.0,-
731,臺南市,2007/09/13,安南,5.9,0.61,-,37.5,65,89,60.0,25.46,2.58,22.89,2.321,0.359,1.96,-,-,28.2,-,68.57,72.0,-
732,臺南市,2007/09/13,善化,4.0,0.4,416.05,57.0,97,77,50.0,14.29,2.37,11.91,-,-,-,-,-,27.76,-,83.81,92.0,-
733,臺南市,2007/09/12,新營,4.4,0.45,-,53.2,83,104,51.0,10.78,0.76,10.0,2.22,0.123,2.1,-,-,28.15,-,72.49,79.0,-
734,臺南市,2007/09/12,臺南,4.4,0.5,-,71.7,104,64,49.0,13.69,0.49,13.13,1.777,0.238,1.54,-,-,28.27,-,75.69,95.0,-
735,臺南市,2007/09/12,安南,4.5,0.46,-,46.4,73,76,47.0,17.77,0.95,16.8,2.17,0.306,1.86,-,-,28.31,-,68.47,70.0,-
736,臺南市,2007/09/12,善化,3.6,0.36,409.94,67.0,96,67,44.0,13.36,2.53,10.83,-,-,-,-,-,28.06,-,83.58,111.0,-
737,臺南市,2007/09/11,新營,5.0,0.43,-,48.0,79,103,43.0,11.13,0.64,10.45,2.253,0.119,2.13,-,-,28.3,-,74.02,89.0,-
738,臺南市,2007/09/11,臺南,4.3,0.46,-,67.0,101,47,34.0,13.84,0.6,13.22,1.817,0.295,1.52,-,-,28.75,-,76.43,148.0,-
739,臺南市,2007/09/11,安南,4.1,0.39,-,45.0,64,60,34.0,13.15,0.98,12.15,2.025,0.206,1.82,-,-,28.98,-,70.15,67.0,-
740,臺南市,2007/09/11,善化,3.7,0.29,408.77,57.9,87,49,28.0,10.03,2.29,7.74,-,-,-,-,-,28.43,-,83.51,86.0,-
741,臺南市,2007/09/10,新營,3.6,0.43,-,46.4,78,57,33.0,9.05,1.02,8.0,2.421,0.141,2.28,-,-,28.17,-,76.51,130.0,-
742,臺南市,2007/09/10,臺南,4.4,0.52,-,59.9,100,46,38.0,16.79,0.75,16.02,1.903,0.366,1.54,-,-,28.41,-,80.06,128.0,-
743,臺南市,2007/09/10,安南,5.3,0.55,-,39.1,67,67,40.0,22.07,1.07,21.01,2.232,0.329,1.9,-,-,28.55,-,75.35,91.0,-
744,臺南市,2007/09/10,善化,3.4,0.3,410.68,51.8,103,50,26.0,9.72,1.41,8.31,-,-,-,-,-,28.18,-,84.6,151.0,-
745,臺南市,2007/09/09,新營,3.1,0.43,-,44.0,58,59,36.0,8.85,1.39,7.45,2.398,0.121,2.28,-,-,27.33,-,81.33,64.0,-
746,臺南市,2007/09/09,臺南,4.2,0.59,-,43.9,73,44,36.0,20.57,1.08,19.47,2.038,0.413,1.63,-,-,28.05,-,83.77,81.0,-
747,臺南市,2007/09/09,安南,3.2,0.62,-,24.0,37,54,32.0,24.47,2.9,21.56,2.193,0.272,1.92,-,-,27.55,-,-,52.0,-
748,臺南市,2007/09/09,善化,3.3,0.32,400.38,42.1,56,46,27.0,10.8,1.4,9.4,-,-,-,-,-,27.28,-,89.39,69.0,-
749,臺南市,2007/09/08,新營,3.1,0.46,-,49.9,81,61,36.0,10.98,1.83,9.14,2.423,0.135,2.29,-,-,27.56,-,80.03,120.0,-
750,臺南市,2007/09/08,臺南,2.8,0.5,-,65.1,94,43,36.0,12.44,0.63,11.74,2.054,0.385,1.67,-,-,28.71,-,78.96,93.0,-
751,臺南市,2007/09/08,安南,3.7,0.42,-,36.0,57,56,33.0,16.43,1.73,14.68,2.1,0.228,1.87,-,-,28.94,-,68.78,56.0,-
752,臺南市,2007/09/08,善化,3.5,0.28,400.26,52.6,84,52,29.0,-,-,-,-,-,-,-,-,28.26,-,83.64,93.0,-
753,臺南市,2007/09/07,新營,3.1,0.39,-,41.4,59,48,29.0,10.24,1.25,8.98,2.239,0.141,2.1,-,-,26.84,-,81.84,60.0,-
754,臺南市,2007/09/07,善化,3.4,0.27,393.62,45.8,70,45,27.0,11.9,2.24,9.66,-,-,-,-,-,27.55,-,87.27,65.0,-
755,臺南市,2007/09/07,安南,4.5,0.42,-,28.2,45,51,30.0,18.66,1.75,16.9,2.115,0.282,1.83,-,-,28.12,-,75.43,50.0,-
756,臺南市,2007/09/07,臺南,4.7,0.44,-,46.1,66,39,33.0,14.51,1.35,13.15,2.039,0.349,1.69,-,-,28.24,-,79.51,63.0,-
757,臺南市,2007/09/06,新營,2.5,0.35,-,40.7,63,50,29.0,12.36,1.6,10.74,2.3,0.15,2.15,-,-,26.59,-,82.73,63.0,-
758,臺南市,2007/09/06,臺南,4.3,0.49,-,48.9,86,42,33.0,17.27,1.28,15.99,2.309,0.474,1.84,-,-,27.72,-,80.35,94.0,-
759,臺南市,2007/09/06,安南,4.2,0.4,-,24.6,46,49,29.0,22.75,3.26,19.48,2.199,0.328,1.87,-,-,27.04,-,80.66,49.0,-
760,臺南市,2007/09/06,善化,4.1,0.25,392.05,32.7,53,43,26.0,13.49,2.57,10.92,-,-,-,-,-,27.04,-,87.42,59.0,-
761,臺南市,2007/09/05,善化,5.1,0.21,398.63,24.8,57,38,18.0,15.09,5.17,9.92,-,-,-,-,-,27.25,-,87.49,92.0,-
762,臺南市,2007/09/05,新營,2.8,0.29,-,27.5,43,41,20.0,10.69,2.21,8.46,2.177,0.128,2.05,-,-,27.32,-,78.98,44.0,-
763,臺南市,2007/09/05,臺南,3.8,0.48,-,32.0,56,30,23.0,19.92,3.09,16.82,2.369,0.523,1.85,-,-,27.55,-,82.92,52.0,-
764,臺南市,2007/09/05,安南,3.6,0.35,-,19.9,38,41,22.0,22.35,5.14,17.21,2.086,0.264,1.82,-,-,27.74,-,78.81,41.0,-
765,臺南市,2007/09/04,安南,3.5,0.27,-,14.5,24,31,14.0,16.62,3.66,12.95,1.963,0.223,1.74,-,-,28.41,-,75.55,31.0,-
766,臺南市,2007/09/04,臺南,3.1,0.29,-,23.8,34,20,14.0,13.52,2.27,11.21,2.219,0.383,1.84,-,-,28.24,-,79.98,33.0,-
767,臺南市,2007/09/04,新營,2.7,0.27,-,23.9,36,31,15.0,8.08,1.85,6.22,2.147,0.11,2.04,-,-,28.46,-,72.5,44.0,-
768,臺南市,2007/09/04,善化,2.9,0.14,389.86,23.1,36,33,13.0,10.57,2.59,7.98,-,-,-,-,-,28.15,-,83.19,53.0,-
769,臺南市,2007/09/03,安南,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-,27.0,-
770,臺南市,2007/09/03,新營,5.0,0.27,-,24.3,38,37,18.0,8.15,1.98,6.17,2.103,0.118,1.99,-,-,28.42,-,69.66,45.0,-
771,臺南市,2007/09/03,臺南,3.2,0.32,-,29.9,44,27,22.0,12.81,1.39,11.39,-,-,-,-,-,28.87,-,72.37,47.0,-
772,臺南市,2007/09/03,善化,1.8,0.18,397.61,27.1,49,37,18.0,11.01,3.49,7.52,-,-,-,-,-,28.03,-,81.22,82.0,-
773,臺南市,2007/09/02,臺南,3.4,0.27,-,31.3,42,21,18.0,11.95,1.41,10.53,-,-,-,-,-,28.68,-,71.57,44.0,-
774,臺南市,2007/09/02,善化,2.6,0.2,390.41,31.4,49,34,18.0,10.73,2.79,7.94,-,-,-,-,-,27.84,-,81.34,63.0,-
775,臺南市,2007/09/02,安南,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-,19.0,-
776,臺南市,2007/09/02,新營,3.6,0.26,-,32.0,47,36,20.0,6.38,1.31,5.07,2.048,0.082,1.97,-,-,27.9,-,71.76,55.0,-
777,臺南市,2007/09/01,安南,4.6,0.28,-,19.4,30,36,18.0,15.24,2.36,12.88,1.953,0.176,1.78,-,-,28.17,-,69.71,39.0,-
778,臺南市,2007/09/01,臺南,5.7,0.29,-,30.6,46,26,21.0,14.7,1.85,12.85,-,-,-,-,-,28.4,-,70.54,59.0,-
779,臺南市,2007/09/01,新營,3.2,0.25,-,28.7,42,38,18.0,6.83,1.33,5.48,2.285,0.091,2.19,-,-,28.17,-,69.76,40.0,-
780,臺南市,2007/09/01,善化,5.0,0.19,393.83,35.0,58,37,19.0,12.01,2.91,9.11,-,-,-,-,-,27.46,-,80.25,72.0,-
781,高雄市,2007/09/30,左營,5.5,0.48,-,57.7,99,56,35.0,13.81,1.96,11.85,2.091,0.188,1.9,-,-,29.12,-,74.21,103.0,-
782,高雄市,2007/09/30,楠梓,5.1,0.47,-,53.9,99,82,53.0,18.32,1.99,16.51,2.089,0.25,1.84,-,-,29.41,-,79.52,99.0,-
783,高雄市,2007/09/30,前金,4.9,0.44,-,50.1,85,56,34.0,14.98,1.71,13.23,2.208,0.188,2.02,-,-,29.86,-,74.4,89.0,-
784,高雄市,2007/09/30,前鎮,7.4,0.42,-,45.1,80,76,40.0,25.31,5.31,19.99,-,-,-,-,-,29.86,-,79.69,63.0,-
785,高雄市,2007/09/30,復興,8.3,0.6,-,49.4,86,55,34.0,27.54,5.74,21.8,-,-,-,-,-,29.31,-,78.78,52.0,-
786,高雄市,2007/09/30,大寮,6.4,0.54,-,37.9,68,92,55.0,22.15,2.08,20.06,-,-,-,-,-,29.26,-,75.43,71.0,-
787,高雄市,2007/09/30,鳳山,3.8,0.73,-,48.4,78,76,40.0,19.28,1.05,18.2,2.368,0.34,2.03,-,-,29.33,-,79.31,63.0,-
788,高雄市,2007/09/30,林園,6.8,0.35,-,51.4,80,73,37.0,11.19,2.25,8.94,2.093,0.229,1.86,-,-,29.53,-,84.57,87.0,-
789,高雄市,2007/09/30,仁武,6.0,0.44,-,58.8,100,65,45.0,18.15,1.3,16.81,2.168,0.212,1.96,-,-,30.07,-,81.14,106.0,-
790,高雄市,2007/09/30,橋頭,4.3,0.53,-,54.9,103,83,61.0,19.68,2.92,16.75,-,-,-,-,-,29.52,-,79.94,109.0,-
791,高雄市,2007/09/30,美濃,2.1,0.35,-,48.0,78,70,47.0,6.89,0.77,6.24,-,-,-,-,-,29.07,-,78.72,91.0,-
792,高雄市,2007/09/30,小港,8.9,0.33,-,41.5,75,59,38.0,21.09,4.06,16.99,1.88,0.199,1.68,-,-,30.04,-,77.13,84.0,-
793,高雄市,2007/09/29,左營,5.8,0.55,-,62.2,91,70,50.0,16.69,2.26,14.43,2.124,0.219,1.91,-,-,29.14,-,71.96,99.0,-
794,高雄市,2007/09/29,楠梓,5.2,0.43,-,52.9,88,87,58.0,15.19,1.35,14.47,1.951,0.236,1.72,-,-,29.58,-,77.6,85.0,-
795,高雄市,2007/09/29,前金,4.4,0.58,-,60.8,90,91,63.0,15.47,1.14,14.33,2.256,0.238,2.02,-,-,30.06,-,72.65,90.0,-
796,高雄市,2007/09/29,前鎮,6.9,0.55,-,48.7,71,90,51.0,26.08,3.01,23.07,-,-,-,-,-,30.14,-,75.74,70.0,-
797,高雄市,2007/09/29,復興,7.7,0.81,-,54.2,81,66,46.0,27.02,3.08,23.94,-,-,-,-,-,29.53,-,75.2,58.0,-
798,高雄市,2007/09/29,大寮,5.8,0.58,-,52.2,107,98,61.0,24.8,1.64,23.16,-,-,-,-,-,29.48,-,73.37,114.0,-
799,高雄市,2007/09/29,林園,5.6,0.35,-,56.2,89,69,38.0,8.88,2.12,6.76,2.057,0.142,1.92,-,-,29.46,-,82.47,85.0,-
800,高雄市,2007/09/29,仁武,5.6,0.44,-,54.6,94,80,61.0,18.83,1.16,17.64,2.061,0.186,1.88,-,-,30.22,-,78.61,87.0,-
801,高雄市,2007/09/29,鳳山,5.8,0.8,-,49.3,87,94,51.0,21.34,1.49,19.83,2.414,0.381,2.03,-,-,29.42,-,77.55,72.0,-
802,高雄市,2007/09/29,橋頭,4.9,0.49,-,57.1,95,81,62.0,16.29,1.77,14.51,-,-,-,-,-,29.95,-,77.47,96.0,-
803,高雄市,2007/09/29,美濃,2.4,0.38,-,56.3,98,85,57.0,8.22,3.58,6.04,-,-,-,-,-,29.38,-,82.4,96.0,-
804,高雄市,2007/09/29,小港,7.7,0.43,-,45.0,71,71,55.0,23.71,2.31,21.4,2.017,0.315,1.7,-,-,30.26,-,73.94,67.0,-
805,高雄市,2007/09/28,左營,7.2,0.53,-,59.6,82,61,43.0,17.58,2.67,14.91,2.204,0.273,1.93,-,-,29.03,-,71.93,98.0,-
806,高雄市,2007/09/28,楠梓,4.7,0.38,-,48.8,72,76,45.0,15.38,2.8,12.58,1.907,0.198,1.71,-,-,29.51,-,75.94,80.0,-
807,高雄市,2007/09/28,前金,4.2,0.45,-,55.2,69,68,43.0,13.32,1.11,12.22,2.119,0.193,1.93,-,-,29.89,-,73.06,72.0,-
808,高雄市,2007/09/28,前鎮,5.7,0.58,-,46.3,60,74,41.0,22.25,2.33,19.92,-,-,-,-,-,30.09,-,75.75,62.0,-
809,高雄市,2007/09/28,復興,6.3,0.84,-,51.5,66,59,39.0,26.33,5.16,21.17,-,-,-,-,-,29.58,-,73.92,54.0,-
810,高雄市,2007/09/28,大寮,7.0,0.45,-,34.1,66,72,40.0,20.48,1.55,18.92,-,-,-,-,-,29.31,-,72.56,73.0,-
811,高雄市,2007/09/28,林園,4.9,0.33,-,46.5,73,67,32.0,10.36,2.16,8.2,2.041,0.192,1.85,-,-,29.15,-,81.33,68.0,-
812,高雄市,2007/09/28,仁武,8.0,0.38,-,50.5,68,72,51.0,18.63,1.84,16.78,2.006,0.179,1.83,-,-,30.18,-,76.96,82.0,-
813,高雄市,2007/09/28,鳳山,7.1,0.53,-,42.9,56,74,39.0,15.61,1.35,14.26,2.155,0.214,1.94,-,-,29.09,-,78.57,62.0,-
814,高雄市,2007/09/28,橋頭,5.1,0.43,-,53.3,77,74,49.0,18.87,1.94,16.93,-,-,-,-,-,29.72,-,75.56,85.0,-
815,高雄市,2007/09/28,美濃,3.6,0.28,-,39.1,68,56,33.0,8.73,3.88,4.85,-,-,-,-,-,28.99,-,79.63,64.0,-
816,高雄市,2007/09/28,小港,7.6,0.45,-,38.6,60,58,39.0,23.06,2.31,20.74,1.81,0.225,1.59,-,-,30.1,-,73.56,61.0,-
817,高雄市,2007/09/27,左營,5.0,0.51,-,56.3,72,48,35.0,14.87,2.42,12.44,2.043,0.171,1.87,-,-,28.83,-,72.78,68.0,-
818,高雄市,2007/09/27,楠梓,6.6,0.43,-,32.9,57,68,43.0,25.39,3.82,21.57,1.978,0.277,1.7,-,-,29.27,-,76.72,69.0,-
819,高雄市,2007/09/27,前金,4.1,0.43,-,52.4,67,64,40.0,12.49,1.1,11.38,2.145,0.153,1.99,-,-,29.57,-,75.36,65.0,-
820,高雄市,2007/09/27,前鎮,9.4,0.43,-,42.3,49,71,39.0,24.38,3.44,20.94,-,-,-,-,-,29.67,-,77.9,60.0,-
821,高雄市,2007/09/27,復興,6.5,0.64,-,48.9,58,50,34.0,22.08,4.01,18.07,-,-,-,-,-,29.06,-,76.7,50.0,-
822,高雄市,2007/09/27,大寮,3.4,0.37,-,37.1,65,66,36.0,14.32,1.5,12.82,-,-,-,-,-,29.17,-,73.55,78.0,-
823,高雄市,2007/09/27,林園,3.1,0.26,-,40.4,54,56,30.0,7.23,2.07,5.15,1.971,0.118,1.85,-,-,28.68,-,83.94,53.0,-
824,高雄市,2007/09/27,仁武,5.5,0.45,-,36.9,54,63,47.0,21.1,1.78,19.29,2.079,0.206,1.87,-,-,29.82,-,78.71,56.0,-
825,高雄市,2007/09/27,鳳山,4.5,0.65,-,35.8,52,73,38.0,17.87,1.9,15.97,2.335,0.285,2.05,-,-,29.06,-,78.39,62.0,-
826,高雄市,2007/09/27,橋頭,6.2,0.45,-,51.9,80,66,43.0,20.88,3.34,17.54,-,-,-,-,-,29.4,-,77.63,85.0,-
827,高雄市,2007/09/27,美濃,7.2,0.27,-,40.5,67,56,30.0,9.32,4.18,5.14,-,-,-,-,-,29.2,-,78.61,68.0,-
828,高雄市,2007/09/27,小港,11.1,0.37,-,31.6,38,57,37.0,26.08,3.97,22.11,1.964,0.207,1.76,-,-,29.93,-,74.42,54.0,-
829,高雄市,2007/09/26,左營,3.5,0.57,-,40.5,54,44,30.0,16.11,3.24,12.86,2.089,0.218,1.87,-,-,27.92,-,75.87,56.0,-
830,高雄市,2007/09/26,楠梓,8.1,0.46,-,27.8,44,55,36.0,24.37,5.19,19.17,2.017,0.302,1.72,-,-,28.54,-,79.48,52.0,-
831,高雄市,2007/09/26,前金,5.0,0.48,-,37.7,53,48,29.0,14.77,1.84,12.93,2.094,0.177,1.92,-,-,28.73,-,78.63,51.0,-
832,高雄市,2007/09/26,前鎮,8.9,0.48,-,32.6,47,54,34.0,25.54,6.27,19.27,-,-,-,-,-,28.59,-,82.52,52.0,-
833,高雄市,2007/09/26,復興,6.4,0.66,-,37.6,51,40,28.0,23.2,5.41,17.78,-,-,-,-,-,28.04,-,81.8,40.0,-
834,高雄市,2007/09/26,大寮,3.5,0.41,-,23.0,41,64,-,17.0,1.97,15.03,-,-,-,-,-,28.6,-,75.97,57.0,-
835,高雄市,2007/09/26,林園,3.7,0.27,-,37.3,49,52,25.0,7.97,3.08,4.91,1.942,0.182,1.76,-,-,27.9,-,84.82,51.0,-
836,高雄市,2007/09/26,仁武,3.6,0.44,-,34.3,45,48,41.0,18.57,2.48,16.09,2.0,0.164,1.84,-,-,29.02,-,81.33,49.0,-
837,高雄市,2007/09/26,鳳山,5.7,0.7,-,31.2,41,64,35.0,17.99,3.04,14.95,2.318,0.309,2.01,-,-,28.28,-,80.85,57.0,-
838,高雄市,2007/09/26,橋頭,4.9,0.42,-,47.2,61,52,32.0,15.76,2.72,13.04,-,-,-,-,-,28.86,-,78.88,58.0,-
839,高雄市,2007/09/26,美濃,7.6,0.28,-,33.0,57,48,23.0,8.83,4.44,4.38,-,-,-,-,-,28.28,-,83.19,54.0,-
840,高雄市,2007/09/26,小港,9.9,0.45,-,29.8,42,53,33.0,22.69,4.77,17.93,1.913,0.193,1.72,-,-,28.99,-,78.93,52.0,-
841,高雄市,2007/09/25,左營,-,-,-,-,46,-,-,-,-,-,-,-,-,-,-,-,-,-,57.0,-
842,高雄市,2007/09/25,楠梓,5.4,0.46,-,20.3,37,37,23.0,21.1,4.37,16.73,1.957,0.259,1.7,-,-,27.34,-,83.25,48.0,-
843,高雄市,2007/09/25,前金,6.0,0.75,-,24.4,43,52,36.0,24.94,2.97,21.97,2.344,0.333,2.01,-,-,27.85,-,81.35,55.0,-
844,高雄市,2007/09/25,前鎮,5.8,0.94,-,21.4,38,51,36.0,35.45,8.74,26.71,-,-,-,-,-,27.74,-,84.24,50.0,-
845,高雄市,2007/09/25,小港,9.3,0.65,-,20.0,38,47,36.0,28.95,5.71,23.24,2.031,0.257,1.77,-,-,27.89,-,82.18,48.0,-
846,高雄市,2007/09/25,大寮,2.7,0.45,-,20.7,41,42,-,13.17,1.81,11.36,-,-,-,-,-,27.0,-,84.71,53.0,-
847,高雄市,2007/09/25,復興,6.5,1.17,-,25.3,42,46,35.0,37.7,11.97,25.73,-,-,-,-,-,27.13,-,83.31,46.0,-
848,高雄市,2007/09/25,仁武,6.3,0.54,-,24.4,42,46,42.0,24.5,7.27,17.24,2.099,0.237,1.86,-,-,27.58,-,85.41,60.0,-
849,高雄市,2007/09/25,鳳山,4.6,0.83,-,22.8,38,61,36.0,21.85,5.18,16.68,2.395,0.335,2.06,-,-,26.58,-,86.24,56.0,-
850,高雄市,2007/09/25,橋頭,4.3,0.45,-,34.7,53,34,22.0,17.57,3.4,14.17,-,-,-,-,-,27.47,-,83.97,68.0,-
851,高雄市,2007/09/25,美濃,5.6,0.28,-,24.2,34,28,10.0,7.69,3.82,3.87,-,-,-,-,-,28.3,-,90.8,33.0,-
852,高雄市,2007/09/25,林園,4.2,0.39,-,29.6,48,48,23.0,9.59,2.41,7.18,2.08,0.183,1.9,-,-,26.55,-,90.34,49.0,-
853,高雄市,2007/09/24,左營,6.1,0.71,-,32.9,67,33,26.0,26.21,6.53,19.69,2.277,0.321,1.96,-,-,27.19,-,82.34,78.0,-
854,高雄市,2007/09/24,楠梓,3.3,0.45,-,25.6,53,38,24.0,20.66,4.46,16.2,2.007,0.252,1.75,-,-,27.53,-,88.42,69.0,-
855,高雄市,2007/09/24,前金,8.2,0.67,-,25.0,54,46,31.0,26.32,4.6,21.72,2.306,0.331,1.98,-,-,28.08,-,82.88,69.0,-
856,高雄市,2007/09/24,前鎮,9.4,0.8,-,27.3,59,40,29.0,36.11,9.81,26.3,-,-,-,-,-,27.86,-,87.36,40.0,-
857,高雄市,2007/09/24,小港,7.4,0.55,-,26.6,56,41,32.0,24.61,3.52,21.09,1.925,0.205,1.72,-,-,28.09,-,84.78,70.0,-
858,高雄市,2007/09/24,大寮,6.5,0.43,-,34.9,66,39,22.0,16.35,1.97,14.36,-,-,-,-,-,27.5,-,86.38,129.0,-
859,高雄市,2007/09/24,復興,8.4,1.0,-,31.8,64,32,25.0,38.04,11.94,26.1,-,-,-,-,-,27.23,-,87.19,32.0,-
860,高雄市,2007/09/24,仁武,7.9,0.47,-,31.8,61,38,32.0,24.64,5.91,18.73,2.193,0.28,1.91,-,-,28.06,-,89.57,78.0,-
861,高雄市,2007/09/24,鳳山,4.5,0.63,-,35.1,64,45,25.0,19.8,2.99,16.81,2.265,0.273,1.99,-,-,26.95,-,89.24,45.0,-
862,高雄市,2007/09/24,橋頭,3.1,0.45,-,39.9,68,34,22.0,18.17,3.84,14.33,-,-,-,-,-,27.92,-,87.29,82.0,-
863,高雄市,2007/09/24,美濃,5.8,0.29,-,28.7,40,31,14.0,7.15,4.1,3.05,-,-,-,-,-,27.15,-,92.13,38.0,-
864,高雄市,2007/09/24,林園,5.6,0.34,-,44.3,74,38,19.0,8.99,2.22,6.77,1.969,0.172,1.8,-,-,26.78,-,92.41,116.0,-
865,高雄市,2007/09/23,左營,12.3,0.94,-,30.9,66,48,37.0,34.99,8.66,26.33,2.462,0.471,1.99,-,-,27.15,-,81.93,95.0,-
866,高雄市,2007/09/23,楠梓,6.0,0.52,-,26.8,49,51,35.0,26.15,4.72,21.42,1.983,0.255,1.73,-,-,27.43,-,88.33,86.0,-
867,高雄市,2007/09/23,前金,12.1,0.88,-,20.3,42,60,42.0,36.43,8.76,27.67,2.46,0.456,2.0,-,-,27.84,-,84.94,59.0,-
868,高雄市,2007/09/23,前鎮,12.0,0.94,-,19.1,34,55,36.0,41.24,12.02,29.22,-,-,-,-,-,27.76,-,87.61,52.0,-
869,高雄市,2007/09/23,小港,15.8,0.78,-,18.7,29,54,42.0,35.37,10.47,24.9,2.132,0.362,1.77,-,-,27.84,-,86.58,52.0,-
