序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
687,臺中市,2013/11/01,忠明,3.3,0.55,-,36.9,83,44,24.0,27.01,3.41,23.6,2.06,0.225,1.84,1.54,26.33,70.4,98.0
688,臺中市,2013/11/01,豐原,2.9,0.43,-,37.7,79,54,28.0,18.71,2.73,15.98,1.981,0.203,1.78,1.7,24.97,72.94,132.0
689,臺中市,2013/11/01,沙鹿,2.1,0.22,-,30.2,48,35,22.0,13.44,1.77,11.67,-,-,-,3.42,25.55,80.62,58.0
690,臺中市,2013/11/01,大里,3.9,0.68,428.22,34.0,91,64,38.0,32.94,7.38,25.57,2.292,0.403,1.89,1.42,26.47,70.49,110.0
691,臺南市,2013/11/30,新營,5.1,0.56,-,30.9,67,114,62.0,33.98,8.43,25.55,2.253,0.207,2.05,1.12,16.37,63.85,82.0
692,臺南市,2013/11/30,善化,4.4,0.53,434.35,30.6,64,96,42.0,29.53,6.09,23.44,-,-,-,1.41,16.1,71.7,73.0
693,臺南市,2013/11/30,安南,4.0,0.55,-,32.8,65,98,55.0,34.04,7.69,26.35,2.27,0.269,2.0,1.49,16.37,63.74,74.0
694,臺南市,2013/11/30,臺南,5.0,0.75,-,33.8,64,92,61.0,35.67,4.95,30.72,2.275,0.359,1.92,-,16.97,60.41,71.0
695,臺南市,2013/11/29,新營,5.2,0.34,-,34.6,51,110,42.0,18.09,1.65,16.44,1.964,0.093,1.87,3.38,15.76,49.53,80.0
696,臺南市,2013/11/29,善化,5.2,0.34,414.93,33.0,48,98,31.0,17.63,1.42,16.2,-,-,-,5.06,16.73,54.08,74.0
697,臺南市,2013/11/29,安南,5.4,0.36,-,38.2,55,123,39.0,17.42,2.07,15.35,1.991,0.115,1.88,4.04,15.9,50.53,86.0
698,臺南市,2013/11/29,臺南,5.0,0.43,-,36.4,52,112,41.0,19.29,1.52,17.75,1.963,0.157,1.81,-,16.23,47.28,81.0
699,臺南市,2013/11/28,新營,3.4,0.35,-,23.9,26,83,37.0,16.19,1.64,14.55,1.966,0.101,1.87,3.98,16.44,69.51,66.0
700,臺南市,2013/11/28,善化,3.5,0.37,413.04,20.6,24,73,26.0,18.43,1.68,16.74,-,-,-,5.29,17.61,70.47,62.0
701,臺南市,2013/11/28,安南,3.6,0.39,-,26.1,29,96,35.0,18.23,1.85,16.38,1.995,0.123,1.87,4.42,16.59,66.86,73.0
702,臺南市,2013/11/28,臺南,3.8,0.44,-,24.6,29,82,39.0,20.03,2.52,17.51,1.962,0.162,1.8,-,16.76,67.36,66.0
703,臺南市,2013/11/27,新營,3.9,0.43,-,34.5,56,166,60.0,20.44,3.45,16.98,2.092,0.126,1.97,3.15,21.31,74.61,108.0
704,臺南市,2013/11/27,善化,4.0,0.42,429.91,32.6,51,142,36.0,19.27,1.87,17.38,-,-,-,4.33,22.6,74.21,96.0
705,臺南市,2013/11/27,安南,2.4,0.42,-,39.5,60,151,51.0,20.44,4.18,16.25,2.086,0.13,1.96,3.57,21.5,72.27,100.0
706,臺南市,2013/11/27,臺南,3.6,0.5,-,39.8,58,136,55.0,20.64,2.08,18.55,2.069,0.208,1.86,-,21.94,71.87,93.0
707,臺南市,2013/11/26,新營,4.6,0.55,-,33.7,66,116,44.0,28.73,7.19,21.53,2.209,0.197,2.01,1.56,20.93,72.67,83.0
708,臺南市,2013/11/26,善化,3.5,0.56,446.58,29.5,58,105,-,33.68,7.66,26.03,-,-,-,1.73,21.73,75.54,78.0
709,臺南市,2013/11/26,安南,4.8,0.58,-,38.1,70,112,42.0,29.78,8.37,21.4,2.284,0.254,2.03,1.62,20.92,71.8,81.0
710,臺南市,2013/11/26,臺南,5.0,0.65,-,39.7,69,105,43.0,27.58,5.39,22.19,2.227,0.291,1.94,-,21.41,72.42,78.0
711,臺南市,2013/11/25,新營,3.1,0.53,-,31.3,44,79,36.0,16.43,1.08,15.34,2.032,0.106,1.93,3.48,20.66,79.65,64.0
712,臺南市,2013/11/25,善化,2.7,0.54,442.13,30.1,42,67,29.0,18.73,1.37,17.36,-,-,-,5.07,22.0,76.85,58.0
713,臺南市,2013/11/25,安南,2.8,0.56,-,37.2,55,72,37.0,16.61,1.28,15.31,2.075,0.126,1.95,4.13,21.24,74.76,61.0
714,臺南市,2013/11/25,臺南,4.3,0.64,-,37.6,52,64,40.0,18.6,1.05,17.51,2.053,0.185,1.87,-,21.72,75.28,57.0
715,臺南市,2013/11/24,新營,2.7,0.51,-,34.5,70,134,79.0,19.43,2.8,16.64,2.178,0.15,2.03,1.57,22.56,81.3,92.0
716,臺南市,2013/11/24,善化,3.6,0.45,444.53,32.4,66,105,49.0,19.6,3.64,15.97,-,-,-,1.82,23.44,76.98,78.0
717,臺南市,2013/11/24,安南,4.4,0.47,-,37.4,72,110,68.0,-,-,-,2.167,0.155,2.01,1.86,23.21,76.74,80.0
718,臺南市,2013/11/24,臺南,4.2,0.63,-,39.5,75,114,78.0,24.07,2.1,21.98,2.204,0.279,1.93,-,23.84,75.71,82.0
719,臺南市,2013/11/23,新營,4.3,0.61,-,28.2,63,111,61.0,32.46,10.37,22.09,2.351,0.278,2.07,1.11,22.03,78.23,80.0
720,臺南市,2013/11/23,善化,5.0,0.52,-,27.3,68,74,35.0,30.22,9.82,20.4,-,-,-,1.47,22.24,77.59,70.0
721,臺南市,2013/11/23,安南,7.0,0.63,-,37.2,85,100,61.0,38.03,13.09,24.94,2.383,0.341,2.04,1.43,22.39,74.8,87.0
722,臺南市,2013/11/23,臺南,7.2,0.87,-,36.3,86,95,67.0,42.82,11.38,31.44,2.403,0.476,1.93,-,23.09,73.82,94.0
723,臺南市,2013/11/22,新營,4.1,0.6,-,7.8,17,123,64.0,39.28,9.48,29.8,2.364,0.291,2.07,1.63,20.46,86.91,86.0
724,臺南市,2013/11/22,善化,5.2,0.62,466.62,7.6,19,110,49.0,38.11,7.52,30.58,-,-,-,1.85,20.75,83.53,80.0
725,臺南市,2013/11/22,安南,6.8,0.58,-,11.0,23,90,54.0,37.88,9.71,28.17,2.378,0.326,2.05,1.93,20.77,81.7,70.0
726,臺南市,2013/11/22,臺南,6.4,0.76,-,10.8,23,93,62.0,41.27,7.28,33.99,2.394,0.442,1.95,-,21.38,80.27,72.0
727,臺南市,2013/11/21,新營,2.7,0.56,-,30.9,60,156,90.0,26.25,3.82,22.43,2.261,0.204,2.06,1.56,21.67,70.72,103.0
728,臺南市,2013/11/21,善化,4.2,0.54,456.44,29.2,56,131,58.0,24.93,1.88,23.05,-,-,-,1.71,21.54,72.54,90.0
729,臺南市,2013/11/21,安南,2.1,0.6,-,32.9,68,161,97.0,29.74,4.24,25.5,2.41,0.299,2.11,1.71,21.74,69.07,106.0
730,臺南市,2013/11/21,臺南,6.7,0.78,-,35.9,64,137,96.0,33.11,2.43,30.69,2.365,0.411,1.95,-,22.2,64.63,94.0
731,臺南市,2013/11/20,新營,6.8,0.66,-,34.9,66,181,97.0,33.24,6.07,27.15,2.309,0.266,2.04,1.2,20.33,65.08,116.0
732,臺南市,2013/11/20,善化,6.8,0.66,459.3,29.6,59,172,75.0,32.87,3.87,28.99,-,-,-,1.29,19.46,70.91,111.0
733,臺南市,2013/11/20,安南,6.5,0.67,-,34.8,68,176,102.0,37.76,6.2,31.55,2.431,0.35,2.08,1.47,20.17,64.67,113.0
734,臺南市,2013/11/20,臺南,7.2,0.88,-,36.0,67,166,104.0,38.97,3.44,35.51,2.425,0.45,1.98,-,20.69,61.43,108.0
735,臺南市,2013/11/19,新營,6.1,0.47,-,31.1,65,142,58.0,26.83,2.47,24.33,2.106,0.15,1.96,1.7,19.17,55.96,96.0
736,臺南市,2013/11/19,善化,7.8,0.52,441.94,28.8,54,131,44.0,29.56,2.83,26.71,-,-,-,2.14,18.47,61.9,90.0
737,臺南市,2013/11/19,安南,6.8,0.55,-,30.8,60,128,55.0,33.07,3.83,29.23,2.23,0.258,1.97,1.89,19.38,55.25,89.0
738,臺南市,2013/11/19,臺南,8.0,0.67,-,33.0,64,119,58.0,32.8,3.51,29.28,2.189,0.3,1.89,-,19.71,51.64,84.0
739,臺南市,2013/11/18,新營,4.8,0.39,-,42.7,76,174,55.0,17.55,1.45,16.1,2.0,0.095,1.91,2.6,19.59,49.03,112.0
740,臺南市,2013/11/18,善化,7.0,0.4,431.81,38.8,65,159,39.0,22.76,1.49,21.25,-,-,-,3.13,19.26,53.01,104.0
741,臺南市,2013/11/18,安南,6.4,0.4,-,49.0,77,177,54.0,17.16,2.46,14.69,2.041,0.131,1.91,2.76,20.17,46.94,114.0
742,臺南市,2013/11/18,臺南,5.4,0.48,-,45.9,70,152,54.0,18.38,1.27,17.08,2.019,0.182,1.84,-,20.62,42.88,101.0
743,臺南市,2013/11/17,新營,4.3,0.5,-,42.5,73,185,76.0,16.23,0.93,15.29,2.065,0.107,1.96,2.62,20.73,65.37,118.0
744,臺南市,2013/11/17,善化,5.8,0.51,434.14,40.1,71,170,57.0,18.34,0.84,17.46,-,-,-,3.55,20.75,66.03,110.0
745,臺南市,2013/11/17,安南,7.3,0.49,-,47.6,79,184,73.0,15.74,0.86,14.87,2.087,0.127,1.96,3.1,21.14,62.32,117.0
746,臺南市,2013/11/17,臺南,5.4,0.6,-,46.7,77,161,78.0,18.35,1.36,16.99,2.067,0.181,1.89,-,21.68,61.8,106.0
747,臺南市,2013/11/16,新營,4.4,0.58,-,32.7,64,138,75.0,18.45,0.99,17.43,2.077,0.127,1.95,2.79,22.41,80.38,94.0
748,臺南市,2013/11/16,善化,5.8,0.58,445.48,29.9,62,122,52.0,21.93,1.34,20.57,-,-,-,3.55,22.53,75.59,86.0
749,臺南市,2013/11/16,安南,4.3,0.55,-,36.2,67,123,70.0,-,-,-,2.112,0.145,1.97,3.28,22.75,75.74,86.0
750,臺南市,2013/11/16,臺南,4.3,0.68,-,34.1,65,119,72.0,19.61,1.59,18.02,2.106,0.221,1.89,-,23.32,75.8,84.0
751,臺南市,2013/11/15,新營,2.6,0.43,-,27.9,53,-,44.0,17.74,1.67,16.06,2.014,0.113,1.9,2.74,23.72,80.89,65.0
752,臺南市,2013/11/15,善化,4.2,0.41,434.19,26.3,54,111,33.0,20.05,1.6,18.45,-,-,-,3.43,23.81,76.39,80.0
753,臺南市,2013/11/15,安南,4.9,0.42,-,29.4,58,125,44.0,17.22,1.64,15.55,2.046,0.132,1.91,2.31,24.01,77.06,88.0
754,臺南市,2013/11/15,臺南,4.2,0.52,-,31.9,59,116,48.0,17.82,1.76,16.06,2.036,0.2,1.84,-,24.58,77.69,83.0
755,臺南市,2013/11/14,新營,3.5,0.32,-,27.1,54,-,29.0,19.97,4.36,15.62,2.005,0.105,1.9,2.28,23.4,81.88,56.0
756,臺南市,2013/11/14,善化,5.3,0.33,432.51,26.7,54,66,25.0,21.83,4.59,17.24,-,-,-,2.88,23.21,77.7,58.0
757,臺南市,2013/11/14,安南,2.5,0.32,-,26.7,54,64,22.0,20.47,5.76,14.71,2.048,0.145,1.9,2.0,23.55,77.46,57.0
758,臺南市,2013/11/14,臺南,4.2,0.47,-,29.5,55,63,31.0,21.2,3.48,17.71,2.06,0.23,1.83,-,23.96,78.12,56.0
759,臺南市,2013/11/13,新營,3.1,0.38,-,27.7,54,106,34.0,18.49,2.21,16.29,2.094,0.12,1.97,2.29,24.19,80.52,78.0
760,臺南市,2013/11/13,善化,5.8,0.34,439.61,28.6,56,81,25.0,19.99,1.74,18.24,-,-,-,2.91,24.19,77.08,66.0
761,臺南市,2013/11/13,安南,3.6,0.32,-,35.2,64,79,25.0,15.77,2.33,13.44,2.077,0.139,1.94,2.59,24.31,77.63,65.0
762,臺南市,2013/11/13,臺南,4.3,0.43,-,35.3,62,66,29.0,16.16,1.54,14.59,2.043,0.203,1.84,-,24.72,78.42,65.0
763,臺南市,2013/11/12,新營,2.9,0.4,-,29.5,56,72,27.0,18.24,1.86,16.39,2.047,0.11,1.94,1.83,23.75,79.95,61.0
764,臺南市,2013/11/12,善化,4.3,0.39,441.94,26.9,54,61,21.0,20.54,2.27,18.28,-,-,-,2.16,22.9,77.81,56.0
765,臺南市,2013/11/12,安南,5.6,0.4,-,32.9,61,69,22.0,17.31,2.53,14.78,2.059,0.13,1.93,2.1,23.83,76.53,60.0
766,臺南市,2013/11/12,臺南,4.2,0.53,-,33.0,61,59,27.0,18.07,2.13,15.94,2.044,0.201,1.84,-,24.29,77.07,59.0
767,臺南市,2013/11/11,新營,2.5,0.45,-,21.5,46,115,48.0,17.62,2.02,15.61,2.185,0.119,2.07,1.63,25.44,84.46,82.0
768,臺南市,2013/11/11,善化,4.0,0.43,440.36,22.2,47,107,35.0,20.64,2.52,18.12,-,-,-,1.93,23.81,79.7,78.0
769,臺南市,2013/11/11,安南,5.3,0.41,-,34.7,62,112,45.0,14.3,0.81,13.47,2.07,0.147,1.92,1.6,25.89,80.1,81.0
770,臺南市,2013/11/11,臺南,3.4,0.57,-,37.1,62,99,52.0,15.35,1.0,14.35,2.037,0.203,1.83,-,26.4,81.49,74.0
771,臺南市,2013/11/10,新營,2.6,0.36,-,30.6,53,134,60.0,14.38,1.46,12.92,2.045,0.096,1.95,1.67,25.76,87.23,92.0
772,臺南市,2013/11/10,善化,4.0,0.35,438.0,29.8,50,105,44.0,15.98,1.14,14.82,-,-,-,1.86,22.89,81.62,78.0
773,臺南市,2013/11/10,安南,6.9,0.35,-,37.8,60,106,51.0,13.56,1.86,11.69,2.106,0.125,1.98,1.38,26.05,83.1,78.0
774,臺南市,2013/11/10,臺南,3.6,0.54,-,41.5,61,99,55.0,16.57,1.24,15.32,2.102,0.228,1.87,-,26.75,84.24,74.0
775,臺南市,2013/11/09,新營,1.8,0.41,-,39.9,59,136,69.0,13.04,0.97,12.06,1.977,0.098,1.88,1.53,25.16,86.25,93.0
776,臺南市,2013/11/09,善化,2.6,0.37,432.51,35.4,55,123,43.0,13.34,0.6,12.71,-,-,-,1.91,21.67,82.16,86.0
777,臺南市,2013/11/09,安南,4.6,0.38,-,41.0,60,111,56.0,12.67,1.49,11.19,2.012,0.106,1.91,1.76,25.25,81.97,80.0
778,臺南市,2013/11/09,臺南,2.6,0.54,-,39.9,59,105,63.0,15.89,1.6,14.28,2.037,0.206,1.83,-,25.93,82.61,78.0
779,臺南市,2013/11/08,新營,3.3,0.45,-,45.8,77,132,58.0,13.94,0.94,12.99,2.076,0.122,1.95,1.69,25.8,81.71,91.0
780,臺南市,2013/11/08,善化,4.7,0.44,437.66,41.3,69,105,43.0,17.21,1.16,16.05,-,-,-,1.99,24.14,78.81,78.0
781,臺南市,2013/11/08,安南,5.8,0.47,-,55.2,83,106,54.0,12.66,0.92,11.73,2.09,0.186,1.9,1.63,25.82,78.34,84.0
782,臺南市,2013/11/08,臺南,2.3,0.58,-,56.1,78,94,58.0,13.96,1.23,12.73,2.021,0.202,1.82,-,26.32,78.89,72.0
783,臺南市,2013/11/07,新營,1.5,0.46,-,37.3,68,134,58.0,17.37,2.78,14.58,2.117,0.172,1.95,1.72,25.06,84.96,92.0
784,臺南市,2013/11/07,善化,3.3,0.46,436.7,38.2,69,128,46.0,16.64,0.86,15.75,-,-,-,1.87,24.57,79.8,89.0
785,臺南市,2013/11/07,安南,2.6,0.48,-,45.2,83,121,63.0,15.7,1.11,14.58,-,-,-,1.77,25.36,80.67,87.0
786,臺南市,2013/11/07,臺南,2.4,0.6,-,46.8,79,109,65.0,15.75,1.27,14.48,2.075,0.237,1.84,-,25.95,81.97,80.0
787,臺南市,2013/11/06,新營,3.3,0.46,-,26.8,52,112,47.0,20.76,3.35,17.4,2.084,0.136,1.95,2.16,24.56,85.39,81.0
788,臺南市,2013/11/06,善化,5.4,0.49,445.26,26.0,54,89,35.0,23.52,3.95,19.58,-,-,-,2.45,24.42,80.05,70.0
789,臺南市,2013/11/06,安南,4.6,0.44,-,31.7,59,98,47.0,18.47,2.24,16.23,2.16,0.191,1.97,2.2,24.83,80.06,74.0
790,臺南市,2013/11/06,臺南,3.8,0.58,-,29.0,54,84,49.0,19.7,2.26,17.44,2.109,0.249,1.86,-,25.33,81.03,67.0
791,臺南市,2013/11/05,新營,3.1,0.52,-,28.7,61,101,37.0,21.37,2.37,19.0,2.078,0.127,1.95,2.03,24.35,81.2,76.0
792,臺南市,2013/11/05,善化,5.9,0.51,443.17,24.5,59,84,32.0,23.8,2.27,21.53,-,-,-,2.11,24.7,76.82,67.0
793,臺南市,2013/11/05,安南,6.3,0.49,-,33.0,67,90,42.0,21.59,2.71,18.86,2.189,0.187,2.0,1.82,24.95,75.85,70.0
794,臺南市,2013/11/05,臺南,3.9,0.68,-,32.6,67,86,46.0,24.53,2.48,22.05,2.232,0.307,1.93,-,25.43,77.3,68.0
795,臺南市,2013/11/04,新營,3.4,0.39,-,31.8,49,75,28.0,15.54,1.41,14.14,1.96,0.081,1.88,2.43,24.73,82.98,62.0
796,臺南市,2013/11/04,善化,4.5,0.38,425.34,27.3,50,68,27.0,17.85,1.32,16.51,-,-,-,2.83,25.6,77.44,59.0
797,臺南市,2013/11/04,安南,2.1,0.39,-,31.1,60,88,31.0,17.35,2.5,14.86,2.03,0.112,1.92,2.38,25.38,77.25,69.0
798,臺南市,2013/11/04,臺南,3.2,0.52,-,32.0,59,83,41.0,18.4,1.66,16.74,2.043,0.197,1.85,-,26.05,78.95,66.0
799,臺南市,2013/11/03,新營,2.2,0.29,-,20.9,33,81,27.0,13.14,1.52,11.61,1.913,0.058,1.86,2.42,25.5,87.93,66.0
800,臺南市,2013/11/03,善化,3.3,0.28,418.49,19.6,34,67,27.0,13.54,1.39,12.11,-,-,-,3.08,26.26,81.5,58.0
801,臺南市,2013/11/03,安南,2.4,0.28,-,23.5,39,72,27.0,13.42,2.27,11.15,1.949,0.069,1.88,2.63,26.01,82.29,61.0
802,臺南市,2013/11/03,臺南,2.6,0.39,-,22.1,36,70,33.0,15.62,1.99,13.62,1.948,0.152,1.8,-,27.02,84.23,60.0
803,臺南市,2013/11/02,新營,2.2,0.35,-,22.7,44,90,34.0,16.77,1.3,15.44,1.983,0.11,1.87,1.9,25.28,91.25,70.0
804,臺南市,2013/11/02,善化,3.4,0.36,427.61,22.6,47,80,32.0,18.91,2.0,16.89,-,-,-,2.48,25.7,84.73,65.0
805,臺南市,2013/11/02,安南,2.0,0.39,-,28.4,58,85,43.0,-,-,-,2.06,0.146,1.91,2.11,25.67,84.99,79.0
806,臺南市,2013/11/02,臺南,3.1,0.5,-,28.8,59,83,48.0,20.37,1.84,18.53,2.054,0.232,1.82,-,27.12,86.32,79.0
807,臺南市,2013/11/01,新營,4.0,0.39,-,29.2,63,101,37.0,23.07,5.94,17.12,2.067,0.146,1.92,1.85,25.37,82.75,76.0
808,臺南市,2013/11/01,善化,4.6,0.36,434.52,27.8,58,72,28.0,21.0,3.23,17.74,-,-,-,2.28,25.2,79.32,61.0
809,臺南市,2013/11/01,安南,3.9,0.34,-,32.3,63,75,30.0,19.93,3.92,16.01,2.108,0.173,1.94,2.16,25.3,79.46,62.0
810,臺南市,2013/11/01,臺南,4.9,0.51,-,31.4,61,72,39.0,23.18,3.6,19.58,2.112,0.276,1.84,-,25.78,80.5,62.0
811,高雄市,2013/11/30,左營,7.3,0.65,-,36.4,69,100,61.0,35.44,9.02,26.43,2.515,0.402,2.11,1.59,17.37,60.26,75.0
812,高雄市,2013/11/30,楠梓,6.5,0.6,-,30.0,62,114,54.0,39.49,10.07,29.42,2.221,0.257,1.96,1.22,17.25,63.37,82.0
813,高雄市,2013/11/30,前金,6.2,0.63,-,35.9,64,96,57.0,31.61,5.23,26.38,2.293,0.309,1.98,-,18.09,59.21,73.0
814,高雄市,2013/11/30,前鎮,6.7,0.72,-,31.3,64,89,52.0,39.91,7.72,32.19,2.316,0.342,1.97,-,18.2,61.0,70.0
815,高雄市,2013/11/30,復興,7.1,0.93,-,28.6,60,91,51.0,44.59,9.06,35.53,2.511,0.455,2.06,-,18.65,58.76,70.0
816,高雄市,2013/11/30,小港,5.8,0.63,-,31.2,64,108,51.0,37.98,7.11,30.87,2.189,0.281,1.91,-,19.18,57.08,79.0
817,高雄市,2013/11/30,鳳山,7.7,0.62,-,31.7,59,112,55.0,31.47,3.31,28.16,2.326,0.305,2.02,-,18.4,57.83,81.0
818,高雄市,2013/11/30,林園,6.1,0.47,-,31.2,55,62,40.0,21.6,2.29,19.31,2.226,0.089,2.14,2.34,17.73,66.31,56.0
819,高雄市,2013/11/30,大寮,7.0,0.55,-,31.7,67,95,58.0,29.64,3.45,26.19,2.274,0.287,1.99,1.07,17.66,62.24,72.0
820,高雄市,2013/11/30,仁武,7.7,0.61,-,29.4,56,98,56.0,35.51,6.96,28.55,2.397,0.346,2.05,1.26,17.66,59.78,74.0
821,高雄市,2013/11/30,橋頭,6.2,0.63,-,27.8,58,108,58.0,36.9,10.2,26.7,-,-,-,1.64,16.83,69.9,79.0
822,高雄市,2013/11/30,美濃,2.2,0.38,-,38.3,69,68,45.0,12.22,2.54,9.68,-,-,-,1.05,17.45,68.51,72.0
823,高雄市,2013/11/29,左營,5.4,0.41,-,37.0,54,99,47.0,19.37,2.1,17.27,2.12,0.139,1.98,3.55,16.84,43.22,74.0
824,高雄市,2013/11/29,楠梓,4.9,0.37,-,36.3,56,104,42.0,21.13,1.84,19.29,1.992,0.121,1.87,-,16.8,47.33,77.0
825,高雄市,2013/11/29,前金,5.1,0.47,-,35.1,51,103,46.0,22.24,2.19,20.04,2.083,0.169,1.91,-,17.42,44.64,76.0
826,高雄市,2013/11/29,前鎮,5.9,0.55,-,29.4,47,98,43.0,30.72,3.68,27.04,2.151,0.224,1.93,-,17.43,46.95,74.0
827,高雄市,2013/11/29,復興,6.7,0.7,-,26.3,43,107,44.0,36.37,6.13,30.24,2.289,0.288,2.0,-,17.73,46.53,78.0
828,高雄市,2013/11/29,小港,7.1,0.54,-,27.1,49,103,51.0,38.72,6.56,32.16,2.134,0.26,1.87,-,18.63,43.0,76.0
829,高雄市,2013/11/29,鳳山,7.6,0.46,-,29.1,47,107,44.0,28.38,2.29,26.08,2.234,0.268,1.97,2.46,17.78,44.4,78.0
830,高雄市,2013/11/29,林園,11.9,0.5,-,27.3,54,60,34.0,28.58,3.23,25.36,2.129,0.184,1.95,2.85,17.56,54.45,55.0
831,高雄市,2013/11/29,大寮,7.9,0.46,-,33.0,62,89,45.0,25.75,2.5,23.25,2.093,0.208,1.89,1.91,17.33,49.96,70.0
832,高雄市,2013/11/29,仁武,7.2,0.42,-,28.7,46,89,45.0,29.67,4.45,25.23,2.162,0.201,1.96,2.62,17.02,44.98,70.0
833,高雄市,2013/11/29,橋頭,5.3,0.41,-,33.6,50,98,38.0,21.63,2.16,19.47,-,-,-,3.15,16.68,48.66,74.0
834,高雄市,2013/11/29,美濃,2.7,0.41,-,32.7,60,84,50.0,16.53,3.54,12.99,-,-,-,1.11,17.36,61.87,67.0
835,高雄市,2013/11/28,左營,4.8,0.47,-,18.4,24,88,47.0,24.0,2.94,21.06,2.158,0.17,1.99,3.6,17.33,66.89,69.0
836,高雄市,2013/11/28,楠梓,4.2,0.41,-,17.7,22,103,40.0,24.02,2.81,21.21,2.021,0.147,1.87,-,17.17,71.43,76.0
837,高雄市,2013/11/28,前金,4.5,0.51,-,18.5,23,95,47.0,26.98,2.74,24.24,2.13,0.198,1.93,-,17.96,67.63,72.0
838,高雄市,2013/11/28,前鎮,4.1,0.62,-,14.4,20,92,47.0,32.68,6.4,26.28,2.206,0.255,1.95,-,18.07,70.06,71.0
839,高雄市,2013/11/28,復興,4.9,0.81,-,12.7,19,90,44.0,39.63,10.81,28.81,2.411,0.38,2.03,-,18.55,67.46,70.0
840,高雄市,2013/11/28,小港,7.0,0.62,-,10.8,14,99,47.0,44.07,10.59,33.48,2.208,0.291,1.92,-,19.45,66.29,74.0
841,高雄市,2013/11/28,鳳山,7.8,0.48,-,10.3,14,104,44.0,34.11,5.86,28.27,2.293,0.302,1.99,2.54,18.3,68.81,77.0
842,高雄市,2013/11/28,林園,10.4,0.57,-,12.8,22,60,35.0,34.46,6.56,27.9,2.217,0.24,1.98,3.18,18.64,73.04,55.0
843,高雄市,2013/11/28,大寮,5.5,0.45,-,15.6,21,87,48.0,29.09,4.16,24.92,2.151,0.238,1.91,2.05,18.41,71.32,68.0
844,高雄市,2013/11/28,仁武,5.2,0.46,-,13.7,19,84,38.0,31.21,6.67,24.54,2.177,0.216,1.96,2.75,17.33,69.98,67.0
845,高雄市,2013/11/28,橋頭,4.2,0.47,-,16.9,22,84,38.0,23.42,3.34,20.08,-,-,-,3.4,17.1,69.75,67.0
846,高雄市,2013/11/28,美濃,2.2,0.4,-,16.1,20,79,48.0,16.09,2.62,13.47,-,-,-,1.17,17.96,79.07,64.0
847,高雄市,2013/11/27,左營,4.8,0.52,-,44.0,63,132,58.0,19.18,1.54,17.64,2.204,0.169,2.04,2.78,22.07,68.32,91.0
848,高雄市,2013/11/27,楠梓,3.8,0.48,-,39.6,59,150,49.0,20.37,1.75,18.61,2.07,0.148,1.92,-,22.04,70.87,100.0
849,高雄市,2013/11/27,前金,5.3,0.54,-,41.4,60,147,59.0,23.51,2.49,21.02,2.152,0.184,1.97,-,22.45,69.4,98.0
850,高雄市,2013/11/27,前鎮,5.1,0.7,-,37.2,59,134,58.0,30.53,2.93,27.6,2.252,0.259,1.99,-,22.68,69.52,92.0
851,高雄市,2013/11/27,復興,5.8,0.94,-,34.2,55,134,55.0,34.27,2.53,31.72,2.494,0.414,2.08,-,23.03,67.5,92.0
852,高雄市,2013/11/27,小港,7.7,0.68,-,36.1,59,141,60.0,38.9,4.64,34.26,2.231,0.291,1.94,-,24.06,64.4,96.0
853,高雄市,2013/11/27,鳳山,7.4,0.67,-,34.4,54,151,56.0,32.36,3.42,28.95,2.383,0.345,2.04,2.05,22.98,69.4,100.0
854,高雄市,2013/11/27,林園,9.5,0.61,-,32.6,51,83,45.0,22.85,1.48,21.37,2.246,0.162,2.08,2.8,22.77,69.64,66.0
855,高雄市,2013/11/27,大寮,6.9,0.5,-,44.0,72,118,60.0,21.51,1.62,19.89,2.239,0.224,2.02,1.58,22.61,70.09,88.0
856,高雄市,2013/11/27,仁武,7.1,0.52,-,33.5,52,118,51.0,29.64,4.5,25.15,2.293,0.278,2.01,2.31,22.3,68.04,84.0
857,高雄市,2013/11/27,橋頭,4.2,0.53,-,38.0,55,143,58.0,20.03,2.37,17.66,-,-,-,2.57,22.17,69.8,96.0
858,高雄市,2013/11/27,美濃,2.0,0.43,-,32.2,58,91,49.0,12.21,1.48,10.71,-,-,-,1.12,22.41,72.69,70.0
859,高雄市,2013/11/26,左營,5.6,0.71,-,42.5,74,105,45.0,28.46,6.36,22.1,2.356,0.262,2.09,1.58,22.18,70.71,78.0
860,高雄市,2013/11/26,楠梓,5.7,0.71,-,36.4,68,120,45.0,32.87,7.38,25.49,2.314,0.308,2.01,-,22.2,72.56,85.0
861,高雄市,2013/11/26,前金,5.4,0.61,-,42.0,66,99,40.0,22.18,3.77,18.41,2.188,0.197,1.99,-,22.7,71.29,74.0
