序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
169,臺北市,2007/11/02,松山,4.1,0.54,391.6,26.2,42,38,25.0,32.55,6.68,25.85,2.06,0.172,1.89,-,19.09,-,83.41,42.0,-
170,臺北市,2007/11/02,古亭,3.1,0.55,-,25.4,35,48,25.0,31.68,8.07,23.61,2.023,0.135,1.89,-,19.67,-,84.22,48.0,-
171,臺北市,2007/11/02,中山,2.8,0.68,-,21.5,32,47,32.0,37.65,9.79,27.85,2.225,0.245,1.98,-,20.5,-,80.48,47.0,-
172,臺北市,2007/11/02,萬華,3.1,0.63,-,24.9,35,44,27.0,33.09,8.39,24.69,-,-,-,-,20.24,-,77.14,44.0,-
173,臺北市,2007/11/02,陽明,1.4,0.23,386.45,45.1,46,16,12.0,2.47,1.25,1.21,-,-,-,-,12.75,-,92.14,40.0,-
174,臺北市,2007/11/02,士林,1.9,0.36,-,37.8,44,44,-,12.48,1.51,10.98,-,-,-,-,20.16,-,70.2,44.0,-
175,臺北市,2007/11/01,松山,2.8,0.49,389.95,36.2,39,24,22.0,18.68,2.15,16.52,1.994,0.124,1.87,-,22.0,-,85.1,39.0,-
176,臺北市,2007/11/01,古亭,2.9,0.74,-,21.5,28,38,23.0,39.03,9.86,29.18,2.124,0.203,1.92,-,22.64,-,88.44,38.0,-
177,臺北市,2007/11/01,中山,2.4,0.75,-,23.2,28,31,21.0,34.43,8.29,26.13,2.287,0.263,2.02,-,23.41,-,83.58,32.0,-
178,臺北市,2007/11/01,萬華,2.7,0.81,-,22.2,33,32,21.0,38.23,9.16,29.07,-,-,-,-,23.25,-,81.59,35.0,-
179,臺北市,2007/11/01,陽明,1.7,0.32,389.49,43.2,45,7,5.0,5.34,1.22,4.12,-,-,-,-,16.2,-,90.89,42.0,-
180,臺北市,2007/11/01,士林,2.3,0.49,-,35.3,38,32,-,15.5,1.38,14.08,-,-,-,-,22.88,-,75.92,42.0,-
181,新北市,2007/11/30,板橋,4.3,0.92,-,14.8,26,62,32.0,57.62,21.61,36.02,2.756,0.652,2.1,-,18.08,-,58.75,56.0,-
182,新北市,2007/11/30,三重,5.0,2.13,-,-,-,84,36.0,165.54,118.41,47.12,2.936,1.013,1.92,-,18.48,-,60.54,67.0,-
183,新北市,2007/11/30,菜寮,3.8,0.9,-,13.9,27,57,26.0,54.6,21.04,33.56,-,-,-,-,18.18,-,60.59,54.0,-
184,新北市,2007/11/30,永和,3.1,0.87,-,14.8,27,56,26.0,51.62,25.65,25.96,-,-,-,-,17.83,-,63.37,53.0,-
185,新北市,2007/11/30,新莊,4.5,0.87,-,11.9,30,57,28.0,52.49,17.65,34.84,-,-,-,-,17.15,-,65.94,54.0,-
186,新北市,2007/11/30,新店,2.3,0.37,-,27.1,33,44,20.0,16.33,3.12,13.21,-,-,-,-,17.36,-,67.12,44.0,-
187,新北市,2007/11/30,淡水,2.5,0.37,-,27.6,34,45,19.0,17.54,3.49,14.05,-,-,-,-,16.61,-,75.21,45.0,-
188,新北市,2007/11/30,汐止,4.1,-,-,12.3,32,51,23.0,48.18,17.39,30.79,-,-,-,-,-,-,74.46,52.0,-
189,新北市,2007/11/30,土城,4.7,0.63,-,18.0,30,57,28.0,47.27,19.62,27.65,2.46,0.378,2.08,-,17.59,-,65.05,54.0,-
190,新北市,2007/11/30,林口,4.2,0.36,-,31.3,38,59,27.0,21.26,2.29,19.0,-,-,-,-,15.63,-,67.8,54.0,-
191,新北市,2007/11/30,萬里,1.2,0.17,-,45.2,48,85,15.0,3.77,0.72,3.02,-,-,-,-,19.19,-,57.76,68.0,-
192,新北市,2007/11/29,板橋,8.7,0.95,-,26.7,41,105,59.0,40.92,12.57,28.34,2.584,0.496,2.09,-,16.94,-,56.21,78.0,-
193,新北市,2007/11/29,三重,7.4,1.65,-,-,-,113,61.0,150.62,105.28,45.34,2.442,0.621,1.82,-,17.37,-,56.52,82.0,-
194,新北市,2007/11/29,菜寮,9.3,0.81,-,23.7,35,93,50.0,37.55,11.21,26.34,-,-,-,-,17.13,-,56.7,72.0,-
195,新北市,2007/11/29,永和,8.4,1.35,-,15.5,22,104,62.0,67.19,33.74,33.45,-,-,-,-,17.09,-,58.22,77.0,-
196,新北市,2007/11/29,新莊,9.5,0.74,-,25.7,42,94,53.0,34.46,8.99,25.46,-,-,-,-,16.13,-,62.26,72.0,-
197,新北市,2007/11/29,新店,5.6,0.65,-,23.3,41,83,49.0,27.96,7.53,20.43,-,-,-,-,15.97,-,72.14,66.0,-
198,新北市,2007/11/29,淡水,7.2,0.65,-,28.9,44,88,46.0,22.77,5.0,17.77,-,-,-,-,15.1,-,74.08,69.0,-
199,新北市,2007/11/29,汐止,6.8,0.62,-,28.9,43,85,45.0,26.12,5.09,21.03,-,-,-,-,17.36,-,65.31,68.0,-
200,新北市,2007/11/29,土城,8.7,0.98,-,17.9,40,104,59.0,61.71,30.93,30.79,2.525,0.451,2.07,-,16.03,-,67.38,77.0,-
201,新北市,2007/11/29,林口,7.6,0.44,-,43.0,52,95,52.0,12.89,1.25,11.63,-,-,-,-,14.19,-,65.41,72.0,-
202,新北市,2007/11/29,萬里,6.5,0.36,-,43.9,52,110,40.0,6.76,0.93,5.82,-,-,-,-,17.21,-,59.57,80.0,-
203,新北市,2007/11/28,板橋,4.3,0.84,-,20.0,31,67,36.0,40.26,11.33,28.93,2.548,0.482,2.07,-,16.54,-,71.4,58.0,-
204,新北市,2007/11/28,三重,5.4,1.85,-,-,-,91,49.0,167.99,125.33,42.65,2.571,0.767,1.81,-,17.44,-,65.85,70.0,-
205,新北市,2007/11/28,菜寮,5.1,0.81,-,16.5,27,68,33.0,43.96,15.78,28.17,-,-,-,-,17.11,-,67.32,59.0,-
206,新北市,2007/11/28,永和,5.2,1.33,-,11.8,24,70,37.0,75.68,43.09,32.6,-,-,-,-,16.68,-,74.04,60.0,-
207,新北市,2007/11/28,新莊,5.2,0.41,-,24.9,30,62,30.0,19.77,1.56,18.19,-,-,-,-,15.91,-,72.93,56.0,-
208,新北市,2007/11/28,新店,3.6,0.56,-,15.6,30,56,30.0,34.76,11.0,23.76,-,-,-,-,15.62,-,86.54,53.0,-
209,新北市,2007/11/28,淡水,3.9,0.33,-,33.7,36,64,28.0,9.35,1.49,7.85,-,-,-,-,15.51,-,80.67,57.0,-
210,新北市,2007/11/28,汐止,4.2,0.35,-,33.6,37,62,26.0,11.85,1.21,10.61,-,-,-,-,17.72,-,72.69,56.0,-
211,新北市,2007/11/28,土城,4.6,0.8,-,9.1,20,64,36.0,59.33,27.43,31.9,2.464,0.422,2.04,-,15.46,-,84.55,57.0,-
212,新北市,2007/11/28,林口,3.8,0.29,-,39.4,43,67,34.0,8.0,0.68,7.29,-,-,-,-,13.7,-,78.31,58.0,-
213,新北市,2007/11/28,萬里,3.5,0.22,-,39.7,43,99,29.0,4.72,0.82,3.91,-,-,-,-,17.45,-,68.65,74.0,-
214,新北市,2007/11/27,板橋,1.9,0.7,-,23.0,36,21,13.0,36.18,7.44,28.73,2.351,0.346,2.01,-,17.74,-,79.68,36.0,-
215,新北市,2007/11/27,三重,3.2,1.76,-,-,-,37,18.0,146.98,105.87,41.1,2.52,0.703,1.82,-,18.27,-,77.94,37.0,-
216,新北市,2007/11/27,菜寮,2.4,0.62,-,24.6,33,19,8.0,27.43,7.16,20.27,-,-,-,-,18.14,-,77.93,35.0,-
217,新北市,2007/11/27,永和,2.9,0.82,-,24.1,36,23,14.0,41.63,17.4,24.23,-,-,-,-,17.58,-,85.9,23.0,-
218,新北市,2007/11/27,新莊,2.7,0.46,-,24.6,34,20,12.0,21.35,1.91,19.43,-,-,-,-,16.65,-,85.48,36.0,-
219,新北市,2007/11/27,新店,2.7,0.37,-,33.4,43,21,10.0,14.72,1.27,13.43,-,-,-,-,17.22,-,87.85,39.0,-
220,新北市,2007/11/27,淡水,1.7,0.31,-,39.2,46,25,12.0,5.04,0.87,4.16,-,-,-,-,16.01,-,95.63,40.0,-
221,新北市,2007/11/27,汐止,2.7,0.3,-,39.6,47,25,11.0,9.66,1.05,8.59,-,-,-,-,18.0,-,89.45,43.0,-
222,新北市,2007/11/27,土城,-,0.68,-,-,17,24,13.0,-,-,-,2.376,0.318,2.06,-,17.39,-,85.92,34.0,-
223,新北市,2007/11/27,林口,1.1,0.28,-,43.4,51,29,16.0,5.55,0.5,5.02,-,-,-,-,14.75,-,88.9,45.0,-
224,新北市,2007/11/27,萬里,0.9,0.25,-,44.9,50,73,14.0,2.8,0.38,2.34,-,-,-,-,17.98,-,82.18,62.0,-
225,新北市,2007/11/26,板橋,2.4,0.42,-,29.9,37,12,8.0,22.16,2.94,19.22,2.106,0.18,1.93,-,21.82,-,82.4,33.0,-
226,新北市,2007/11/26,三重,2.3,1.38,-,-,-,27,15.0,98.27,65.39,32.88,2.345,0.589,1.76,-,22.43,-,80.06,27.0,-
227,新北市,2007/11/26,菜寮,2.5,0.38,-,30.3,32,13,4.0,15.79,2.7,13.09,-,-,-,-,22.24,-,80.77,31.0,-
228,新北市,2007/11/26,永和,2.5,0.51,-,29.2,35,13,8.0,24.87,7.66,17.21,-,-,-,-,21.46,-,91.49,13.0,-
229,新北市,2007/11/26,新莊,3.0,0.29,-,31.2,32,12,6.0,14.72,0.86,13.81,-,-,-,-,21.25,-,84.79,36.0,-
230,新北市,2007/11/26,新店,2.7,0.25,-,33.1,36,9,2.0,10.59,0.84,9.72,-,-,-,-,21.41,-,89.01,36.0,-
231,新北市,2007/11/26,淡水,0.8,0.17,-,39.7,44,9,4.0,4.14,0.87,3.26,-,-,-,-,20.69,-,94.63,39.0,-
232,新北市,2007/11/26,汐止,3.8,0.19,-,38.0,41,18,8.0,10.29,0.61,9.65,-,-,-,-,21.74,-,93.28,42.0,-
233,新北市,2007/11/26,土城,2.2,0.36,-,29.9,36,11,5.0,16.73,1.19,15.54,2.183,0.21,1.97,-,21.56,-,87.13,33.0,-
234,新北市,2007/11/26,林口,1.0,0.17,-,43.4,49,14,9.0,5.59,0.79,4.77,-,-,-,-,19.39,-,88.94,44.0,-
235,新北市,2007/11/26,萬里,1.2,0.14,-,45.3,48,59,6.0,3.82,1.0,2.81,-,-,-,-,20.55,-,90.44,54.0,-
236,新北市,2007/11/25,板橋,1.8,0.37,-,32.2,34,20,10.0,17.42,2.47,14.95,2.082,0.149,1.93,-,22.67,-,76.03,32.0,-
237,新北市,2007/11/25,三重,2.0,1.02,-,-,-,46,22.0,64.42,37.84,26.58,2.191,0.431,1.76,-,23.02,-,77.03,46.0,-
238,新北市,2007/11/25,菜寮,2.3,0.31,-,32.1,33,22,7.0,12.01,2.0,10.0,-,-,-,-,22.75,-,78.24,30.0,-
239,新北市,2007/11/25,永和,2.4,0.46,-,31.6,37,19,9.0,18.59,5.56,13.03,-,-,-,-,22.46,-,84.47,19.0,-
240,新北市,2007/11/25,新莊,1.6,0.26,-,32.7,34,16,7.0,11.11,1.24,9.84,-,-,-,-,22.3,-,78.45,31.0,-
241,新北市,2007/11/25,新店,1.7,0.24,-,34.8,40,13,6.0,7.8,1.19,6.59,-,-,-,-,23.01,-,77.97,36.0,-
242,新北市,2007/11/25,淡水,1.7,0.25,-,36.7,40,10,6.0,6.62,0.89,5.7,-,-,-,-,23.41,-,81.46,36.0,-
243,新北市,2007/11/25,汐止,2.8,0.22,-,37.5,41,17,8.0,9.45,0.99,8.46,-,-,-,-,22.06,-,91.89,37.0,-
244,新北市,2007/11/25,土城,1.4,0.31,-,33.7,34,18,7.0,10.72,1.09,9.6,2.123,0.139,1.98,-,22.76,-,77.94,33.0,-
245,新北市,2007/11/25,林口,2.4,0.19,-,39.2,41,21,12.0,9.17,0.9,8.23,-,-,-,-,20.61,-,81.85,36.0,-
246,新北市,2007/11/25,萬里,1.4,0.16,-,42.4,45,56,9.0,5.41,1.52,3.89,-,-,-,-,20.98,-,88.45,53.0,-
247,新北市,2007/11/24,板橋,2.5,0.48,-,27.4,31,35,15.0,27.93,4.34,23.59,2.171,0.22,1.95,-,21.45,-,70.62,35.0,-
248,新北市,2007/11/24,三重,3.4,1.4,-,-,-,61,24.0,90.53,54.98,35.55,2.418,0.612,1.81,-,21.57,-,73.29,56.0,-
249,新北市,2007/11/24,菜寮,4.4,0.41,-,27.8,30,36,12.0,19.7,2.02,17.68,-,-,-,-,21.44,-,73.1,36.0,-
250,新北市,2007/11/24,永和,2.1,0.55,-,29.6,33,35,15.0,24.87,7.65,17.22,-,-,-,-,21.27,-,78.24,35.0,-
251,新北市,2007/11/24,新莊,3.4,0.38,-,28.0,32,30,12.0,19.51,1.85,17.66,-,-,-,-,20.9,-,74.25,30.0,-
252,新北市,2007/11/24,新店,2.0,0.29,-,32.3,36,27,12.0,13.56,1.6,11.94,-,-,-,-,21.28,-,73.89,32.0,-
253,新北市,2007/11/24,淡水,1.7,0.47,-,38.9,40,27,9.0,9.33,0.84,8.46,-,-,-,-,21.63,-,80.63,34.0,-
254,新北市,2007/11/24,汐止,2.2,0.22,-,40.1,42,32,11.0,9.18,0.64,8.54,-,-,-,-,21.63,-,79.76,37.0,-
255,新北市,2007/11/24,土城,2.4,0.4,-,28.7,32,34,16.0,17.79,1.2,16.58,2.218,0.199,2.02,-,21.17,-,74.72,34.0,-
256,新北市,2007/11/24,林口,2.0,0.23,-,39.1,44,34,18.0,11.44,0.86,10.53,-,-,-,-,18.88,-,78.77,39.0,-
257,新北市,2007/11/24,萬里,1.3,0.15,-,44.8,47,102,13.0,5.54,1.51,4.04,-,-,-,-,20.66,-,77.64,76.0,-
258,新北市,2007/11/23,板橋,2.8,0.59,-,25.8,31,25,14.0,31.94,6.28,25.66,2.282,0.315,1.97,-,20.28,-,75.26,31.0,-
259,新北市,2007/11/23,三重,3.2,1.54,-,-,-,54,22.0,103.77,64.87,38.91,2.556,0.715,1.84,-,20.28,-,79.03,52.0,-
260,新北市,2007/11/23,菜寮,2.7,0.58,-,21.0,26,27,11.0,29.73,5.02,24.7,-,-,-,-,20.15,-,79.19,27.0,-
261,新北市,2007/11/23,永和,2.2,0.64,-,25.2,28,26,14.0,30.55,10.22,20.33,-,-,-,-,19.91,-,84.82,26.0,-
262,新北市,2007/11/23,新莊,2.2,0.48,-,24.5,30,22,12.0,24.46,2.91,21.57,-,-,-,-,19.71,-,78.69,30.0,-
263,新北市,2007/11/23,新店,2.3,0.35,-,30.3,32,19,11.0,15.76,2.21,13.54,-,-,-,-,20.16,-,79.57,31.0,-
264,新北市,2007/11/23,淡水,1.6,0.38,-,32.6,35,21,8.0,12.33,1.28,11.03,-,-,-,-,19.91,-,79.54,34.0,-
265,新北市,2007/11/23,汐止,3.9,0.35,-,24.2,27,26,13.0,26.2,3.38,22.81,-,-,-,-,20.0,-,88.25,30.0,-
266,新北市,2007/11/23,土城,2.2,0.45,-,27.3,31,25,14.0,21.38,2.3,19.06,2.295,0.254,2.04,-,20.24,-,78.58,31.0,-
267,新北市,2007/11/23,林口,3.4,0.32,-,30.4,35,29,20.0,20.12,2.02,18.08,-,-,-,-,17.85,-,84.19,34.0,-
268,新北市,2007/11/23,萬里,2.0,0.18,-,41.2,43,64,12.0,7.64,0.91,6.69,-,-,-,-,19.65,-,83.37,57.0,-
269,新北市,2007/11/22,板橋,3.1,0.51,-,29.2,36,41,22.0,27.71,5.04,22.67,2.239,0.289,1.95,-,20.89,-,68.25,41.0,-
270,新北市,2007/11/22,三重,2.5,1.3,-,-,-,68,35.0,85.09,49.63,35.46,2.414,0.611,1.8,-,21.13,-,70.35,59.0,-
271,新北市,2007/11/22,菜寮,2.5,0.5,-,26.7,33,46,20.0,23.58,2.86,20.74,-,-,-,-,20.96,-,70.64,46.0,-
272,新北市,2007/11/22,永和,2.5,0.52,-,32.7,39,38,21.0,21.03,6.44,14.59,-,-,-,-,20.6,-,76.46,38.0,-
273,新北市,2007/11/22,新莊,2.5,0.46,-,27.4,33,40,21.0,22.74,2.07,20.66,-,-,-,-,20.5,-,70.88,40.0,-
274,新北市,2007/11/22,新店,1.8,0.31,-,35.4,41,32,18.0,12.46,1.33,11.11,-,-,-,-,20.49,-,74.26,38.0,-
275,新北市,2007/11/22,淡水,2.1,0.38,-,39.1,43,41,17.0,9.13,1.08,8.02,-,-,-,-,20.65,-,71.42,41.0,-
276,新北市,2007/11/22,汐止,3.1,0.36,-,28.7,40,40,20.0,24.36,3.45,20.89,-,-,-,-,20.4,-,82.62,40.0,-
277,新北市,2007/11/22,土城,2.0,0.4,-,33.6,37,38,19.0,15.22,1.41,13.79,2.17,0.169,2.0,-,20.95,-,70.52,38.0,-
278,新北市,2007/11/22,林口,3.1,0.31,-,37.0,42,49,28.0,16.36,1.48,14.86,-,-,-,-,18.64,-,75.06,49.0,-
279,新北市,2007/11/22,萬里,1.8,0.19,-,45.9,49,90,20.0,4.33,0.65,3.66,-,-,-,-,20.45,-,75.62,70.0,-
280,新北市,2007/11/21,板橋,5.3,0.57,-,34.5,49,71,39.0,28.43,4.26,24.17,2.235,0.266,1.97,-,20.21,-,68.28,60.0,-
281,新北市,2007/11/21,三重,4.7,1.47,-,-,-,98,45.0,95.63,54.23,41.4,2.486,0.672,1.81,-,20.74,-,66.33,74.0,-
282,新北市,2007/11/21,菜寮,5.0,0.59,-,32.0,50,76,33.0,23.26,2.66,20.61,-,-,-,-,20.53,-,66.9,63.0,-
283,新北市,2007/11/21,永和,3.9,0.58,-,38.6,52,67,38.0,21.01,5.48,15.53,-,-,-,-,20.04,-,76.09,58.0,-
284,新北市,2007/11/21,新莊,4.7,0.54,-,32.6,48,69,35.0,23.25,2.25,20.99,-,-,-,-,19.79,-,70.12,60.0,-
285,新北市,2007/11/21,新店,3.1,0.36,-,43.3,54,53,35.0,9.86,0.92,8.9,-,-,-,-,20.03,-,73.97,52.0,-
286,新北市,2007/11/21,淡水,3.5,0.48,-,47.2,56,60,29.0,8.33,0.81,7.48,-,-,-,-,19.89,-,70.21,55.0,-
287,新北市,2007/11/21,汐止,3.4,0.4,-,37.7,56,64,34.0,20.49,1.83,18.64,-,-,-,-,19.82,-,82.26,57.0,-
288,新北市,2007/11/21,土城,2.8,0.44,-,40.0,52,64,35.0,15.13,1.05,14.08,2.213,0.178,2.04,-,20.18,-,71.18,57.0,-
289,新北市,2007/11/21,林口,4.3,0.38,-,45.0,61,78,41.0,15.28,1.51,13.75,-,-,-,-,17.98,-,72.28,64.0,-
290,新北市,2007/11/21,萬里,2.5,0.25,-,53.3,62,100,30.0,3.51,0.53,2.95,-,-,-,-,20.49,-,69.63,75.0,-
291,新北市,2007/11/20,板橋,3.4,0.52,-,28.7,32,33,18.0,28.99,4.96,24.03,2.202,0.242,1.96,-,19.31,-,74.17,36.0,-
292,新北市,2007/11/20,三重,2.9,1.42,-,-,-,58,25.0,99.51,61.31,38.2,2.476,0.664,1.81,-,20.12,-,71.29,54.0,-
293,新北市,2007/11/20,菜寮,3.0,0.55,-,28.0,31,32,15.0,21.73,2.87,18.86,-,-,-,-,19.88,-,72.06,41.0,-
294,新北市,2007/11/20,永和,4.1,0.61,-,30.4,33,32,16.0,27.14,9.45,17.69,-,-,-,-,19.08,-,82.63,32.0,-
295,新北市,2007/11/20,新莊,2.8,0.49,-,28.0,28,32,16.0,20.61,1.86,18.75,-,-,-,-,19.05,-,75.44,36.0,-
296,新北市,2007/11/20,新店,3.1,0.34,-,33.5,36,23,12.0,13.59,1.59,11.98,-,-,-,-,18.85,-,81.1,44.0,-
297,新北市,2007/11/20,淡水,2.7,0.37,-,42.1,50,25,15.0,6.81,1.01,5.79,-,-,-,-,18.15,-,80.21,49.0,-
298,新北市,2007/11/20,汐止,4.2,0.34,-,33.9,39,29,17.0,17.69,1.67,15.98,-,-,-,-,18.8,-,89.79,46.0,-
299,新北市,2007/11/20,土城,2.7,0.4,-,32.7,34,27,15.0,15.11,1.36,13.73,2.16,0.147,2.01,-,19.19,-,77.6,39.0,-
300,新北市,2007/11/20,林口,2.6,0.32,-,39.3,42,34,20.0,12.47,1.25,11.24,-,-,-,-,16.84,-,81.13,52.0,-
301,新北市,2007/11/20,萬里,3.0,0.22,-,47.9,56,59,15.0,4.16,0.88,3.26,-,-,-,-,18.85,-,80.78,55.0,-
302,新北市,2007/11/19,板橋,4.1,0.49,-,27.2,37,19,10.0,25.75,4.77,20.98,2.16,0.213,1.95,-,19.25,-,78.85,36.0,-
303,新北市,2007/11/19,三重,2.3,1.26,-,-,-,42,18.0,79.83,48.36,31.48,2.397,0.607,1.79,-,19.98,-,76.04,42.0,-
304,新北市,2007/11/19,菜寮,2.0,0.49,-,25.3,31,18,6.0,20.55,3.42,17.13,-,-,-,-,19.84,-,76.53,30.0,-
305,新北市,2007/11/19,永和,4.1,0.59,-,25.9,35,23,10.0,28.75,10.16,18.58,-,-,-,-,18.99,-,87.94,23.0,-
306,新北市,2007/11/19,新莊,2.7,0.43,-,24.9,33,19,7.0,20.97,2.58,18.37,-,-,-,-,19.06,-,79.08,31.0,-
307,新北市,2007/11/19,新店,1.6,0.32,-,30.1,35,14,5.0,12.82,1.69,11.12,-,-,-,-,19.38,-,82.52,32.0,-
308,新北市,2007/11/19,淡水,1.5,0.23,-,35.4,38,7,4.0,5.36,1.19,4.15,-,-,-,-,18.61,-,82.71,35.0,-
309,新北市,2007/11/19,汐止,3.6,0.31,-,28.4,38,18,6.0,19.23,2.48,16.72,-,-,-,-,18.9,-,93.96,36.0,-
310,新北市,2007/11/19,土城,2.5,0.4,-,29.6,35,15,8.0,16.02,1.82,14.19,2.22,0.193,2.03,-,19.3,-,81.67,32.0,-
311,新北市,2007/11/19,林口,1.8,0.28,-,33.4,37,20,11.0,14.56,1.75,12.83,-,-,-,-,17.38,-,82.87,35.0,-
312,新北市,2007/11/19,萬里,0.7,0.17,-,42.4,45,52,3.0,2.77,0.77,1.98,-,-,-,-,18.7,-,86.75,51.0,-
313,新北市,2007/11/18,板橋,3.5,0.69,-,30.4,34,32,23.0,25.6,2.88,22.72,2.202,0.2,2.0,-,21.02,-,76.61,37.0,-
314,新北市,2007/11/18,三重,2.9,1.54,-,-,-,47,24.0,77.8,44.05,33.75,2.451,0.595,1.86,-,21.67,-,73.78,47.0,-
315,新北市,2007/11/18,菜寮,2.8,0.67,-,29.4,32,29,17.0,19.04,2.04,17.0,-,-,-,-,21.49,-,74.78,33.0,-
316,新北市,2007/11/18,永和,4.5,0.69,-,31.2,34,33,23.0,23.14,5.72,17.41,-,-,-,-,20.64,-,85.67,33.0,-
317,新北市,2007/11/18,新莊,2.5,0.62,-,26.4,31,33,20.0,21.15,1.38,19.76,-,-,-,-,20.46,-,78.74,33.0,-
318,新北市,2007/11/18,新店,4.2,0.5,-,31.7,37,27,18.0,12.67,0.86,11.79,-,-,-,-,19.94,-,85.96,33.0,-
319,新北市,2007/11/18,淡水,2.2,0.45,-,40.7,44,24,18.0,5.57,0.72,4.84,-,-,-,-,18.94,-,86.67,39.0,-
320,新北市,2007/11/18,汐止,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,-,37.0,-
321,新北市,2007/11/18,土城,3.9,0.58,-,32.3,36,32,21.0,15.6,0.75,14.83,2.206,0.15,2.06,-,20.8,-,80.43,35.0,-
322,新北市,2007/11/18,林口,1.9,0.4,-,45.1,49,31,25.0,5.52,0.96,4.57,-,-,-,-,17.93,-,86.28,42.0,-
323,新北市,2007/11/18,萬里,2.6,0.39,-,47.0,50,56,16.0,3.53,0.53,2.96,-,-,-,-,19.94,-,87.46,53.0,-
324,新北市,2007/11/17,板橋,6.3,0.56,-,30.4,38,46,33.0,26.99,3.51,23.47,2.185,0.211,1.97,-,24.83,-,67.7,46.0,-
325,新北市,2007/11/17,三重,4.5,1.61,-,-,-,65,43.0,94.35,55.82,38.53,2.593,0.719,1.87,-,25.38,-,66.5,58.0,-
326,新北市,2007/11/17,菜寮,6.3,0.55,-,28.8,38,46,29.0,23.46,2.41,21.04,-,-,-,-,25.15,-,66.74,46.0,-
327,新北市,2007/11/17,永和,7.0,0.68,-,27.8,34,53,33.0,30.01,8.87,21.14,-,-,-,-,24.55,-,75.71,52.0,-
328,新北市,2007/11/17,新莊,6.2,0.47,-,30.0,41,45,30.0,22.24,1.67,20.56,-,-,-,-,24.6,-,68.74,45.0,-
329,新北市,2007/11/17,新店,4.2,0.37,-,33.4,39,39,28.0,15.38,0.73,14.63,-,-,-,-,24.24,-,73.8,39.0,-
330,新北市,2007/11/17,淡水,1.8,0.42,-,33.2,40,40,28.0,13.34,2.19,11.14,-,-,-,-,23.68,-,74.79,40.0,-
331,新北市,2007/11/17,汐止,7.0,0.41,-,31.9,40,49,32.0,19.71,2.46,17.22,-,-,-,-,24.36,-,80.44,49.0,-
332,新北市,2007/11/17,土城,4.4,0.49,-,31.5,40,46,31.0,19.48,1.87,17.61,2.281,0.249,2.03,-,24.85,-,69.74,46.0,-
333,新北市,2007/11/17,林口,2.9,0.32,-,42.4,49,53,35.0,13.31,2.13,11.17,-,-,-,-,22.61,-,72.43,52.0,-
334,新北市,2007/11/17,萬里,1.6,0.3,-,33.5,47,43,24.0,11.44,1.76,9.66,-,-,-,-,22.22,-,87.77,44.0,-
335,新北市,2007/11/16,板橋,3.3,0.55,-,29.5,34,36,24.0,27.09,4.53,22.55,2.202,0.246,1.96,-,24.36,-,67.17,36.0,-
336,新北市,2007/11/16,三重,3.1,1.69,-,-,-,60,31.0,104.92,66.36,38.56,2.642,0.784,1.86,-,24.68,-,67.48,55.0,-
337,新北市,2007/11/16,菜寮,2.9,0.52,-,29.4,34,40,20.0,19.9,2.53,17.35,-,-,-,-,24.39,-,68.16,40.0,-
338,新北市,2007/11/16,永和,4.9,0.77,-,25.6,31,41,24.0,34.74,12.83,21.91,-,-,-,-,23.91,-,76.1,41.0,-
339,新北市,2007/11/16,新莊,2.6,0.45,-,29.3,35,37,21.0,21.3,2.44,18.86,-,-,-,-,23.99,-,69.4,37.0,-
340,新北市,2007/11/16,新店,3.0,0.36,-,30.4,34,34,21.0,18.11,2.4,15.71,-,-,-,-,23.84,-,73.0,34.0,-
341,新北市,2007/11/16,淡水,2.2,0.3,-,37.4,40,29,19.0,9.43,1.66,7.75,-,-,-,-,23.55,-,72.42,36.0,-
342,新北市,2007/11/16,汐止,6.7,0.4,-,26.0,28,40,24.0,26.47,5.11,21.35,-,-,-,-,23.53,-,81.83,40.0,-
343,新北市,2007/11/16,土城,3.4,0.48,-,29.9,36,39,22.0,20.92,3.23,17.68,2.286,0.265,2.02,-,24.41,-,68.78,39.0,-
344,新北市,2007/11/16,林口,2.5,0.3,-,39.0,42,44,25.0,14.5,2.09,12.39,-,-,-,-,21.91,-,73.87,44.0,-
345,新北市,2007/11/16,萬里,1.8,0.22,-,35.7,48,34,17.0,8.84,1.58,7.24,-,-,-,-,21.66,-,86.87,42.0,-
346,新北市,2007/11/15,板橋,3.3,0.58,-,29.5,34,41,26.0,28.2,4.83,23.36,2.229,0.266,1.96,-,24.2,-,64.88,41.0,-
347,新北市,2007/11/15,三重,4.9,1.54,-,-,-,69,36.0,96.05,56.76,39.29,2.498,0.658,1.84,-,24.35,-,66.16,60.0,-
