序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
724,臺南市,2013/09/22,善化,3.0,0.14,419.39,16.1,22,17,8.0,6.34,1.13,5.21,-,-,-,1.62,28.84,86.43,24.0
725,臺南市,2013/09/22,安南,1.1,0.26,-,22.1,31,35,14.0,9.65,0.68,8.96,1.96,0.134,1.83,2.85,27.74,82.7,35.0
726,臺南市,2013/09/22,臺南,2.3,0.26,-,25.6,37,34,19.0,9.78,1.49,8.28,1.836,0.105,1.73,-,27.95,82.95,36.0
727,臺南市,2013/09/21,新營,3.3,0.42,-,7.0,13,56,21.0,18.64,4.58,14.07,2.227,0.14,2.09,1.55,27.4,87.32,53.0
728,臺南市,2013/09/21,善化,2.9,0.29,442.45,7.6,18,40,17.0,15.56,4.15,11.41,-,-,-,1.51,28.64,85.39,40.0
729,臺南市,2013/09/21,安南,2.5,0.4,-,7.3,15,55,18.0,19.68,4.68,15.0,2.219,0.219,2.0,1.8,27.76,85.2,52.0
730,臺南市,2013/09/21,臺南,3.6,0.49,-,7.0,13,53,23.0,22.01,5.52,16.5,2.105,0.238,1.87,-,28.07,84.15,52.0
731,臺南市,2013/09/20,新營,2.1,0.3,-,25.1,53,80,27.0,12.96,1.76,11.19,1.961,0.066,1.9,1.99,28.5,79.16,65.0
732,臺南市,2013/09/20,善化,4.5,0.28,432.55,30.8,64,71,31.0,12.81,2.75,10.05,-,-,-,1.71,30.21,78.87,63.0
733,臺南市,2013/09/20,安南,4.6,0.3,-,31.5,61,92,28.0,12.55,2.05,10.5,2.016,0.093,1.92,1.96,29.47,77.2,71.0
734,臺南市,2013/09/20,臺南,3.2,0.4,-,34.0,60,86,35.0,14.74,2.92,11.82,1.97,0.165,1.81,-,29.57,77.86,68.0
735,臺南市,2013/09/19,新營,3.2,0.33,-,47.1,78,78,36.0,9.72,1.1,8.61,2.027,0.071,1.96,1.48,29.83,73.08,74.0
736,臺南市,2013/09/19,善化,3.8,0.27,429.5,49.8,82,63,32.0,11.08,1.88,9.2,-,-,-,1.66,29.68,74.97,85.0
737,臺南市,2013/09/19,安南,3.8,0.36,-,49.8,75,73,36.0,12.62,1.32,11.31,2.047,0.153,1.89,1.82,30.24,71.92,75.0
738,臺南市,2013/09/19,臺南,4.0,0.35,-,54.2,77,70,42.0,10.76,1.13,9.64,1.933,0.147,1.79,-,29.81,75.06,75.0
739,臺南市,2013/09/18,新營,3.3,0.36,-,50.4,87,74,33.0,9.65,0.54,9.03,2.126,0.09,2.04,1.61,28.81,75.5,96.0
740,臺南市,2013/09/18,善化,6.0,0.28,434.59,50.8,96,67,32.0,12.0,1.98,10.02,-,-,-,1.55,28.17,76.58,126.0
741,臺南市,2013/09/18,安南,4.2,0.38,-,50.6,98,79,35.0,17.06,2.58,14.48,2.13,0.24,1.89,1.9,29.56,72.78,114.0
742,臺南市,2013/09/18,臺南,4.2,0.48,-,52.9,99,73,40.0,14.45,1.61,12.84,1.999,0.202,1.8,-,29.3,74.7,113.0
743,臺南市,2013/09/17,新營,2.1,0.29,-,44.3,59,61,29.0,8.45,1.12,7.33,1.966,0.061,1.91,1.54,28.63,74.29,64.0
744,臺南市,2013/09/17,善化,4.2,0.23,426.52,38.5,59,54,25.0,11.48,1.79,9.69,-,-,-,1.94,28.04,75.86,54.0
745,臺南市,2013/09/17,安南,4.6,0.36,-,38.5,62,69,31.0,15.27,2.51,12.76,2.066,0.201,1.87,2.04,29.29,73.23,60.0
746,臺南市,2013/09/17,臺南,5.8,0.4,-,37.6,64,66,36.0,16.77,1.39,15.38,1.992,0.198,1.79,-,29.04,75.7,58.0
747,臺南市,2013/09/16,新營,1.6,0.25,-,36.6,57,56,23.0,8.21,1.08,7.13,1.962,0.064,1.9,1.72,28.78,77.75,63.0
748,臺南市,2013/09/16,善化,3.1,0.17,427.31,35.2,59,34,17.0,10.81,2.24,8.57,-,-,-,2.17,28.6,80.99,66.0
749,臺南市,2013/09/16,安南,1.6,0.33,-,34.5,63,45,19.0,14.81,2.74,12.07,2.042,0.222,1.82,2.31,29.37,76.86,72.0
750,臺南市,2013/09/16,臺南,4.4,0.36,-,33.8,59,39,26.0,15.02,1.36,13.67,1.928,0.184,1.74,-,29.17,80.73,64.0
751,臺南市,2013/09/15,新營,2.6,0.27,-,33.8,51,46,26.0,9.13,1.45,7.67,2.085,0.058,2.03,1.53,28.17,82.15,54.0
752,臺南市,2013/09/15,善化,2.9,0.19,431.15,33.4,56,33,20.0,10.0,1.85,8.15,-,-,-,2.01,28.85,80.79,55.0
753,臺南市,2013/09/15,安南,2.2,0.28,-,36.2,57,43,21.0,12.04,1.51,10.53,1.949,0.118,1.83,1.91,29.13,77.76,55.0
754,臺南市,2013/09/15,臺南,3.5,0.32,-,39.4,58,42,30.0,12.6,0.82,11.76,1.881,0.148,1.73,-,29.18,78.87,55.0
755,臺南市,2013/09/14,新營,4.2,0.3,-,32.6,57,51,28.0,10.16,1.33,8.83,2.038,0.087,1.95,1.44,28.38,80.22,53.0
756,臺南市,2013/09/14,善化,4.6,0.18,429.14,27.2,55,35,19.0,12.41,2.49,9.92,-,-,-,1.74,29.45,78.55,56.0
757,臺南市,2013/09/14,安南,3.7,0.28,-,29.6,56,49,22.0,12.92,2.6,10.32,1.973,0.149,1.82,1.58,29.61,74.79,56.0
758,臺南市,2013/09/14,臺南,3.5,0.32,-,34.8,58,44,31.0,11.37,1.04,10.31,1.867,0.152,1.72,-,29.7,74.86,57.0
759,臺南市,2013/09/13,新營,2.9,0.31,-,34.8,64,46,28.0,10.52,0.99,9.53,2.121,0.086,2.04,1.26,28.3,79.08,67.0
760,臺南市,2013/09/13,善化,4.5,0.2,427.6,30.9,62,37,21.0,11.27,1.65,9.61,-,-,-,1.94,29.01,78.22,79.0
761,臺南市,2013/09/13,安南,2.5,0.33,-,31.4,56,52,26.0,16.51,3.28,13.23,2.09,0.246,1.84,1.73,29.81,72.92,59.0
762,臺南市,2013/09/13,臺南,5.3,0.37,-,32.5,54,48,33.0,14.97,1.63,13.34,1.943,0.187,1.76,-,29.51,75.2,59.0
763,臺南市,2013/09/12,新營,3.9,0.32,-,28.7,44,59,35.0,11.1,1.21,9.88,2.1,0.096,2.0,1.36,28.23,82.32,57.0
764,臺南市,2013/09/12,善化,3.9,0.25,433.84,24.7,49,49,27.0,12.55,1.48,11.08,-,-,-,1.9,28.39,81.93,64.0
765,臺南市,2013/09/12,安南,3.1,0.35,-,26.4,47,61,35.0,17.44,2.54,14.89,2.122,0.214,1.91,1.54,29.3,77.93,56.0
766,臺南市,2013/09/12,臺南,4.4,0.43,-,31.7,46,53,35.0,14.46,1.71,12.74,1.992,0.212,1.78,-,29.3,79.71,52.0
767,臺南市,2013/09/11,新營,2.9,0.3,-,37.6,59,64,35.0,9.4,1.5,7.9,2.087,0.076,2.01,1.31,29.26,78.44,57.0
768,臺南市,2013/09/11,善化,4.3,0.22,424.44,33.2,55,48,30.0,11.1,1.55,9.56,-,-,-,1.66,29.37,76.49,52.0
769,臺南市,2013/09/11,安南,3.1,0.31,-,35.9,52,63,34.0,13.46,1.41,12.04,2.031,0.137,1.89,1.44,29.92,74.65,56.0
770,臺南市,2013/09/11,臺南,3.7,0.35,-,41.2,52,50,37.0,10.87,1.47,9.4,1.906,0.147,1.76,-,29.98,75.57,50.0
771,臺南市,2013/09/10,新營,3.8,0.32,-,40.7,62,74,40.0,10.34,0.92,9.43,2.104,0.077,2.03,1.48,29.17,78.28,62.0
772,臺南市,2013/09/10,善化,4.3,0.29,429.43,42.7,72,69,41.0,11.5,1.7,9.8,-,-,-,1.82,29.02,78.2,86.0
773,臺南市,2013/09/10,安南,3.9,0.35,-,44.7,68,72,43.0,-,-,-,2.095,0.175,1.92,1.51,29.85,76.44,75.0
774,臺南市,2013/09/10,臺南,4.9,0.4,-,44.9,65,62,45.0,11.67,1.31,10.36,1.967,0.168,1.8,-,29.83,75.86,70.0
775,臺南市,2013/09/09,新營,2.5,0.32,-,47.5,85,76,41.0,9.11,1.25,7.87,2.009,0.06,1.95,1.67,29.16,77.66,88.0
776,臺南市,2013/09/09,善化,3.8,0.28,425.47,47.5,75,69,40.0,10.66,1.81,8.85,-,-,-,1.91,28.67,77.83,74.0
777,臺南市,2013/09/09,安南,3.6,0.32,-,51.3,81,71,39.0,10.71,1.64,9.07,2.057,0.139,1.92,1.77,29.93,75.47,76.0
778,臺南市,2013/09/09,臺南,5.1,0.37,-,52.3,70,60,42.0,11.69,1.94,9.75,1.922,0.136,1.79,-,29.84,75.86,67.0
779,臺南市,2013/09/08,新營,3.0,0.36,-,50.9,78,72,42.0,9.48,1.46,8.01,2.174,0.07,2.1,1.34,28.95,75.29,70.0
780,臺南市,2013/09/08,善化,3.3,0.26,426.87,43.5,64,53,32.0,9.33,1.23,8.1,-,-,-,1.92,28.32,76.51,58.0
781,臺南市,2013/09/08,安南,2.6,0.29,-,47.8,61,63,32.0,10.91,1.87,9.04,2.044,0.14,1.9,1.97,30.09,69.86,57.0
782,臺南市,2013/09/08,臺南,3.7,0.32,-,47.3,59,53,37.0,10.93,1.98,8.94,1.914,0.124,1.79,-,29.59,72.52,58.0
783,臺南市,2013/09/07,新營,3.5,0.38,-,52.6,83,82,45.0,10.25,1.45,8.8,2.129,0.075,2.06,1.52,28.69,78.13,77.0
784,臺南市,2013/09/07,善化,4.7,0.29,430.24,55.8,83,64,42.0,10.62,1.6,9.02,-,-,-,1.75,28.37,75.88,93.0
785,臺南市,2013/09/07,安南,2.1,0.41,-,61.5,78,79,50.0,11.32,1.54,9.78,2.133,0.163,1.97,1.43,29.81,72.64,86.0
786,臺南市,2013/09/07,臺南,5.8,0.43,-,58.6,77,71,54.0,11.99,0.58,11.37,2.042,0.182,1.86,-,29.43,73.54,81.0
787,臺南市,2013/09/06,新營,3.2,0.44,-,57.0,87,88,49.0,11.11,0.93,10.18,2.32,0.107,2.21,1.37,28.68,74.35,80.0
788,臺南市,2013/09/06,善化,4.7,0.33,436.69,50.5,78,66,40.0,12.88,1.53,11.35,-,-,-,1.73,28.29,72.65,79.0
789,臺南市,2013/09/06,安南,5.5,0.42,-,58.4,85,85,50.0,13.62,1.6,12.02,2.287,0.258,2.03,1.39,29.58,69.16,99.0
790,臺南市,2013/09/06,臺南,5.7,0.51,-,69.7,93,72,52.0,13.44,0.78,12.64,2.094,0.206,1.89,-,29.4,68.23,114.0
791,臺南市,2013/09/05,新營,3.3,0.46,-,59.5,93,91,50.0,12.19,1.0,11.19,2.342,0.113,2.23,1.38,27.93,71.08,81.0
792,臺南市,2013/09/05,善化,3.1,0.36,434.49,68.3,93,76,48.0,12.16,1.38,10.77,-,-,-,1.53,27.46,74.0,97.0
793,臺南市,2013/09/05,安南,3.6,0.43,-,66.3,99,83,53.0,13.24,1.01,12.2,2.2,0.195,2.0,1.51,28.82,69.87,108.0
794,臺南市,2013/09/05,臺南,4.8,0.47,-,64.9,96,76,53.0,12.74,1.14,11.6,2.061,0.189,1.87,-,28.78,68.63,97.0
795,臺南市,2013/09/04,新營,4.2,0.49,-,54.9,91,98,51.0,14.86,0.99,13.86,2.35,0.135,2.22,1.41,27.05,77.99,87.0
796,臺南市,2013/09/04,善化,5.8,0.35,432.33,68.1,95,75,45.0,11.61,1.47,10.14,-,-,-,2.27,27.18,76.68,100.0
797,臺南市,2013/09/04,安南,4.0,0.48,-,59.8,85,87,49.0,15.28,1.64,13.64,2.252,0.253,2.0,2.0,28.31,74.27,77.0
798,臺南市,2013/09/04,臺南,4.6,0.54,-,62.2,85,81,54.0,14.46,1.44,13.03,2.111,0.226,1.89,-,28.15,74.8,78.0
799,臺南市,2013/09/03,新營,3.5,0.46,-,51.4,94,92,50.0,18.01,2.15,15.86,2.387,0.151,2.24,2.11,27.2,73.24,86.0
800,臺南市,2013/09/03,善化,4.1,0.42,432.78,59.2,96,79,47.0,11.42,0.93,10.42,-,-,-,2.48,27.12,74.62,87.0
801,臺南市,2013/09/03,安南,3.8,0.43,-,59.4,98,89,50.0,16.95,2.07,14.87,2.321,0.175,2.15,2.28,28.19,71.44,87.0
802,臺南市,2013/09/03,臺南,4.9,0.56,-,63.6,99,88,55.0,17.14,1.84,15.3,2.23,0.247,1.98,-,28.19,71.35,91.0
803,臺南市,2013/09/02,新營,3.1,0.47,-,41.1,71,68,35.0,15.4,1.55,13.85,2.258,0.121,2.14,1.48,25.95,79.41,65.0
804,臺南市,2013/09/02,善化,3.5,0.42,431.44,46.9,82,56,34.0,11.99,1.84,10.15,-,-,-,1.73,26.1,79.35,76.0
805,臺南市,2013/09/02,安南,4.0,0.43,-,51.4,89,70,39.0,-,-,-,2.073,0.145,1.93,1.8,27.21,75.83,80.0
806,臺南市,2013/09/02,臺南,3.5,0.56,-,55.2,91,68,44.0,17.13,2.11,15.03,2.133,0.22,1.91,-,27.57,75.39,82.0
807,臺南市,2013/09/01,新營,1.9,0.33,-,50.7,58,34,18.0,9.16,0.96,8.2,2.011,0.055,1.96,2.2,24.65,87.43,56.0
808,臺南市,2013/09/01,善化,1.2,0.27,411.28,53.1,61,27,16.0,8.76,1.07,7.7,-,-,-,3.17,24.71,86.72,58.0
809,臺南市,2013/09/01,安南,1.6,0.32,-,56.0,63,35,14.0,9.2,1.64,7.57,1.719,0.066,1.65,2.36,25.43,85.92,62.0
810,臺南市,2013/09/01,臺南,1.6,0.45,-,56.0,63,32,22.0,10.67,1.21,9.46,1.957,0.143,1.82,-,26.96,86.76,60.0
811,高雄市,2013/09/30,左營,4.2,0.4,-,59.6,95,59,42.0,12.74,2.37,10.36,2.062,0.118,1.94,1.18,28.93,74.31,106.0
812,高雄市,2013/09/30,楠梓,5.6,0.44,-,53.6,87,74,45.0,19.37,3.46,15.91,2.063,0.214,1.85,-,29.1,75.57,94.0
813,高雄市,2013/09/30,前金,5.1,0.36,-,56.7,83,54,42.0,11.52,1.08,10.44,1.976,0.098,1.88,1.72,29.02,75.88,86.0
814,高雄市,2013/09/30,前鎮,9.6,0.37,-,54.0,83,65,42.0,20.15,2.2,17.95,2.001,0.146,1.86,1.27,28.75,72.88,58.0
815,高雄市,2013/09/30,復興,7.7,0.66,-,46.3,67,64,34.0,23.27,2.73,20.54,2.232,0.265,1.97,-,28.89,75.61,57.0
816,高雄市,2013/09/30,小港,8.0,0.36,-,50.1,77,62,39.0,19.06,1.66,17.42,1.97,0.092,1.88,1.83,29.72,75.28,81.0
817,高雄市,2013/09/30,鳳山,5.5,0.65,-,49.3,77,76,41.0,19.93,1.73,18.2,2.277,0.274,2.0,1.54,30.02,71.06,63.0
818,高雄市,2013/09/30,林園,2.8,0.23,-,55.6,83,41,34.0,6.35,1.17,5.18,2.005,0.035,1.97,2.16,28.28,78.41,78.0
819,高雄市,2013/09/30,大寮,4.8,0.39,-,48.7,71,81,50.0,14.71,1.59,13.12,2.145,0.137,2.01,1.22,28.72,76.54,78.0
820,高雄市,2013/09/30,仁武,5.2,0.45,-,47.2,75,50,39.0,19.91,1.99,17.92,2.093,0.154,1.94,1.48,28.82,76.78,84.0
821,高雄市,2013/09/30,橋頭,4.7,0.45,-,51.8,88,80,46.0,15.89,2.16,13.73,-,-,-,1.77,28.83,78.06,87.0
822,高雄市,2013/09/30,美濃,1.3,0.32,-,46.1,81,53,35.0,7.76,1.78,5.98,-,-,-,1.06,28.04,80.65,83.0
823,高雄市,2013/09/29,左營,3.7,0.35,-,45.8,72,52,37.0,11.95,1.97,9.98,2.045,0.097,1.95,1.48,28.63,74.26,78.0
824,高雄市,2013/09/29,楠梓,6.3,0.42,-,35.6,67,70,41.0,18.42,2.76,15.66,2.05,0.194,1.86,1.6,28.82,75.14,72.0
825,高雄市,2013/09/29,前金,2.6,0.32,-,44.7,61,46,32.0,8.51,0.54,7.89,1.926,0.073,1.85,1.88,28.86,74.62,67.0
826,高雄市,2013/09/29,前鎮,4.4,0.33,-,44.2,65,58,36.0,16.06,1.65,14.41,1.945,0.099,1.85,1.44,28.63,71.79,54.0
827,高雄市,2013/09/29,復興,4.0,0.5,-,38.5,58,52,27.0,17.6,2.43,15.17,2.161,0.186,1.98,-,28.81,74.04,51.0
828,高雄市,2013/09/29,小港,6.8,0.3,-,42.2,68,57,31.0,14.97,1.13,13.83,1.982,0.101,1.88,2.23,29.71,73.8,78.0
829,高雄市,2013/09/29,鳳山,4.2,0.55,-,37.0,68,70,36.0,17.69,1.29,16.39,2.276,0.243,2.03,1.63,29.65,70.87,60.0
830,高雄市,2013/09/29,林園,3.6,0.2,-,46.5,73,36,29.0,6.91,1.27,5.65,2.006,0.039,1.97,2.19,28.11,78.12,76.0
831,高雄市,2013/09/29,大寮,3.9,0.39,-,38.6,76,77,47.0,14.53,1.32,13.23,2.175,0.129,2.05,0.93,28.46,76.26,82.0
832,高雄市,2013/09/29,仁武,5.7,0.44,-,33.4,58,57,38.0,19.74,2.12,17.63,2.145,0.157,1.99,1.61,28.49,76.98,63.0
833,高雄市,2013/09/29,橋頭,5.2,0.41,-,33.3,62,68,38.0,16.69,1.6,15.08,-,-,-,1.88,28.67,76.8,69.0
834,高雄市,2013/09/29,美濃,0.7,0.28,-,42.9,72,47,31.0,5.12,1.42,3.7,-,-,-,0.95,28.46,77.95,70.0
835,高雄市,2013/09/28,左營,4.1,0.38,-,46.1,62,66,43.0,14.58,1.77,12.81,2.138,0.16,1.98,1.47,28.27,72.95,62.0
836,高雄市,2013/09/28,楠梓,3.5,0.39,-,38.6,59,76,37.0,15.98,2.0,13.98,2.003,0.143,1.86,1.46,28.22,74.76,63.0
837,高雄市,2013/09/28,前金,4.5,0.44,-,41.4,54,61,42.0,13.46,1.12,12.33,2.078,0.165,1.91,1.74,28.46,73.13,56.0
838,高雄市,2013/09/28,前鎮,5.2,0.44,-,38.8,54,88,55.0,21.79,2.8,18.99,2.054,0.169,1.89,1.42,28.09,70.96,69.0
839,高雄市,2013/09/28,復興,5.4,0.6,-,33.5,46,72,40.0,22.96,3.29,19.68,2.271,0.27,2.0,-,28.23,73.95,61.0
840,高雄市,2013/09/28,小港,7.9,0.39,-,35.5,51,67,39.0,21.73,1.63,20.11,2.101,0.182,1.92,1.9,29.06,72.55,58.0
841,高雄市,2013/09/28,鳳山,4.4,0.59,-,36.0,63,77,38.0,20.37,1.41,18.95,2.315,0.291,2.02,1.32,29.09,70.46,64.0
842,高雄市,2013/09/28,林園,4.1,0.24,-,44.8,72,34,26.0,7.54,1.33,6.21,2.046,0.046,2.0,2.02,27.75,76.93,84.0
843,高雄市,2013/09/28,大寮,4.7,0.38,-,35.1,69,68,37.0,16.14,1.06,15.09,2.19,0.19,2.0,1.09,27.96,75.78,71.0
844,高雄市,2013/09/28,仁武,4.2,0.44,-,32.4,54,68,37.0,21.33,2.31,19.02,2.215,0.221,1.99,1.37,28.0,76.11,59.0
845,高雄市,2013/09/28,橋頭,3.2,0.37,-,38.3,56,72,37.0,13.48,1.21,12.25,-,-,-,1.59,28.27,75.07,61.0
846,高雄市,2013/09/28,美濃,1.7,0.3,-,41.5,72,59,34.0,6.88,0.76,6.11,-,-,-,0.9,27.84,77.13,68.0
847,高雄市,2013/09/27,左營,3.7,0.4,-,50.7,85,65,44.0,15.43,2.22,13.21,2.181,0.179,2.0,1.43,27.55,74.86,92.0
848,高雄市,2013/09/27,楠梓,3.7,0.4,-,43.6,78,76,39.0,19.56,4.13,15.43,2.037,0.155,1.88,1.56,27.51,78.84,84.0
849,高雄市,2013/09/27,前金,5.2,0.41,-,47.0,78,65,43.0,15.73,2.03,13.7,2.116,0.177,1.94,-,27.86,75.42,79.0
850,高雄市,2013/09/27,前鎮,5.6,0.42,-,48.2,79,70,44.0,20.59,2.7,17.89,2.1,0.189,1.91,1.42,27.73,72.72,60.0
851,高雄市,2013/09/27,復興,5.9,0.61,-,41.6,69,67,34.0,22.63,2.53,20.1,2.305,0.278,2.03,-,27.85,75.74,58.0
852,高雄市,2013/09/27,小港,6.7,0.41,-,47.2,78,67,42.0,20.08,2.52,17.55,2.098,0.149,1.95,1.89,28.65,75.1,77.0
853,高雄市,2013/09/27,鳳山,4.8,0.59,-,42.4,69,77,37.0,18.8,1.19,17.59,2.334,0.282,2.05,1.75,28.57,74.34,64.0
854,高雄市,2013/09/27,林園,2.5,0.25,-,45.3,72,36,27.0,7.64,1.49,6.14,2.118,0.042,2.08,1.95,27.33,78.71,67.0
855,高雄市,2013/09/27,大寮,4.3,0.45,-,37.8,67,67,39.0,16.56,2.04,14.53,2.287,0.217,2.07,1.16,27.14,81.54,68.0
856,高雄市,2013/09/27,仁武,4.6,0.38,-,42.7,70,68,36.0,19.83,2.3,17.53,2.14,0.162,1.98,1.67,27.44,79.29,78.0
857,高雄市,2013/09/27,橋頭,4.0,0.37,-,46.1,82,77,38.0,16.15,2.73,13.41,-,-,-,2.38,27.38,79.1,80.0
858,高雄市,2013/09/27,美濃,2.1,0.26,-,42.7,78,53,34.0,6.67,1.1,5.57,-,-,-,0.97,27.13,80.72,91.0
859,高雄市,2013/09/26,左營,3.2,0.43,-,36.5,69,54,35.0,16.83,3.48,13.35,2.06,0.145,1.92,1.45,27.96,74.88,66.0
860,高雄市,2013/09/26,楠梓,2.1,0.33,-,28.7,60,56,30.0,18.38,4.04,14.34,1.892,0.107,1.79,1.47,27.77,78.73,58.0
861,高雄市,2013/09/26,前金,3.6,0.43,-,31.6,59,53,37.0,15.76,1.81,13.95,2.044,0.171,1.87,-,28.48,74.72,58.0
862,高雄市,2013/09/26,前鎮,4.2,0.45,-,29.1,53,54,33.0,20.19,3.22,16.97,2.061,0.208,1.85,1.19,27.96,73.19,52.0
863,高雄市,2013/09/26,復興,4.2,0.64,-,27.2,49,52,28.0,20.59,2.26,18.33,2.269,0.285,1.98,-,28.17,75.75,51.0
864,高雄市,2013/09/26,小港,5.4,0.38,-,29.4,53,53,28.0,19.28,2.98,16.3,2.075,0.16,1.92,1.84,28.84,75.66,58.0
865,高雄市,2013/09/26,鳳山,3.2,0.5,-,29.0,50,63,32.0,17.59,1.88,15.71,2.222,0.252,1.97,1.68,28.76,74.28,56.0
866,高雄市,2013/09/26,林園,-,0.21,-,34.4,56,34,25.0,6.77,1.31,5.46,2.136,0.079,2.06,1.74,27.51,79.45,61.0
867,高雄市,2013/09/26,大寮,3.7,0.37,-,23.9,45,59,36.0,17.25,2.47,14.77,2.305,0.184,2.12,1.05,27.48,80.36,54.0
868,高雄市,2013/09/26,仁武,4.9,0.3,-,30.2,54,59,29.0,18.43,3.09,15.34,2.008,0.13,1.88,1.43,27.73,78.83,54.0
869,高雄市,2013/09/26,橋頭,2.1,0.29,-,30.3,60,53,27.0,14.42,1.72,12.69,-,-,-,1.99,27.55,80.16,59.0
870,高雄市,2013/09/26,美濃,0.9,0.22,-,27.5,50,36,25.0,6.59,2.06,4.53,-,-,-,0.92,26.92,82.36,50.0
871,高雄市,2013/09/25,左營,3.8,0.41,-,25.1,43,44,29.0,17.83,4.48,13.35,2.087,0.172,1.92,1.53,28.53,76.72,44.0
872,高雄市,2013/09/25,楠梓,4.8,0.38,-,20.8,42,53,29.0,24.76,7.53,17.23,1.989,0.188,1.8,1.39,28.17,79.43,52.0
873,高雄市,2013/09/25,前金,5.4,0.34,-,27.6,43,43,31.0,16.45,4.64,11.81,1.998,0.147,1.85,-,28.75,76.06,49.0
874,高雄市,2013/09/25,前鎮,6.9,0.34,-,24.3,38,45,29.0,21.6,6.26,15.35,2.023,0.187,1.84,1.22,28.21,75.0,45.0
875,高雄市,2013/09/25,復興,5.5,0.5,-,20.8,34,44,20.0,20.17,4.01,16.15,2.229,0.267,1.96,-,28.36,76.91,44.0
876,高雄市,2013/09/25,小港,8.7,0.28,-,21.7,38,48,26.0,19.24,4.18,15.06,2.02,0.152,1.87,1.83,29.28,76.12,48.0
877,高雄市,2013/09/25,鳳山,3.5,0.49,-,21.5,35,50,25.0,17.75,2.81,14.94,2.254,0.263,1.99,1.68,29.22,73.91,50.0
878,高雄市,2013/09/25,林園,0.8,0.12,-,27.3,41,25,14.0,6.71,1.63,5.07,1.983,0.03,1.95,1.81,27.62,79.52,41.0
879,高雄市,2013/09/25,大寮,3.6,0.3,-,23.1,47,41,23.0,12.69,2.62,10.07,2.155,0.158,2.0,1.19,27.58,82.03,82.0
880,高雄市,2013/09/25,仁武,2.5,0.33,-,24.6,42,45,23.0,17.39,3.43,13.96,2.12,0.135,1.99,1.61,28.07,78.92,50.0
881,高雄市,2013/09/25,橋頭,3.6,0.29,-,27.1,49,46,24.0,13.02,2.65,10.38,-,-,-,2.55,28.12,80.54,48.0
882,高雄市,2013/09/25,美濃,1.1,0.18,-,27.8,52,31,20.0,6.62,1.59,5.03,-,-,-,1.08,27.41,82.72,59.0
883,高雄市,2013/09/24,左營,4.2,0.36,-,22.2,40,43,32.0,17.54,3.43,14.1,2.068,0.158,1.91,1.61,27.99,82.81,43.0
884,高雄市,2013/09/24,楠梓,5.1,0.38,-,18.2,37,51,29.0,23.48,5.84,17.64,2.081,0.274,1.81,1.38,28.05,83.45,50.0
885,高雄市,2013/09/24,前金,4.6,0.34,-,22.3,36,39,29.0,14.8,2.25,12.54,1.955,0.115,1.84,-,28.19,81.62,39.0
886,高雄市,2013/09/24,前鎮,6.8,0.31,-,21.8,37,40,30.0,20.22,4.76,15.46,1.952,0.142,1.81,1.26,27.78,80.42,40.0
887,高雄市,2013/09/24,復興,6.5,0.51,-,16.6,29,39,22.0,22.91,4.82,18.09,2.17,0.242,1.93,-,27.75,82.55,39.0
888,高雄市,2013/09/24,小港,11.4,0.36,-,19.9,37,49,31.0,26.55,7.25,19.3,1.953,0.126,1.83,2.03,28.93,80.74,49.0
889,高雄市,2013/09/24,鳳山,6.2,0.49,-,20.3,35,50,27.0,20.98,4.25,16.74,2.248,0.267,1.98,1.7,28.83,79.97,50.0
890,高雄市,2013/09/24,林園,2.8,0.15,-,31.6,45,24,17.0,6.61,0.94,5.67,1.876,0.03,1.85,1.93,27.21,84.38,43.0
891,高雄市,2013/09/24,大寮,2.5,0.29,-,24.5,43,43,29.0,13.66,2.35,11.3,2.03,0.113,1.92,1.14,27.36,87.26,45.0
892,高雄市,2013/09/24,仁武,4.6,0.33,-,17.1,28,47,28.0,22.02,3.34,18.68,2.091,0.171,1.92,1.58,27.77,84.38,47.0
893,高雄市,2013/09/24,橋頭,3.3,0.33,-,20.2,38,47,27.0,16.14,2.8,13.35,-,-,-,2.06,28.05,83.78,47.0
894,高雄市,2013/09/24,美濃,2.1,0.22,-,27.4,40,32,22.0,8.15,1.36,6.79,-,-,-,1.0,27.55,84.44,44.0
895,高雄市,2013/09/23,左營,8.1,0.35,-,24.5,29,47,31.0,17.37,3.84,13.53,1.979,0.142,1.84,2.98,29.48,73.62,47.0
896,高雄市,2013/09/23,楠梓,6.1,0.32,-,23.6,33,48,24.0,19.18,2.94,16.24,2.044,0.281,1.76,1.94,29.48,74.76,48.0
897,高雄市,2013/09/23,前金,6.1,0.28,-,18.1,22,44,29.0,19.99,3.65,16.34,1.94,0.145,1.8,-,29.42,75.64,44.0
898,高雄市,2013/09/23,前鎮,12.0,0.28,-,17.8,25,43,28.0,23.4,5.66,17.74,2.073,0.324,1.75,2.68,28.86,75.17,43.0
