序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
731,臺南市,2008/06/13,安南,6.7,0.4,-,16.0,33,42,20.0,20.7,7.18,13.52,2.065,0.466,1.6,-,30.29,-,74.02,46.0,-
732,臺南市,2008/06/13,臺南,5.6,0.3,-,22.2,37,29,-,14.32,3.21,11.11,2.003,0.254,1.75,-,28.55,-,74.8,42.0,-
733,臺南市,2008/06/12,新營,2.3,0.23,-,17.4,26,31,15.0,10.31,2.82,7.5,2.039,0.104,1.94,-,28.05,-,72.94,32.0,-
734,臺南市,2008/06/12,善化,2.1,0.18,383.17,16.0,27,29,15.0,11.21,2.91,8.3,-,-,-,-,28.27,-,82.44,42.0,-
735,臺南市,2008/06/12,安南,2.8,0.27,-,13.4,22,32,15.0,14.37,5.3,9.07,1.961,0.39,1.57,-,29.61,-,78.76,32.0,-
736,臺南市,2008/06/12,臺南,3.5,0.33,-,18.6,28,23,-,13.95,3.87,10.07,2.075,0.31,1.77,-,28.01,-,78.14,36.0,-
737,臺南市,2008/06/11,新營,4.1,0.28,-,22.1,38,40,19.0,11.35,2.43,8.93,2.14,0.143,2.0,-,28.93,-,66.04,50.0,-
738,臺南市,2008/06/11,善化,4.0,0.21,387.42,19.4,35,33,18.0,12.28,2.92,9.36,-,-,-,-,28.92,-,76.79,42.0,-
739,臺南市,2008/06/11,安南,5.2,0.31,-,17.6,33,39,22.0,16.21,5.37,10.83,-,-,-,-,30.53,-,72.72,39.0,-
740,臺南市,2008/06/11,臺南,5.7,0.34,-,21.8,36,32,-,17.05,5.2,11.85,2.109,0.335,1.77,-,28.67,-,73.6,32.0,-
741,臺南市,2008/06/10,新營,2.8,0.27,-,20.9,35,37,17.0,9.13,2.6,6.53,2.069,0.107,1.96,-,28.94,-,67.58,38.0,-
742,臺南市,2008/06/10,善化,5.5,0.2,383.99,15.3,29,37,13.0,15.07,4.53,10.55,-,-,-,-,29.34,-,76.71,37.0,-
743,臺南市,2008/06/10,安南,5.5,0.27,-,16.3,25,32,17.0,14.8,6.09,8.71,-,-,-,-,30.57,-,74.78,32.0,-
744,臺南市,2008/06/10,臺南,7.0,0.27,-,21.7,31,26,-,13.89,4.24,9.66,1.972,0.251,1.72,-,28.74,-,76.9,30.0,-
745,臺南市,2008/06/09,新營,3.4,0.29,-,20.3,37,41,18.0,11.36,2.85,8.51,2.214,0.121,2.09,-,29.1,-,69.54,47.0,-
746,臺南市,2008/06/09,善化,4.0,0.2,392.88,18.5,33,39,16.0,10.79,3.06,7.72,-,-,-,-,29.21,-,78.51,39.0,-
747,臺南市,2008/06/09,安南,4.9,0.3,-,12.4,21,38,16.0,16.67,7.36,9.31,1.882,0.237,1.65,-,30.52,-,75.98,38.0,-
748,臺南市,2008/06/09,臺南,5.0,0.28,-,17.6,25,29,-,13.83,4.71,9.12,2.042,0.274,1.77,-,28.8,-,77.99,29.0,-
749,臺南市,2008/06/08,新營,3.6,0.33,-,24.1,35,50,25.0,10.05,1.9,8.14,2.281,0.111,2.17,-,28.7,-,71.89,50.0,-
750,臺南市,2008/06/08,善化,4.1,0.24,394.5,22.4,39,40,19.0,10.08,2.03,8.04,-,-,-,-,28.97,-,79.83,56.0,-
751,臺南市,2008/06/08,安南,3.4,0.32,-,15.5,25,52,25.0,12.49,3.74,8.75,1.874,0.211,1.66,-,30.08,-,77.92,51.0,-
752,臺南市,2008/06/08,臺南,4.3,0.36,-,21.7,30,40,-,12.63,1.57,11.06,2.041,0.27,1.77,-,28.48,-,78.81,40.0,-
753,臺南市,2008/06/07,新營,5.1,0.54,-,42.3,79,79,44.0,20.01,2.83,17.19,2.491,0.203,2.29,-,27.17,-,76.02,82.0,-
754,臺南市,2008/06/07,善化,6.7,0.38,411.74,48.3,95,69,41.0,14.49,2.7,11.77,-,-,-,-,27.75,-,82.1,111.0,-
755,臺南市,2008/06/07,安南,5.8,0.57,-,41.2,83,82,46.0,22.79,4.14,18.64,2.291,0.386,1.91,-,28.64,-,80.17,90.0,-
756,臺南市,2008/06/07,臺南,4.9,0.64,-,52.1,85,64,-,18.44,1.19,17.24,2.382,0.421,1.96,-,27.06,-,81.15,88.0,-
757,臺南市,2008/06/06,新營,2.8,0.47,-,33.5,51,42,26.0,16.61,2.43,14.18,2.184,0.152,2.03,-,25.02,-,83.77,49.0,-
758,臺南市,2008/06/06,善化,3.3,0.33,383.36,36.4,56,42,22.0,12.25,1.4,10.84,-,-,-,-,26.3,-,86.64,59.0,-
759,臺南市,2008/06/06,安南,2.8,0.36,-,36.8,53,45,26.0,11.85,1.78,10.06,1.905,0.167,1.74,-,26.74,-,86.26,48.0,-
760,臺南市,2008/06/06,臺南,3.2,0.57,-,43.6,62,34,-,16.05,1.13,14.88,2.208,0.359,1.85,-,25.82,-,86.38,57.0,-
761,臺南市,2008/06/05,新營,2.7,0.35,-,20.7,32,29,11.0,17.19,5.18,12.01,2.23,0.157,2.07,-,23.48,-,89.33,34.0,-
762,臺南市,2008/06/05,善化,3.1,0.17,384.89,19.8,27,23,14.0,11.48,2.8,8.68,-,-,-,-,24.37,-,91.53,25.0,-
763,臺南市,2008/06/05,安南,3.3,0.36,-,13.4,18,29,13.0,21.38,6.89,14.49,2.153,0.435,1.72,-,24.71,-,92.87,29.0,-
764,臺南市,2008/06/05,臺南,2.8,0.42,-,18.3,23,20,-,19.37,3.17,16.21,2.164,0.309,1.86,-,23.32,-,92.47,29.0,-
765,臺南市,2008/06/04,新營,3.2,0.38,-,24.2,28,31,15.0,14.45,2.59,11.85,2.181,0.134,2.05,-,24.52,-,88.94,31.0,-
766,臺南市,2008/06/04,善化,3.6,0.27,385.84,24.9,28,29,17.0,11.77,2.17,9.6,-,-,-,-,25.25,-,92.2,29.0,-
767,臺南市,2008/06/04,安南,4.1,0.5,-,15.1,21,36,19.0,27.26,8.26,19.0,2.215,0.487,1.73,-,25.57,-,93.11,36.0,-
768,臺南市,2008/06/04,臺南,4.4,0.56,-,20.1,25,22,19.0,25.94,4.73,21.2,2.252,0.364,1.89,-,24.42,-,90.54,27.0,-
769,臺南市,2008/06/03,新營,2.0,0.33,-,26.1,34,24,13.0,12.51,1.53,10.96,2.137,0.119,2.02,-,24.86,-,87.88,34.0,-
770,臺南市,2008/06/03,善化,3.3,0.19,380.8,28.8,39,24,17.0,9.73,1.8,7.93,-,-,-,-,25.81,-,90.18,45.0,-
771,臺南市,2008/06/03,安南,3.9,0.4,-,23.6,44,31,18.0,19.59,4.57,15.02,2.041,0.337,1.7,-,26.52,-,89.38,48.0,-
772,臺南市,2008/06/03,臺南,3.3,0.41,-,31.7,51,20,16.0,16.07,1.46,14.59,2.135,0.294,1.84,-,25.56,-,87.73,50.0,-
773,臺南市,2008/06/02,新營,3.3,0.41,-,24.4,31,68,35.0,14.84,2.11,12.72,2.213,0.138,2.08,-,25.49,-,85.89,59.0,-
774,臺南市,2008/06/02,善化,4.3,0.27,404.51,20.9,28,54,26.0,12.12,1.52,10.61,-,-,-,-,26.35,-,90.0,52.0,-
775,臺南市,2008/06/02,安南,4.2,0.46,-,18.0,29,63,32.0,21.72,4.74,16.98,2.107,0.362,1.74,-,27.02,-,89.42,56.0,-
776,臺南市,2008/06/02,臺南,4.8,0.47,-,23.5,30,50,31.0,19.56,2.37,17.19,2.159,0.321,1.84,-,25.92,-,85.58,50.0,-
777,臺南市,2008/06/01,新營,5.4,0.51,-,43.5,72,102,55.0,17.53,1.69,15.83,2.311,0.158,2.15,-,25.79,-,80.06,76.0,-
778,臺南市,2008/06/01,善化,5.1,0.43,402.86,42.0,74,86,53.0,17.21,2.39,14.82,-,-,-,-,27.16,-,83.43,73.0,-
779,臺南市,2008/06/01,安南,5.6,0.45,-,40.3,71,85,44.0,17.73,2.51,15.22,1.969,0.133,1.84,-,27.67,-,81.35,68.0,-
780,臺南市,2008/06/01,臺南,5.6,0.57,-,45.9,70,61,44.0,18.63,0.97,17.63,2.189,0.296,1.89,-,27.25,-,74.12,63.0,-
781,高雄市,2008/06/30,左營,4.7,0.32,-,17.0,24,22,16.0,14.62,4.56,10.06,1.853,0.15,1.7,-,30.55,-,72.48,22.0,-
782,高雄市,2008/06/30,楠梓,7.5,0.3,-,19.2,29,37,21.0,19.13,6.52,12.61,1.889,0.257,1.63,-,30.54,-,72.26,37.0,-
783,高雄市,2008/06/30,前金,6.6,0.26,-,-,-,27,16.0,14.63,4.06,10.57,1.995,0.142,1.85,-,30.57,-,72.76,27.0,-
784,高雄市,2008/06/30,前鎮,12.4,0.2,-,10.9,16,25,16.0,23.93,8.95,14.97,-,-,-,-,30.15,-,76.98,25.0,-
785,高雄市,2008/06/30,復興,7.2,0.44,-,15.7,23,29,-,19.33,5.89,13.44,-,-,-,-,29.4,-,76.04,29.0,-
786,高雄市,2008/06/30,小港,11.1,0.19,-,11.3,17,33,19.0,18.6,5.9,12.7,1.748,0.147,1.6,-,30.37,-,75.11,33.0,-
787,高雄市,2008/06/30,鳳山,5.4,0.58,-,10.3,14,41,22.0,25.24,9.82,15.42,2.065,0.252,1.81,-,30.34,-,80.73,41.0,-
788,高雄市,2008/06/30,林園,1.6,0.09,-,11.0,15,32,13.0,-,-,-,1.73,0.015,1.72,-,30.12,-,80.9,32.0,-
789,高雄市,2008/06/30,大寮,1.3,0.15,-,18.9,26,25,10.0,8.46,2.27,6.19,-,-,-,-,29.58,-,74.8,26.0,-
790,高雄市,2008/06/30,仁武,5.1,0.35,-,12.4,20,29,23.0,20.31,5.48,14.82,1.933,0.176,1.76,-,30.8,-,74.4,29.0,-
791,高雄市,2008/06/30,橋頭,5.0,0.26,-,17.8,30,25,12.0,16.09,4.51,11.58,-,-,-,-,29.97,-,77.16,33.0,-
792,高雄市,2008/06/30,美濃,2.4,0.17,-,24.0,43,31,12.0,5.46,1.88,3.59,-,-,-,-,29.83,-,77.86,54.0,-
793,高雄市,2008/06/29,左營,4.8,0.49,-,17.2,29,23,15.0,22.67,10.27,12.41,2.049,0.27,1.78,-,29.5,-,76.78,26.0,-
794,高雄市,2008/06/29,楠梓,11.0,0.34,-,18.0,32,33,21.0,23.91,9.33,14.57,2.205,0.542,1.66,-,29.69,-,74.88,33.0,-
795,高雄市,2008/06/29,前金,9.5,0.48,-,-,-,29,19.0,28.94,15.06,13.89,2.266,0.301,1.97,-,29.7,-,75.04,29.0,-
796,高雄市,2008/06/29,前鎮,10.0,0.41,-,13.4,22,28,17.0,30.28,14.01,16.26,-,-,-,-,29.19,-,80.15,28.0,-
797,高雄市,2008/06/29,復興,4.3,0.5,-,17.2,27,26,12.0,22.23,8.69,13.54,-,-,-,-,28.46,-,79.21,26.0,-
798,高雄市,2008/06/29,小港,8.1,0.27,-,14.1,23,31,17.0,21.32,9.54,11.78,1.851,0.165,1.69,-,29.58,-,77.47,31.0,-
799,高雄市,2008/06/29,鳳山,5.0,0.55,-,12.8,22,34,20.0,21.83,7.79,14.04,2.108,0.216,1.89,-,29.34,-,83.06,34.0,-
800,高雄市,2008/06/29,林園,1.7,0.2,-,10.3,15,34,12.0,-,-,-,1.946,0.048,1.9,-,29.19,-,84.57,34.0,-
801,高雄市,2008/06/29,大寮,2.6,0.27,-,18.2,28,26,11.0,13.02,6.22,6.8,-,-,-,-,29.02,-,78.62,27.0,-
802,高雄市,2008/06/29,仁武,3.9,0.3,-,14.7,26,23,21.0,20.47,6.84,13.63,1.936,0.147,1.79,-,29.89,-,78.18,29.0,-
803,高雄市,2008/06/29,橋頭,4.7,0.25,-,16.5,29,20,8.0,14.84,5.2,9.64,-,-,-,-,29.21,-,78.97,26.0,-
804,高雄市,2008/06/29,美濃,4.5,0.24,-,27.1,53,30,12.0,7.1,1.86,5.23,-,-,-,-,29.23,-,82.05,65.0,-
805,高雄市,2008/06/28,左營,3.3,0.67,-,10.1,14,20,15.0,37.19,16.04,21.16,2.156,0.395,1.76,-,26.34,-,92.57,20.0,-
806,高雄市,2008/06/28,楠梓,4.0,0.38,-,11.6,15,25,14.0,32.58,14.19,18.4,1.979,0.309,1.67,-,26.07,-,92.62,25.0,-
807,高雄市,2008/06/28,前金,4.4,0.77,-,-,-,31,16.0,34.4,15.49,18.91,2.359,0.468,1.89,-,27.24,-,88.06,31.0,-
808,高雄市,2008/06/28,前鎮,5.1,0.6,-,7.1,11,24,16.0,37.0,12.7,24.29,-,-,-,-,27.16,-,89.53,24.0,-
809,高雄市,2008/06/28,復興,4.4,0.74,-,11.0,15,22,13.0,40.69,17.06,23.63,-,-,-,-,26.56,-,88.91,22.0,-
810,高雄市,2008/06/28,小港,4.6,0.36,-,10.0,16,30,20.0,25.99,8.03,17.96,1.847,0.184,1.66,-,27.54,-,88.05,30.0,-
811,高雄市,2008/06/28,鳳山,1.7,0.57,-,7.2,11,28,18.0,24.63,7.34,17.29,2.078,0.229,1.85,-,25.62,-,94.69,28.0,-
812,高雄市,2008/06/28,林園,2.2,0.19,-,11.1,13,35,12.0,9.96,3.79,6.18,1.859,0.045,1.81,-,27.53,-,91.36,35.0,-
813,高雄市,2008/06/28,大寮,6.5,0.32,-,10.5,14,30,17.0,19.51,4.49,15.02,-,-,-,-,25.97,-,91.4,30.0,-
814,高雄市,2008/06/28,仁武,3.8,0.37,-,7.6,10,26,22.0,30.16,10.65,19.51,2.049,0.266,1.78,-,26.66,-,94.67,26.0,-
815,高雄市,2008/06/28,橋頭,2.6,0.3,-,10.8,15,15,7.0,20.68,4.88,15.8,-,-,-,-,25.84,-,93.74,20.0,-
816,高雄市,2008/06/28,美濃,1.8,0.23,-,15.2,20,15,7.0,8.18,2.57,5.61,-,-,-,-,25.75,-,97.46,22.0,-
817,高雄市,2008/06/27,左營,2.9,0.41,-,13.9,19,24,13.0,19.84,5.76,14.07,1.912,0.203,1.71,-,27.69,-,87.24,24.0,-
818,高雄市,2008/06/27,楠梓,7.4,0.33,-,13.3,15,29,14.0,29.57,13.65,15.92,1.993,0.344,1.65,-,27.2,-,88.84,29.0,-
819,高雄市,2008/06/27,前金,3.9,0.42,-,-,-,29,15.0,17.9,5.7,12.21,2.068,0.231,1.84,-,28.51,-,82.44,29.0,-
820,高雄市,2008/06/27,前鎮,10.7,0.34,-,8.9,11,30,15.0,33.65,12.59,21.06,-,-,-,-,28.19,-,86.13,30.0,-
821,高雄市,2008/06/27,復興,4.5,0.4,-,14.0,18,29,10.0,26.74,10.09,16.65,-,-,-,-,27.34,-,86.14,29.0,-
822,高雄市,2008/06/27,小港,10.7,0.25,-,10.1,13,35,20.0,23.25,8.8,14.44,1.716,0.115,1.6,-,28.64,-,84.52,35.0,-
823,高雄市,2008/06/27,鳳山,1.6,0.57,-,8.5,11,32,19.0,21.26,5.82,15.43,2.083,0.269,1.82,-,26.95,-,93.87,32.0,-
824,高雄市,2008/06/27,林園,1.5,0.11,-,12.1,16,42,13.0,-,-,-,1.751,0.027,1.72,-,28.64,-,88.27,42.0,-
825,高雄市,2008/06/27,大寮,1.1,0.2,-,14.7,19,23,9.0,13.16,2.68,10.48,-,-,-,-,26.96,-,88.38,23.0,-
826,高雄市,2008/06/27,仁武,3.1,0.29,-,9.8,12,26,20.0,21.54,5.68,15.86,1.903,0.16,1.74,-,27.83,-,90.09,26.0,-
827,高雄市,2008/06/27,橋頭,3.2,0.25,-,12.9,15,18,9.0,18.27,5.08,13.19,-,-,-,-,26.91,-,90.42,18.0,-
828,高雄市,2008/06/27,美濃,1.9,0.17,-,17.5,22,12,4.0,6.58,2.56,4.02,-,-,-,-,25.94,-,97.21,20.0,-
829,高雄市,2008/06/26,左營,2.3,0.26,-,20.8,25,35,17.0,9.67,2.12,7.56,1.752,0.085,1.67,-,29.7,-,80.07,35.0,-
830,高雄市,2008/06/26,楠梓,8.4,0.22,-,21.1,27,42,19.0,15.76,4.56,11.2,1.878,0.261,1.62,-,29.92,-,78.01,42.0,-
831,高雄市,2008/06/26,前金,3.7,0.22,-,-,-,40,17.0,12.56,3.38,9.18,1.901,0.112,1.79,-,30.33,-,76.36,40.0,-
832,高雄市,2008/06/26,前鎮,14.3,0.19,-,12.8,16,43,19.0,31.96,12.36,19.61,-,-,-,-,30.06,-,79.75,43.0,-
833,高雄市,2008/06/26,復興,5.7,0.27,-,20.5,24,36,12.0,16.64,3.87,12.77,-,-,-,-,29.09,-,79.86,36.0,-
834,高雄市,2008/06/26,小港,8.1,0.15,-,14.6,20,42,20.0,20.3,5.74,14.55,1.612,0.079,1.61,-,30.16,-,78.56,42.0,-
835,高雄市,2008/06/26,鳳山,2.1,0.44,-,14.3,17,46,20.0,18.56,8.84,9.71,1.933,0.195,1.74,-,29.79,-,84.96,46.0,-
836,高雄市,2008/06/26,林園,1.3,0.09,-,11.8,13,57,15.0,-,-,-,1.682,0.011,1.67,-,29.83,-,84.17,54.0,-
837,高雄市,2008/06/26,大寮,0.5,0.15,-,21.7,26,36,11.0,7.21,2.27,4.94,-,-,-,-,28.84,-,81.46,36.0,-
838,高雄市,2008/06/26,仁武,2.2,0.18,-,17.0,20,35,24.0,12.86,3.87,8.99,1.769,0.068,1.7,-,30.13,-,80.61,35.0,-
839,高雄市,2008/06/26,橋頭,2.4,0.15,-,21.2,25,30,10.0,8.05,2.08,5.97,-,-,-,-,29.45,-,81.85,30.0,-
840,高雄市,2008/06/26,美濃,3.0,0.16,-,24.1,35,32,11.0,5.03,2.14,2.89,-,-,-,-,28.87,-,85.15,34.0,-
841,高雄市,2008/06/25,左營,4.3,0.29,-,20.7,25,33,17.0,12.98,2.87,10.12,1.769,0.122,1.65,-,30.0,-,79.25,33.0,-
842,高雄市,2008/06/25,楠梓,14.5,0.26,-,18.0,27,44,21.0,25.34,8.83,16.51,2.062,0.409,1.65,-,30.26,-,77.18,44.0,-
843,高雄市,2008/06/25,前金,5.8,0.21,-,-,-,48,20.0,16.22,4.55,11.67,1.913,0.094,1.82,-,30.44,-,76.98,48.0,-
844,高雄市,2008/06/25,前鎮,15.6,0.17,-,12.8,17,47,20.0,27.73,11.09,16.64,-,-,-,-,29.91,-,81.75,47.0,-
845,高雄市,2008/06/25,復興,5.7,0.27,-,22.0,25,45,13.0,14.87,4.12,10.76,-,-,-,-,29.01,-,81.8,45.0,-
846,高雄市,2008/06/25,小港,10.0,0.14,-,15.3,21,50,19.0,17.25,5.31,11.94,1.828,0.638,1.55,-,30.39,-,78.52,50.0,-
847,高雄市,2008/06/25,鳳山,4.2,0.57,-,12.3,16,54,23.0,20.88,5.92,14.96,1.987,0.26,1.73,-,30.14,-,84.94,52.0,-
848,高雄市,2008/06/25,林園,1.4,0.07,-,13.9,15,77,17.0,-,-,-,1.653,0.008,1.65,-,30.27,-,83.53,64.0,-
849,高雄市,2008/06/25,大寮,0.6,0.13,-,23.6,27,37,9.0,5.46,1.32,4.15,-,-,-,-,29.5,-,79.0,37.0,-
850,高雄市,2008/06/25,仁武,3.2,0.26,-,15.7,20,35,24.0,15.73,3.68,12.05,1.805,0.101,1.7,-,30.34,-,80.77,35.0,-
851,高雄市,2008/06/25,橋頭,4.7,0.22,-,19.7,27,34,13.0,12.08,2.25,9.83,-,-,-,-,29.81,-,80.48,34.0,-
852,高雄市,2008/06/25,美濃,2.5,0.15,-,26.2,33,36,13.0,5.08,1.6,3.48,-,-,-,-,29.04,-,84.68,36.0,-
853,高雄市,2008/06/24,左營,9.6,0.44,-,22.1,32,36,20.0,16.55,2.92,13.62,1.893,0.205,1.69,-,30.77,-,67.85,36.0,-
854,高雄市,2008/06/24,楠梓,15.9,0.28,-,20.8,36,48,21.0,24.49,6.96,17.53,2.244,0.587,1.66,-,30.96,-,67.37,48.0,-
855,高雄市,2008/06/24,前金,16.4,0.34,-,-,-,41,20.0,21.57,5.12,16.45,2.051,0.206,1.85,-,31.04,-,66.34,41.0,-
856,高雄市,2008/06/24,前鎮,11.6,0.32,-,16.8,25,39,18.0,19.25,4.17,15.07,-,-,-,-,30.7,-,70.82,39.0,-
857,高雄市,2008/06/24,復興,14.0,0.43,-,25.4,32,40,11.0,17.99,4.67,13.33,-,-,-,-,29.87,-,69.82,40.0,-
858,高雄市,2008/06/24,小港,34.5,0.88,-,14.0,23,69,29.0,34.55,16.52,18.03,1.726,0.152,1.57,-,31.16,-,68.12,60.0,-
859,高雄市,2008/06/24,鳳山,2.5,0.34,-,20.6,30,47,21.0,9.98,1.83,8.14,1.874,0.133,1.74,-,30.7,-,77.37,47.0,-
860,高雄市,2008/06/24,林園,-,0.09,-,15.0,19,95,19.0,3.21,1.9,1.31,-,-,-,-,30.53,-,76.33,72.0,-
861,高雄市,2008/06/24,大寮,0.9,0.12,-,25.4,33,37,11.0,5.34,1.66,3.69,-,-,-,-,30.22,-,67.92,37.0,-
862,高雄市,2008/06/24,仁武,3.9,0.23,-,23.0,34,43,22.0,11.06,2.22,8.83,1.818,0.117,1.7,-,31.16,-,70.65,43.0,-
863,高雄市,2008/06/24,橋頭,8.4,0.24,-,23.2,39,37,12.0,16.5,2.73,13.78,-,-,-,-,30.54,-,70.43,38.0,-
864,高雄市,2008/06/24,美濃,2.1,0.15,-,26.1,38,29,10.0,4.37,1.84,2.51,-,-,-,-,30.61,-,69.89,33.0,-
865,高雄市,2008/06/23,左營,7.7,0.39,-,33.2,70,44,28.0,18.52,1.91,16.59,2.085,0.306,1.78,-,30.3,-,72.99,68.0,-
866,高雄市,2008/06/23,楠梓,6.0,0.34,-,35.5,73,49,28.0,18.73,4.69,14.04,1.826,0.219,1.61,-,30.37,-,71.68,81.0,-
867,高雄市,2008/06/23,前金,7.8,0.37,-,-,-,44,25.0,18.4,2.63,15.76,2.179,0.249,1.93,-,30.84,-,68.62,44.0,-
868,高雄市,2008/06/23,前鎮,10.0,0.37,-,28.8,63,46,26.0,27.22,5.19,22.03,-,-,-,-,30.84,-,71.11,46.0,-
869,高雄市,2008/06/23,復興,10.1,0.63,-,34.3,62,52,22.0,30.68,6.7,23.99,-,-,-,-,30.07,-,70.28,51.0,-
870,高雄市,2008/06/23,小港,15.0,0.4,-,24.3,55,49,-,24.99,5.64,19.36,1.944,0.253,1.69,-,30.85,-,69.21,72.0,-
871,高雄市,2008/06/23,鳳山,7.6,0.64,-,24.1,53,57,29.0,23.48,5.27,18.22,2.062,0.285,1.78,-,30.81,-,76.57,54.0,-
872,高雄市,2008/06/23,林園,3.6,0.22,-,19.9,34,52,27.0,8.08,2.37,5.71,-,-,-,-,30.11,-,77.13,56.0,-
873,高雄市,2008/06/23,大寮,5.4,0.28,-,28.9,53,53,24.0,14.97,3.71,11.26,-,-,-,-,30.09,-,68.58,92.0,-
874,高雄市,2008/06/23,仁武,11.5,0.35,-,27.6,61,46,34.0,27.49,6.39,21.1,2.079,0.282,1.8,-,31.08,-,72.09,66.0,-
875,高雄市,2008/06/23,橋頭,5.1,0.3,-,32.8,68,37,17.0,14.81,2.23,12.57,-,-,-,-,30.16,-,74.42,72.0,-
876,高雄市,2008/06/23,美濃,3.4,0.24,-,42.9,86,44,23.0,7.82,2.6,5.22,-,-,-,-,30.32,-,75.3,95.0,-
877,高雄市,2008/06/22,左營,4.8,0.3,-,27.5,45,26,18.0,9.66,1.52,8.12,1.801,0.112,1.69,-,29.41,-,74.8,65.0,-
878,高雄市,2008/06/22,楠梓,4.8,0.25,-,27.3,48,36,18.0,13.06,3.05,10.01,1.755,0.173,1.58,-,29.89,-,72.2,60.0,-
879,高雄市,2008/06/22,前金,5.2,0.3,-,-,-,31,20.0,10.5,2.01,8.49,1.967,0.121,1.85,-,30.29,-,68.13,31.0,-
880,高雄市,2008/06/22,前鎮,9.9,0.31,-,22.2,47,34,19.0,26.19,8.48,17.71,-,-,-,-,30.44,-,70.48,34.0,-
881,高雄市,2008/06/22,復興,8.5,0.46,-,29.7,52,36,16.0,24.69,9.14,15.55,-,-,-,-,29.51,-,70.52,36.0,-
882,高雄市,2008/06/22,小港,8.9,0.25,-,25.9,54,34,-,20.09,4.75,15.35,1.704,0.096,1.61,-,30.66,-,68.11,74.0,-
883,高雄市,2008/06/22,鳳山,5.3,0.43,-,22.5,47,43,23.0,17.51,2.4,15.11,1.898,0.149,1.75,-,30.1,-,78.13,43.0,-
884,高雄市,2008/06/22,林園,3.7,0.19,-,19.1,32,41,21.0,6.81,2.21,4.6,-,-,-,-,29.84,-,75.97,41.0,-
885,高雄市,2008/06/22,大寮,5.7,0.25,-,29.0,53,36,18.0,15.11,3.87,11.24,-,-,-,-,30.24,-,66.25,64.0,-
886,高雄市,2008/06/22,仁武,7.2,0.25,-,21.7,43,29,26.0,18.54,4.86,13.68,1.852,0.119,1.73,-,30.58,-,72.88,56.0,-
887,高雄市,2008/06/22,橋頭,4.2,0.26,-,24.0,43,25,12.0,11.08,3.13,7.95,-,-,-,-,29.84,-,74.5,56.0,-
888,高雄市,2008/06/22,美濃,3.2,0.2,-,31.5,50,29,15.0,6.83,1.94,4.89,-,-,-,-,30.78,-,71.42,44.0,-
889,高雄市,2008/06/21,左營,4.6,0.36,-,37.9,74,42,27.0,10.79,1.57,9.19,1.875,0.147,1.73,-,29.86,-,73.85,81.0,-
890,高雄市,2008/06/21,楠梓,4.3,0.29,-,42.4,85,46,31.0,13.45,2.57,10.88,1.764,0.154,1.61,-,30.04,-,74.38,91.0,-
891,高雄市,2008/06/21,前金,6.6,0.33,-,-,-,44,32.0,12.64,1.86,10.77,2.057,0.14,1.92,-,30.1,-,70.29,44.0,-
892,高雄市,2008/06/21,前鎮,9.9,0.31,-,31.2,62,47,30.0,21.82,5.42,16.4,-,-,-,-,30.01,-,72.95,47.0,-
893,高雄市,2008/06/21,復興,8.1,0.43,-,38.1,68,51,26.0,20.71,2.88,17.83,-,-,-,-,29.15,-,73.15,50.0,-
894,高雄市,2008/06/21,小港,8.7,0.25,-,30.5,61,45,31.0,15.52,2.15,13.37,1.776,0.101,1.68,-,30.27,-,69.87,65.0,-
895,高雄市,2008/06/21,鳳山,3.4,0.52,-,33.6,69,60,38.0,17.68,2.61,15.07,2.009,0.184,1.83,-,29.94,-,78.39,55.0,-
896,高雄市,2008/06/21,林園,3.4,0.2,-,17.8,29,50,28.0,6.46,2.97,3.47,-,-,-,-,29.96,-,74.58,50.0,-
897,高雄市,2008/06/21,大寮,6.0,0.29,-,34.5,67,53,30.0,15.15,2.48,12.66,-,-,-,-,29.69,-,69.17,65.0,-
898,高雄市,2008/06/21,仁武,4.8,0.29,-,37.5,81,43,37.0,18.05,3.92,14.13,1.865,0.095,1.77,-,30.59,-,74.69,88.0,-
899,高雄市,2008/06/21,橋頭,4.1,0.29,-,36.7,73,40,24.0,12.45,2.88,9.58,-,-,-,-,30.04,-,75.69,79.0,-
900,高雄市,2008/06/21,美濃,2.9,0.22,-,38.3,68,43,26.0,7.16,2.03,5.13,-,-,-,-,30.26,-,77.73,69.0,-
901,高雄市,2008/06/20,左營,6.4,0.3,-,28.8,49,34,22.0,13.8,4.65,9.15,1.988,0.26,1.73,-,30.02,-,76.13,54.0,-
902,高雄市,2008/06/20,楠梓,3.2,0.24,-,30.6,51,36,21.0,14.38,5.57,8.81,1.738,0.165,1.57,-,30.03,-,75.52,52.0,-
