序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
1423,桃園市,2013/10/22,觀音,4.6,0.3,-,57.6,64,83,38.0,6.31,0.4,5.95,-,-,-,7.8,22.87,63.84,66.0
1424,桃園市,2013/10/21,桃園,2.3,0.38,-,47.8,53,53,28.0,14.54,1.8,12.73,2.01,0.126,1.89,1.61,22.86,73.21,52.0
1425,桃園市,2013/10/21,中壢,4.4,0.81,-,35.7,45,70,35.0,37.54,10.67,26.86,2.346,0.361,1.99,-,22.54,69.24,60.0
1426,桃園市,2013/10/21,大園,1.5,0.25,-,55.9,60,62,35.0,13.77,2.64,11.14,-,-,-,6.24,23.5,72.62,57.0
1427,桃園市,2013/10/21,龍潭,2.3,0.33,-,46.7,49,54,24.0,12.91,1.41,11.49,-,-,-,3.5,21.51,76.38,53.0
1428,桃園市,2013/10/21,平鎮,3.9,0.33,-,48.2,50,65,26.0,14.42,0.85,13.57,-,-,-,3.8,22.6,72.54,58.0
1429,桃園市,2013/10/21,觀音,6.5,0.23,-,51.7,58,74,35.0,6.76,0.48,6.25,-,-,-,7.73,23.55,67.64,62.0
1430,桃園市,2013/10/20,桃園,2.5,0.26,-,39.9,46,36,13.0,9.58,1.22,8.36,1.918,0.053,1.87,1.69,24.2,73.03,43.0
1431,桃園市,2013/10/20,中壢,3.4,0.6,-,28.5,31,50,22.0,31.37,10.13,21.24,2.242,0.273,1.97,-,23.72,69.62,50.0
1432,桃園市,2013/10/20,大園,1.7,0.15,-,43.5,48,37,20.0,11.72,2.46,9.27,-,-,-,4.21,24.42,79.15,43.0
1433,桃園市,2013/10/20,龍潭,2.3,0.25,-,39.7,48,40,16.0,10.13,1.01,9.11,-,-,-,3.96,23.01,73.07,46.0
1434,桃園市,2013/10/20,平鎮,2.7,0.23,-,39.2,44,44,12.0,11.39,1.23,10.16,-,-,-,3.83,23.65,73.71,44.0
1435,桃園市,2013/10/20,觀音,6.3,0.15,-,37.9,43,48,17.0,7.42,0.67,6.71,-,-,-,7.16,24.06,72.09,48.0
1436,桃園市,2013/10/19,桃園,4.4,0.34,-,28.0,37,28,10.0,15.53,2.21,13.31,1.981,0.112,1.87,2.16,24.29,76.71,36.0
1437,桃園市,2013/10/19,中壢,4.9,0.79,-,21.4,26,40,17.0,38.77,15.8,22.97,2.31,0.338,1.97,-,24.41,70.44,40.0
1438,桃園市,2013/10/19,大園,3.2,0.2,-,27.4,36,30,16.0,19.77,3.99,15.78,-,-,-,3.39,24.92,81.61,35.0
1439,桃園市,2013/10/19,龍潭,2.3,0.22,-,33.4,38,31,11.0,10.29,2.52,7.77,-,-,-,4.69,23.34,74.99,34.0
1440,桃園市,2013/10/19,平鎮,4.5,0.29,-,30.7,39,37,11.0,13.32,1.76,11.56,-,-,-,3.52,24.38,74.08,37.0
1441,桃園市,2013/10/19,觀音,8.0,0.16,-,24.3,34,40,16.0,15.09,2.32,12.77,-,-,-,6.3,24.84,71.72,40.0
1442,桃園市,2013/10/18,桃園,3.9,0.41,-,25.6,29,31,10.0,20.22,3.45,16.77,2.032,0.148,1.88,1.99,23.65,75.94,31.0
1443,桃園市,2013/10/18,中壢,5.0,0.74,-,21.5,27,46,18.0,37.46,15.03,22.43,2.349,0.362,1.99,-,23.73,69.32,46.0
1444,桃園市,2013/10/18,大園,3.5,0.23,-,26.7,33,36,17.0,25.7,6.43,19.27,-,-,-,3.37,24.59,78.7,36.0
1445,桃園市,2013/10/18,龍潭,1.7,0.22,-,35.9,41,34,10.0,10.96,2.66,8.3,-,-,-,5.26,23.0,72.78,37.0
1446,桃園市,2013/10/18,平鎮,3.5,0.34,-,29.5,36,39,8.0,16.75,2.22,14.53,-,-,-,3.58,23.84,72.46,39.0
1447,桃園市,2013/10/18,觀音,8.4,0.16,-,25.6,35,47,14.0,16.88,2.32,14.57,-,-,-,6.72,24.54,68.15,47.0
1448,桃園市,2013/10/17,桃園,3.6,0.39,-,30.7,42,36,11.0,19.48,3.12,16.36,2.041,0.142,1.9,2.32,23.06,71.84,39.0
1449,桃園市,2013/10/17,中壢,4.5,0.66,-,25.8,34,46,14.0,33.37,10.76,22.61,2.337,0.333,2.0,-,22.72,65.87,46.0
1450,桃園市,2013/10/17,大園,2.9,0.22,-,30.8,38,43,16.0,24.09,4.57,19.52,-,-,-,4.58,23.35,74.99,43.0
1451,桃園市,2013/10/17,龍潭,2.0,0.25,-,38.3,45,41,10.0,12.46,2.22,10.24,-,-,-,5.37,21.93,69.52,41.0
1452,桃園市,2013/10/17,平鎮,3.5,0.33,-,34.2,44,44,10.0,15.95,1.51,14.43,-,-,-,3.82,22.89,68.53,44.0
1453,桃園市,2013/10/17,觀音,6.1,0.2,-,31.9,40,56,17.0,12.49,1.29,11.19,-,-,-,7.36,23.52,64.52,53.0
1454,桃園市,2013/10/16,桃園,2.4,0.34,-,39.1,45,53,18.0,13.14,1.67,11.48,1.996,0.11,1.89,1.85,22.05,62.73,52.0
1455,桃園市,2013/10/16,中壢,4.2,0.71,-,28.1,33,62,24.0,36.16,12.32,23.85,2.313,0.324,1.99,-,21.51,58.67,56.0
1456,桃園市,2013/10/16,大園,2.4,0.23,-,38.2,45,54,21.0,19.65,4.41,15.24,-,-,-,7.49,22.35,62.7,52.0
1457,桃園市,2013/10/16,龍潭,2.4,0.28,-,42.4,48,55,18.0,12.05,2.26,9.79,-,-,-,4.48,20.62,63.57,52.0
1458,桃園市,2013/10/16,平鎮,3.3,0.3,-,36.7,44,61,15.0,15.18,1.6,13.58,-,-,-,4.07,21.53,61.9,56.0
1459,桃園市,2013/10/16,觀音,6.9,0.24,-,36.3,45,68,22.0,11.88,1.14,10.76,-,-,-,7.33,22.21,56.6,59.0
1460,桃園市,2013/10/15,桃園,1.7,0.25,-,44.4,55,48,21.0,9.85,1.33,8.52,1.923,0.063,1.86,1.92,25.75,69.84,57.0
1461,桃園市,2013/10/15,中壢,3.9,0.62,-,31.8,38,62,25.0,30.39,8.7,21.69,2.294,0.283,2.01,-,24.59,66.87,56.0
1462,桃園市,2013/10/15,大園,1.7,0.17,-,45.2,55,58,23.0,12.98,2.37,10.61,-,-,-,7.77,26.19,71.29,55.0
1463,桃園市,2013/10/15,龍潭,3.4,0.33,-,38.6,53,54,21.0,15.22,2.46,12.76,-,-,-,3.38,23.66,71.36,52.0
1464,桃園市,2013/10/15,平鎮,3.8,0.27,-,39.6,51,62,18.0,14.9,1.4,13.48,-,-,-,3.87,24.55,70.6,56.0
1465,桃園市,2013/10/15,觀音,6.5,0.19,-,44.4,54,66,27.0,6.57,0.7,5.87,-,-,-,6.88,25.53,64.59,58.0
1466,桃園市,2013/10/14,桃園,2.9,0.37,-,31.6,42,44,17.0,15.78,2.26,13.51,1.979,0.119,1.86,2.25,27.5,71.97,44.0
1467,桃園市,2013/10/14,中壢,3.6,0.92,-,23.0,29,56,17.0,37.4,14.18,23.22,2.383,0.418,1.97,-,26.59,66.35,53.0
1468,桃園市,2013/10/14,大園,2.4,0.22,-,32.1,40,46,24.0,19.55,3.83,15.71,-,-,-,6.02,27.7,74.53,46.0
1469,桃園市,2013/10/14,龍潭,2.0,0.24,-,32.5,40,43,16.0,11.25,1.71,9.54,-,-,-,3.15,25.42,70.54,43.0
1470,桃園市,2013/10/14,平鎮,3.8,0.31,-,33.0,44,50,16.0,14.06,1.0,13.04,-,-,-,3.24,26.61,69.19,50.0
1471,桃園市,2013/10/14,觀音,7.2,0.22,-,28.2,38,61,23.0,15.01,1.17,13.84,-,-,-,6.15,26.85,69.78,56.0
1472,桃園市,2013/10/13,桃園,3.1,0.28,-,39.9,46,42,12.0,10.69,1.84,8.85,1.911,0.061,1.85,3.09,26.3,70.05,42.0
1473,桃園市,2013/10/13,中壢,2.8,0.5,-,33.4,39,51,5.0,24.23,8.84,15.38,2.138,0.207,1.93,-,25.58,66.17,50.0
1474,桃園市,2013/10/13,大園,1.6,0.14,-,42.1,46,48,19.0,11.94,2.44,9.49,-,-,-,8.69,27.01,69.31,48.0
1475,桃園市,2013/10/13,龍潭,1.3,0.2,-,40.0,46,42,13.0,8.63,2.02,6.61,-,-,-,6.07,24.69,71.34,42.0
1476,桃園市,2013/10/13,平鎮,2.2,0.25,-,41.3,48,48,10.0,9.4,0.77,8.62,-,-,-,4.64,25.77,68.64,48.0
1477,桃園市,2013/10/13,觀音,6.8,0.16,-,35.3,43,67,16.0,10.2,0.97,9.22,-,-,-,8.62,26.14,66.19,58.0
1478,桃園市,2013/10/12,桃園,3.2,0.37,-,52.2,70,66,28.0,11.94,1.35,10.59,1.938,0.069,1.87,2.87,25.5,78.48,64.0
1479,桃園市,2013/10/12,中壢,3.7,0.66,-,42.3,59,77,-,27.62,7.52,20.1,2.239,0.23,2.01,-,24.71,76.25,64.0
1480,桃園市,2013/10/12,大園,2.5,0.26,-,58.6,76,92,39.0,14.9,1.84,13.05,-,-,-,9.15,26.68,77.32,72.0
1481,桃園市,2013/10/12,龍潭,2.4,0.33,-,52.3,69,61,25.0,10.48,1.64,8.85,-,-,-,6.77,23.61,84.58,66.0
1482,桃園市,2013/10/12,平鎮,3.8,0.35,-,52.5,70,74,28.0,12.36,1.15,11.21,-,-,-,4.64,24.86,78.98,64.0
1483,桃園市,2013/10/12,觀音,6.3,0.27,-,56.5,74,92,39.0,7.31,0.63,6.65,-,-,-,8.95,26.0,70.68,71.0
1484,桃園市,2013/10/11,桃園,3.4,0.38,-,22.1,30,30,13.0,16.75,3.14,13.62,1.965,0.123,1.84,2.21,26.9,80.83,33.0
1485,桃園市,2013/10/11,中壢,4.4,0.91,-,16.8,18,47,-,37.76,14.45,23.32,2.384,0.37,2.01,-,25.82,77.9,47.0
1486,桃園市,2013/10/11,大園,1.9,0.21,-,33.2,43,38,20.0,20.89,4.95,15.94,-,-,-,8.11,27.12,91.24,48.0
1487,桃園市,2013/10/11,龍潭,2.5,0.25,-,25.6,35,32,15.0,10.57,2.15,8.41,-,-,-,6.01,25.01,82.37,34.0
1488,桃園市,2013/10/11,平鎮,3.7,0.37,-,21.9,28,37,15.0,17.03,2.28,14.75,-,-,-,3.4,25.8,81.81,37.0
1489,桃園市,2013/10/11,觀音,6.8,0.17,-,37.1,50,48,19.0,7.74,0.99,6.73,-,-,-,8.12,26.51,81.0,50.0
1490,桃園市,2013/10/10,桃園,3.5,0.35,-,25.5,38,32,16.0,15.29,2.49,12.79,1.946,0.097,1.85,1.94,27.01,78.1,36.0
1491,桃園市,2013/10/10,中壢,3.9,0.8,-,16.6,22,46,23.0,35.84,12.49,23.34,2.326,0.325,2.0,-,26.21,78.05,46.0
1492,桃園市,2013/10/10,大園,2.3,0.17,-,27.3,36,32,17.0,15.19,3.72,11.47,-,-,-,6.43,27.03,91.87,34.0
1493,桃園市,2013/10/10,龍潭,4.5,0.37,-,23.7,37,41,16.0,17.06,3.29,13.77,-,-,-,2.97,25.3,82.01,41.0
1494,桃園市,2013/10/10,平鎮,4.2,0.33,-,20.5,28,43,14.0,19.38,2.46,16.92,-,-,-,2.87,26.03,82.64,43.0
1495,桃園市,2013/10/10,觀音,6.3,0.14,-,27.1,30,42,15.0,7.34,0.81,6.52,-,-,-,6.32,26.57,82.3,42.0
1496,桃園市,2013/10/09,桃園,3.6,0.42,-,18.5,21,28,13.0,21.46,4.5,16.96,2.019,0.167,1.85,1.36,25.54,84.15,28.0
1497,桃園市,2013/10/09,中壢,5.3,0.93,-,12.3,16,53,25.0,44.65,17.41,27.24,2.465,0.468,2.0,-,25.31,81.83,52.0
1498,桃園市,2013/10/09,大園,1.6,0.15,-,31.8,37,32,17.0,16.46,4.44,12.02,-,-,-,7.44,26.93,95.99,38.0
1499,桃園市,2013/10/09,龍潭,3.6,0.35,-,20.8,26,40,13.0,18.29,3.57,14.72,-,-,-,2.99,24.54,86.42,40.0
1500,桃園市,2013/10/09,平鎮,4.2,0.37,-,17.6,22,40,13.0,23.66,2.88,20.78,-,-,-,2.96,25.09,86.51,40.0
1501,桃園市,2013/10/09,觀音,8.0,0.15,-,30.7,38,43,16.0,8.28,0.72,7.57,-,-,-,6.64,26.08,81.64,43.0
1502,桃園市,2013/10/08,桃園,6.9,0.64,-,33.1,67,59,37.0,26.43,3.65,22.77,2.244,0.261,1.98,1.26,27.83,77.68,62.0
1503,桃園市,2013/10/08,中壢,6.9,1.44,-,24.7,46,82,54.0,56.67,22.24,34.42,2.678,0.604,2.07,-,26.75,77.04,66.0
1504,桃園市,2013/10/08,大園,3.6,0.42,-,36.3,67,73,48.0,20.97,2.46,18.51,-,-,-,3.07,27.53,89.19,62.0
1505,桃園市,2013/10/08,龍潭,4.2,0.52,-,41.6,72,69,39.0,18.74,3.63,15.11,-,-,-,1.9,25.99,80.61,71.0
1506,桃園市,2013/10/08,平鎮,6.0,0.57,-,36.0,65,77,43.0,26.24,5.04,21.2,-,-,-,1.93,26.82,81.22,64.0
1507,桃園市,2013/10/08,觀音,6.3,0.34,-,34.6,61,68,38.0,13.13,1.57,11.56,-,-,-,3.72,27.25,80.74,63.0
1508,桃園市,2013/10/07,桃園,7.0,0.72,-,21.2,38,44,23.0,31.37,5.82,25.55,2.389,0.35,2.04,1.09,26.87,81.51,58.0
1509,桃園市,2013/10/07,中壢,5.2,1.73,-,20.7,37,55,32.0,67.39,33.18,34.21,2.815,0.715,2.1,-,26.62,71.95,52.0
1510,桃園市,2013/10/07,大園,2.5,0.39,-,30.6,49,42,26.0,21.24,2.86,18.36,-,-,-,2.74,27.65,79.18,57.0
1511,桃園市,2013/10/07,龍潭,3.4,0.49,-,37.1,68,47,22.0,20.82,4.34,16.48,-,-,-,1.63,25.55,77.14,73.0
1512,桃園市,2013/10/07,平鎮,5.4,0.57,-,28.1,54,47,21.0,26.82,4.33,22.47,-,-,-,1.9,26.62,74.97,52.0
1513,桃園市,2013/10/07,觀音,5.1,0.32,-,31.9,50,53,26.0,11.84,1.1,10.71,-,-,-,3.05,27.53,75.39,56.0
1514,桃園市,2013/10/06,桃園,2.9,0.25,-,21.6,27,28,9.0,13.78,2.11,11.66,1.927,0.082,1.84,2.67,25.16,85.12,28.0
1515,桃園市,2013/10/06,中壢,2.5,0.45,-,21.4,29,41,18.0,21.19,10.27,10.92,2.038,0.138,1.9,-,24.76,83.95,41.0
1516,桃園市,2013/10/06,大園,1.5,0.15,-,30.2,35,41,15.0,4.85,0.65,4.15,-,-,-,7.07,26.26,91.38,41.0
1517,桃園市,2013/10/06,龍潭,2.0,0.18,-,26.2,31,36,9.0,7.99,1.75,6.24,-,-,-,4.21,23.93,88.24,36.0
1518,桃園市,2013/10/06,平鎮,1.8,0.19,-,25.2,30,37,9.0,7.41,0.99,6.42,-,-,-,3.94,24.76,87.95,37.0
1519,桃園市,2013/10/06,觀音,4.0,0.15,-,26.6,29,59,18.0,3.87,0.53,3.26,-,-,-,6.93,26.28,87.27,54.0
1520,桃園市,2013/10/05,桃園,2.0,0.2,-,49.8,53,41,18.0,5.85,0.71,5.12,1.894,0.055,1.84,2.38,24.04,85.99,47.0
1521,桃園市,2013/10/05,中壢,2.7,0.5,-,34.6,41,60,29.0,27.47,7.96,19.52,2.136,0.185,1.95,-,23.71,85.56,55.0
1522,桃園市,2013/10/05,大園,1.6,0.18,-,52.5,56,62,27.0,6.68,1.25,5.43,-,-,-,8.43,25.56,90.39,56.0
1523,桃園市,2013/10/05,龍潭,2.2,0.31,-,40.7,45,50,18.0,12.8,1.36,11.44,-,-,-,3.45,22.74,91.26,50.0
1524,桃園市,2013/10/05,平鎮,1.5,0.24,-,44.6,47,60,19.0,9.93,0.51,9.39,-,-,-,4.27,23.79,88.77,55.0
1525,桃園市,2013/10/05,觀音,1.4,0.17,-,49.5,52,74,24.0,2.19,0.32,1.77,-,-,-,7.41,25.61,85.74,62.0
1526,桃園市,2013/10/04,桃園,4.1,0.39,-,37.3,47,43,16.0,17.85,1.79,16.07,2.011,0.145,1.87,1.44,23.32,77.02,46.0
1527,桃園市,2013/10/04,中壢,4.6,0.97,-,23.5,29,60,27.0,48.48,17.64,30.84,2.446,0.425,2.02,-,23.12,73.5,55.0
1528,桃園市,2013/10/04,大園,1.3,0.17,-,52.5,57,54,19.0,10.3,2.3,8.0,-,-,-,7.78,24.63,73.75,52.0
1529,桃園市,2013/10/04,龍潭,2.2,0.42,-,33.0,46,50,18.0,23.26,3.96,19.3,-,-,-,2.49,22.16,78.11,50.0
1530,桃園市,2013/10/04,平鎮,3.3,0.37,-,36.3,41,54,15.0,19.34,1.53,17.82,-,-,-,2.83,23.14,76.75,52.0
1531,桃園市,2013/10/04,觀音,4.5,0.18,-,49.1,54,59,18.0,5.23,0.39,4.75,-,-,-,7.46,24.78,74.61,54.0
1532,桃園市,2013/10/03,桃園,6.1,0.53,-,30.4,44,61,33.0,22.6,1.75,20.85,2.157,0.217,1.94,1.47,22.43,77.37,56.0
1533,桃園市,2013/10/03,中壢,5.5,1.09,-,26.4,37,82,43.0,48.02,18.66,29.36,2.532,0.471,2.06,-,22.77,71.14,66.0
1534,桃園市,2013/10/03,大園,1.8,0.25,-,48.7,64,70,39.0,16.6,2.63,13.97,-,-,-,6.52,24.3,68.3,60.0
1535,桃園市,2013/10/03,龍潭,2.3,0.4,-,42.1,60,69,33.0,18.79,3.6,15.19,-,-,-,2.99,21.56,77.49,60.0
1536,桃園市,2013/10/03,平鎮,4.0,0.44,-,39.2,52,75,31.0,18.74,1.38,17.37,-,-,-,3.27,22.86,74.01,62.0
1537,桃園市,2013/10/03,觀音,6.6,0.28,-,47.2,59,86,38.0,8.92,0.69,8.2,-,-,-,7.0,24.52,72.26,68.0
1538,桃園市,2013/10/02,桃園,3.8,0.39,-,54.2,82,57,32.0,14.22,2.05,12.16,2.033,0.123,1.91,1.77,25.25,72.3,71.0
1539,桃園市,2013/10/02,中壢,5.0,0.79,-,39.6,58,71,40.0,35.66,8.12,27.54,2.378,0.326,2.05,-,25.18,69.11,60.0
1540,桃園市,2013/10/02,大園,2.3,0.25,-,60.1,80,59,37.0,15.0,1.84,13.17,-,-,-,6.85,26.57,74.57,70.0
1541,桃園市,2013/10/02,龍潭,4.2,0.42,-,52.0,75,61,33.0,15.71,2.05,13.67,-,-,-,3.24,24.32,73.49,66.0
1542,桃園市,2013/10/02,平鎮,4.3,0.39,-,52.4,76,68,31.0,16.35,1.33,15.02,-,-,-,3.55,25.12,72.7,67.0
1543,桃園市,2013/10/02,觀音,7.7,0.26,-,59.5,79,71,37.0,8.44,0.76,7.67,-,-,-,6.74,26.09,74.59,69.0
1544,桃園市,2013/10/01,桃園,3.9,0.47,-,28.6,31,31,16.0,19.87,3.49,16.38,2.056,0.169,1.89,1.5,25.49,82.09,34.0
1545,桃園市,2013/10/01,中壢,4.8,0.94,-,18.5,25,49,21.0,42.76,15.0,27.75,2.504,0.46,2.05,-,25.2,81.53,49.0
1546,桃園市,2013/10/01,大園,2.6,0.21,-,37.8,43,40,18.0,19.68,4.18,15.5,-,-,-,7.1,26.66,91.97,43.0
1547,桃園市,2013/10/01,龍潭,2.1,0.29,-,38.7,43,36,14.0,11.14,1.59,9.54,-,-,-,4.52,24.92,83.41,41.0
1548,桃園市,2013/10/01,平鎮,3.9,0.41,-,26.2,32,42,17.0,20.34,1.65,18.67,-,-,-,3.07,25.13,85.82,42.0
1549,桃園市,2013/10/01,觀音,8.6,0.25,-,41.3,43,46,18.0,7.19,0.76,6.41,-,-,-,7.2,26.43,86.65,46.0
1550,新竹縣,2013/10/31,竹東,2.3,0.27,-,29.9,42,34,15.0,11.32,2.25,9.07,-,-,-,3.01,23.72,68.43,41.0
1551,新竹縣,2013/10/31,湖口,3.6,0.2,-,42.5,50,37,26.0,9.52,1.91,7.61,-,-,-,7.46,24.22,66.63,46.0
1552,新竹縣,2013/10/30,竹東,-,0.35,-,24.4,49,32,18.0,15.57,2.84,12.74,-,-,-,1.7,23.59,64.04,62.0
1553,新竹縣,2013/10/30,湖口,4.5,0.27,-,36.3,52,31,21.0,14.01,1.9,12.11,-,-,-,3.51,24.78,62.91,63.0
1554,新竹縣,2013/10/29,竹東,1.3,0.37,-,22.1,40,32,17.0,17.51,4.44,13.07,-,-,-,1.59,22.22,65.78,45.0
1555,新竹縣,2013/10/29,湖口,3.3,0.27,-,38.2,49,32,21.0,13.31,0.98,12.38,-,-,-,4.61,23.57,66.59,45.0
1556,新竹縣,2013/10/28,竹東,3.1,0.3,-,23.9,41,33,15.0,15.93,3.44,12.49,-,-,-,1.74,21.69,65.84,42.0
1557,新竹縣,2013/10/28,湖口,3.5,0.25,-,35.3,49,34,22.0,13.45,1.16,12.32,-,-,-,4.04,22.41,65.89,46.0
1558,新竹縣,2013/10/27,竹東,2.8,0.32,-,30.3,45,40,22.0,13.93,2.53,11.4,-,-,-,2.42,20.81,61.94,42.0
1559,新竹縣,2013/10/27,湖口,3.3,0.25,-,45.4,52,45,28.0,7.87,0.66,7.2,-,-,-,5.53,21.52,60.46,46.0
1560,新竹縣,2013/10/26,竹東,3.4,0.39,-,43.5,54,67,34.0,12.48,2.57,9.91,-,-,-,4.09,19.79,61.48,58.0
1561,新竹縣,2013/10/26,湖口,3.5,0.36,-,53.5,66,68,43.0,-,-,-,-,-,-,5.47,20.01,59.52,59.0
1562,新竹縣,2013/10/25,竹東,3.5,0.36,-,40.4,44,81,35.0,10.29,1.44,8.85,-,-,-,3.76,19.61,65.59,66.0
1563,新竹縣,2013/10/25,湖口,3.1,0.31,-,54.7,57,80,39.0,8.87,1.35,7.51,-,-,-,5.66,20.3,59.07,66.0
1564,新竹縣,2013/10/24,竹東,1.0,0.34,-,29.5,37,55,35.0,14.73,1.9,12.83,-,-,-,1.95,20.02,87.37,52.0
1565,新竹縣,2013/10/24,湖口,4.0,0.29,-,62.5,80,70,44.0,9.27,1.22,8.04,-,-,-,5.07,20.81,71.8,71.0
1566,新竹縣,2013/10/23,竹東,3.3,0.29,-,44.7,56,54,36.0,10.02,0.72,9.27,-,-,-,3.64,22.13,75.76,54.0
1567,新竹縣,2013/10/23,湖口,2.9,0.25,-,61.9,71,56,35.0,7.28,1.8,5.48,-,-,-,5.66,22.49,69.87,62.0
1568,新竹縣,2013/10/22,竹東,2.8,0.33,-,50.9,57,69,40.0,10.48,0.96,9.49,-,-,-,4.78,22.28,66.41,60.0
1569,新竹縣,2013/10/22,湖口,4.7,0.36,-,60.2,69,65,42.0,8.99,0.68,8.29,-,-,-,5.33,22.14,66.84,59.0
1570,新竹縣,2013/10/21,竹東,2.4,0.24,-,47.6,54,44,29.0,8.51,1.42,7.09,-,-,-,4.36,23.2,69.04,51.0
1571,新竹縣,2013/10/21,湖口,2.9,0.23,-,56.8,63,54,35.0,6.54,0.54,6.0,-,-,-,5.81,23.27,67.21,58.0
1572,新竹縣,2013/10/20,竹東,2.8,0.19,-,36.5,43,37,18.0,7.55,0.69,6.9,-,-,-,4.69,24.22,67.9,42.0
1573,新竹縣,2013/10/20,湖口,2.2,0.18,-,43.0,48,31,16.0,7.29,1.13,6.15,-,-,-,5.62,24.06,70.45,43.0
1574,新竹縣,2013/10/19,竹東,3.7,0.19,-,27.7,33,23,13.0,9.11,1.63,7.49,-,-,-,3.06,24.78,69.32,29.0
1575,新竹縣,2013/10/19,湖口,3.1,0.18,-,34.9,43,24,14.0,8.16,1.37,6.79,-,-,-,5.96,25.05,68.19,39.0
1576,新竹縣,2013/10/18,竹東,2.4,0.21,-,27.4,34,21,12.0,10.01,0.93,9.07,-,-,-,2.46,24.11,68.99,30.0
1577,新竹縣,2013/10/18,湖口,4.6,0.21,-,32.1,43,27,16.0,12.77,1.4,11.38,-,-,-,6.35,24.43,67.28,40.0
1578,新竹縣,2013/10/17,竹東,2.7,0.2,-,35.0,40,31,11.0,8.46,1.12,7.33,-,-,-,3.77,23.28,63.15,35.0
1579,新竹縣,2013/10/17,湖口,2.5,0.19,-,39.8,47,30,16.0,9.58,1.9,7.68,-,-,-,6.45,23.3,64.1,43.0
1580,新竹縣,2013/10/16,竹東,2.9,0.23,-,39.0,46,47,20.0,8.85,1.7,7.15,-,-,-,4.64,21.85,57.98,47.0
1581,新竹縣,2013/10/16,湖口,3.3,0.24,-,41.6,50,49,23.0,8.52,0.96,7.56,-,-,-,6.07,21.99,58.26,49.0
1582,新竹縣,2013/10/15,竹東,5.0,0.2,-,37.8,47,50,21.0,8.62,1.55,7.07,-,-,-,3.31,24.91,67.03,50.0
1583,新竹縣,2013/10/15,湖口,2.2,0.21,-,46.2,59,50,25.0,6.1,0.53,5.53,-,-,-,5.13,25.29,65.23,56.0
1584,新竹縣,2013/10/14,竹東,2.5,0.27,-,19.6,32,35,17.0,16.27,3.82,12.46,-,-,-,1.68,26.61,64.93,35.0
1585,新竹縣,2013/10/14,湖口,4.0,0.26,-,34.7,48,40,22.0,10.37,1.87,8.5,-,-,-,4.15,27.29,64.56,50.0
1586,新竹縣,2013/10/13,竹東,3.4,0.21,-,29.1,37,38,12.0,9.98,2.17,7.8,-,-,-,2.74,26.1,66.55,38.0
1587,新竹縣,2013/10/13,湖口,4.2,0.19,-,42.5,51,36,17.0,10.76,3.54,7.22,-,-,-,7.3,26.33,63.23,45.0
1588,新竹縣,2013/10/12,竹東,2.7,0.21,-,44.5,56,63,23.0,6.05,1.53,4.5,-,-,-,7.43,25.69,76.79,56.0
1589,新竹縣,2013/10/12,湖口,3.4,0.28,-,58.3,75,64,36.0,7.75,1.55,6.2,-,-,-,7.85,25.85,70.88,65.0
1590,新竹縣,2013/10/11,竹東,2.1,0.17,-,20.4,29,35,11.0,7.02,1.69,5.33,-,-,-,5.24,26.55,75.3,35.0
1591,新竹縣,2013/10/11,湖口,2.9,0.19,-,29.9,40,28,20.0,9.27,2.04,7.24,-,-,-,6.76,26.49,75.61,37.0
1592,新竹縣,2013/10/10,竹東,3.2,0.25,-,18.1,28,30,17.0,10.43,1.52,8.91,-,-,-,1.81,26.7,79.56,31.0
1593,新竹縣,2013/10/10,湖口,3.6,0.22,-,25.0,34,28,20.0,9.57,1.2,8.34,-,-,-,4.14,26.53,77.0,31.0
1594,新竹縣,2013/10/09,竹東,2.9,0.25,-,16.4,21,30,17.0,11.99,2.48,9.51,-,-,-,1.64,25.87,83.23,30.0
1595,新竹縣,2013/10/09,湖口,2.8,0.19,-,29.0,34,31,19.0,11.96,2.79,9.17,-,-,-,4.5,26.09,78.83,35.0
1596,新竹縣,2013/10/08,竹東,3.7,0.45,-,26.5,50,53,41.0,11.57,1.74,9.83,-,-,-,1.43,26.42,83.47,52.0
1597,新竹縣,2013/10/08,湖口,6.0,0.38,-,41.6,70,58,46.0,-,-,-,-,-,-,2.53,26.84,78.16,64.0
1598,新竹縣,2013/10/07,竹東,3.4,0.37,-,25.4,47,37,26.0,12.86,3.9,8.96,-,-,-,1.41,26.27,80.44,56.0
1599,新竹縣,2013/10/07,湖口,4.4,0.33,-,43.3,80,39,26.0,15.33,3.68,11.66,-,-,-,2.08,27.1,69.16,76.0
1600,新竹縣,2013/10/06,竹東,4.2,0.2,-,20.8,27,25,12.0,9.21,2.38,6.83,-,-,-,2.52,25.08,91.16,27.0
