序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
171,臺北市,2008/08/03,中山,3.7,0.54,-,22.2,50,47,37.0,28.53,9.63,18.94,2.081,0.177,1.91,-,29.73,-,67.91,61.0,-
172,臺北市,2008/08/03,萬華,4.0,0.51,-,30.3,72,41,33.0,20.67,5.45,15.25,-,-,-,-,30.23,-,69.57,77.0,-
173,臺北市,2008/08/03,陽明,3.1,0.21,389.98,31.9,53,28,23.0,6.85,1.32,5.53,-,-,-,-,22.9,-,80.14,58.0,-
174,臺北市,2008/08/03,士林,4.7,0.34,-,31.7,71,54,23.0,16.96,3.97,12.87,-,-,-,-,29.89,-,69.59,88.0,-
175,臺北市,2008/08/02,松山,3.7,0.44,395.8,25.7,62,33,22.0,22.86,7.63,15.23,2.004,0.213,1.79,-,-,-,-,74.0,-
176,臺北市,2008/08/02,古亭,3.2,0.46,-,29.8,70,39,23.0,24.19,8.45,15.74,1.989,0.178,1.81,-,-,-,-,81.0,-
177,臺北市,2008/08/02,中山,4.5,0.62,-,24.3,55,44,32.0,35.72,13.14,22.58,2.138,0.24,1.9,-,29.88,-,65.63,71.0,-
178,臺北市,2008/08/02,萬華,4.3,0.51,-,32.1,73,39,26.0,22.36,5.83,16.52,-,-,-,-,30.22,-,68.22,85.0,-
179,臺北市,2008/08/02,陽明,3.3,0.14,388.38,30.6,57,22,17.0,5.92,1.72,4.19,-,-,-,-,22.58,-,79.6,58.0,-
180,臺北市,2008/08/02,士林,3.5,0.29,-,33.5,70,45,19.0,15.95,4.2,11.75,-,-,-,-,30.01,-,66.98,70.0,-
181,臺北市,2008/08/01,松山,2.4,0.43,396.75,6.6,13,24,13.0,25.99,16.37,9.63,2.024,0.213,1.81,-,-,-,-,24.0,-
182,臺北市,2008/08/01,古亭,1.8,0.38,-,9.9,16,40,15.0,22.26,12.05,10.21,1.947,0.136,1.81,-,-,-,-,40.0,-
183,臺北市,2008/08/01,中山,3.5,0.56,-,8.6,15,29,22.0,35.49,21.13,14.35,2.075,0.207,1.87,-,29.93,-,63.51,29.0,-
184,臺北市,2008/08/01,萬華,2.2,0.53,-,11.1,19,24,17.0,21.74,9.88,11.86,-,-,-,-,30.6,-,64.74,24.0,-
185,臺北市,2008/08/01,陽明,1.7,0.09,385.1,17.0,20,9,6.0,4.06,1.96,2.1,-,-,-,-,23.13,-,75.84,22.0,-
186,臺北市,2008/08/01,士林,1.3,0.26,-,13.7,22,29,9.0,14.05,6.06,7.99,-,-,-,-,29.91,-,64.21,29.0,-
187,新北市,2008/08/31,板橋,6.8,0.49,-,28.0,60,61,36.0,23.53,5.67,17.86,2.165,0.218,1.95,-,30.3,-,66.62,63.0,-
188,新北市,2008/08/31,三重,9.5,1.98,-,-,-,72,44.0,135.53,92.86,42.67,2.532,0.792,1.74,-,31.25,-,63.15,61.0,-
189,新北市,2008/08/31,菜寮,9.1,0.7,-,26.3,56,54,37.0,34.58,11.43,23.15,-,-,-,-,30.78,-,64.71,60.0,-
190,新北市,2008/08/31,永和,5.9,1.05,-,19.4,45,54,42.0,46.23,20.65,25.58,-,-,-,-,30.76,-,67.4,52.0,-
191,新北市,2008/08/31,新莊,12.4,0.46,-,29.6,59,53,36.0,20.94,3.05,17.89,-,-,-,-,30.2,-,66.88,62.0,-
192,新北市,2008/08/31,新店,2.7,0.44,-,31.1,66,49,31.0,18.48,4.56,13.92,-,-,-,-,29.56,-,76.71,69.0,-
193,新北市,2008/08/31,淡水,3.6,0.4,-,18.6,34,45,26.0,17.61,3.12,14.49,-,-,-,-,-,-,-,45.0,-
194,新北市,2008/08/31,汐止,4.4,0.49,-,30.2,60,56,35.0,21.78,4.43,17.35,-,-,-,-,30.86,-,72.69,66.0,-
195,新北市,2008/08/31,土城,4.1,0.45,-,26.3,57,49,35.0,23.59,6.49,17.1,2.02,0.156,1.86,-,29.72,-,71.44,60.0,-
196,新北市,2008/08/31,林口,7.5,0.33,-,24.7,51,48,31.0,22.56,3.46,19.11,-,-,-,-,27.89,-,73.39,53.0,-
197,新北市,2008/08/31,萬里,3.1,0.28,-,37.6,69,36,24.0,11.88,1.0,10.85,-,-,-,-,29.18,-,74.19,65.0,-
198,新北市,2008/08/30,板橋,5.9,0.49,-,25.7,43,53,31.0,22.6,3.88,18.72,2.191,0.273,1.92,-,30.2,-,68.87,52.0,-
199,新北市,2008/08/30,三重,6.8,1.64,-,-,-,65,39.0,108.08,72.32,35.76,2.42,0.686,1.73,-,30.69,-,66.55,58.0,-
200,新北市,2008/08/30,菜寮,6.0,0.66,-,24.4,42,49,32.0,28.19,7.56,20.63,-,-,-,-,30.56,-,66.9,49.0,-
201,新北市,2008/08/30,永和,4.1,1.21,-,14.3,23,47,32.0,47.6,22.17,25.43,-,-,-,-,30.39,-,69.42,47.0,-
202,新北市,2008/08/30,新莊,9.2,0.41,-,27.3,42,48,32.0,18.71,1.55,17.16,-,-,-,-,29.89,-,69.74,48.0,-
203,新北市,2008/08/30,新店,2.5,0.41,-,27.3,49,38,23.0,18.13,3.86,14.27,-,-,-,-,28.93,-,79.82,47.0,-
204,新北市,2008/08/30,淡水,3.4,0.45,-,21.3,36,49,26.0,16.55,1.48,15.05,-,-,-,-,-,-,-,49.0,-
205,新北市,2008/08/30,汐止,3.6,0.39,-,25.0,39,45,25.0,18.83,4.62,14.21,-,-,-,-,30.17,-,78.03,45.0,-
206,新北市,2008/08/30,土城,5.0,0.49,-,23.5,45,47,37.0,25.71,7.21,18.5,2.114,0.258,1.86,-,29.53,-,74.25,47.0,-
207,新北市,2008/08/30,林口,6.4,0.35,-,24.6,37,49,32.0,21.3,2.8,18.51,-,-,-,-,27.83,-,76.71,49.0,-
208,新北市,2008/08/30,萬里,2.5,0.23,-,29.1,46,34,13.0,10.21,2.07,8.13,-,-,-,-,28.08,-,83.2,61.0,-
209,新北市,2008/08/29,板橋,5.6,0.62,-,39.7,87,57,31.0,28.28,6.6,21.68,2.261,0.353,1.91,-,30.52,-,63.16,83.0,-
210,新北市,2008/08/29,三重,5.1,1.73,-,-,-,59,34.0,107.15,64.9,42.26,2.614,0.79,1.82,-,31.02,-,61.56,54.0,-
211,新北市,2008/08/29,菜寮,5.1,0.81,-,34.9,87,44,29.0,37.43,12.29,25.15,-,-,-,-,30.87,-,61.61,96.0,-
212,新北市,2008/08/29,永和,5.1,1.22,-,27.1,67,43,32.0,45.37,19.08,26.28,-,-,-,-,30.57,-,64.81,43.0,-
213,新北市,2008/08/29,新莊,8.9,0.52,-,39.9,90,48,34.0,26.79,5.11,21.68,-,-,-,-,30.07,-,65.21,95.0,-
214,新北市,2008/08/29,新店,3.0,0.38,-,42.5,90,40,24.0,17.18,2.36,14.82,-,-,-,-,29.51,-,72.24,122.0,-
215,新北市,2008/08/29,淡水,5.0,0.43,-,27.6,59,45,26.0,19.46,2.93,16.53,-,-,-,-,-,-,-,68.0,-
216,新北市,2008/08/29,汐止,4.1,0.37,-,23.7,50,34,19.0,24.15,7.92,16.23,-,-,-,-,30.33,-,73.06,72.0,-
217,新北市,2008/08/29,土城,6.3,0.58,-,37.3,80,51,39.0,36.96,13.76,23.19,2.19,0.319,1.87,-,29.5,-,71.0,80.0,-
218,新北市,2008/08/29,林口,5.6,0.43,-,29.9,66,46,28.0,24.0,3.34,20.66,-,-,-,-,28.18,-,71.53,66.0,-
219,新北市,2008/08/29,萬里,2.6,0.18,-,17.9,31,23,4.0,9.27,2.39,6.87,-,-,-,-,27.75,-,80.99,31.0,-
220,新北市,2008/08/28,板橋,4.0,0.53,-,19.5,40,31,19.0,28.64,10.94,17.7,2.207,0.335,1.87,-,30.63,-,60.21,45.0,-
221,新北市,2008/08/28,三重,2.3,1.52,-,-,-,38,24.0,99.24,71.97,27.27,2.469,0.679,1.79,-,31.07,-,59.64,38.0,-
222,新北市,2008/08/28,菜寮,2.5,0.55,-,19.2,40,31,15.0,22.64,7.37,15.27,-,-,-,-,30.92,-,59.08,46.0,-
223,新北市,2008/08/28,永和,2.6,0.6,-,13.8,27,25,19.0,25.6,13.13,12.47,-,-,-,-,30.56,-,62.75,25.0,-
224,新北市,2008/08/28,新莊,3.8,0.46,-,23.3,49,31,19.0,23.07,6.73,16.34,-,-,-,-,30.33,-,61.97,56.0,-
225,新北市,2008/08/28,新店,1.6,0.26,-,21.3,36,29,11.0,11.77,2.45,9.31,-,-,-,-,29.66,-,69.0,37.0,-
226,新北市,2008/08/28,淡水,2.9,0.26,-,20.1,42,36,18.0,12.48,2.03,10.44,-,-,-,-,-,-,-,55.0,-
227,新北市,2008/08/28,汐止,2.6,0.29,-,15.7,27,23,14.0,16.83,7.34,9.49,-,-,-,-,30.57,-,70.31,29.0,-
228,新北市,2008/08/28,土城,3.3,0.42,-,19.2,41,33,20.0,24.41,10.24,14.18,2.045,0.217,1.83,-,30.08,-,65.25,48.0,-
229,新北市,2008/08/28,林口,3.5,0.35,-,25.1,56,35,19.0,19.94,3.73,16.22,-,-,-,-,28.71,-,65.16,61.0,-
230,新北市,2008/08/28,萬里,3.7,0.15,-,15.0,24,19,7.0,9.48,3.08,6.4,-,-,-,-,27.88,-,79.3,23.0,-
231,新北市,2008/08/27,板橋,6.5,0.7,-,18.6,42,45,27.0,36.79,11.32,25.47,2.344,0.414,1.93,-,29.58,-,66.46,59.0,-
232,新北市,2008/08/27,三重,5.6,1.72,-,-,-,57,34.0,118.9,81.7,37.2,2.574,0.78,1.79,-,30.03,-,66.37,54.0,-
233,新北市,2008/08/27,菜寮,5.4,0.65,-,21.7,44,45,26.0,29.36,7.87,21.49,-,-,-,-,29.86,-,66.64,56.0,-
234,新北市,2008/08/27,永和,4.8,1.15,-,14.2,32,44,30.0,39.95,15.9,24.05,-,-,-,-,29.6,-,69.48,44.0,-
235,新北市,2008/08/27,新莊,8.7,0.55,-,21.0,44,44,28.0,30.49,9.13,21.36,-,-,-,-,29.06,-,68.92,52.0,-
236,新北市,2008/08/27,新店,2.6,0.42,-,27.6,50,36,21.0,17.44,2.19,15.25,-,-,-,-,28.86,-,73.91,80.0,-
237,新北市,2008/08/27,淡水,4.0,0.5,-,18.8,38,45,27.0,20.5,4.63,15.86,-,-,-,-,-,-,-,45.0,-
238,新北市,2008/08/27,汐止,3.9,0.4,-,16.3,31,37,20.0,25.12,7.55,17.57,-,-,-,-,29.42,-,78.54,37.0,-
239,新北市,2008/08/27,土城,5.3,0.62,-,23.6,51,48,26.0,36.18,14.07,22.1,2.244,0.351,1.89,-,28.85,-,71.94,78.0,-
240,新北市,2008/08/27,林口,7.1,0.41,-,18.4,41,45,21.0,26.77,6.2,20.57,-,-,-,-,27.36,-,74.9,48.0,-
241,新北市,2008/08/27,萬里,2.4,0.2,-,21.7,39,32,11.0,10.19,1.79,8.4,-,-,-,-,27.23,-,85.33,39.0,-
242,新北市,2008/08/26,板橋,7.8,0.46,-,19.1,46,43,24.0,28.22,7.9,20.32,2.323,0.378,1.95,-,30.67,-,59.29,50.0,-
243,新北市,2008/08/26,三重,6.4,1.48,-,-,-,63,37.0,128.59,90.94,37.64,2.354,0.644,1.71,-,31.01,-,59.45,56.0,-
244,新北市,2008/08/26,菜寮,6.9,0.58,-,-,34,45,23.0,34.43,13.56,20.88,-,-,-,-,30.98,-,58.73,45.0,-
245,新北市,2008/08/26,永和,5.1,1.32,-,15.3,34,43,29.0,52.87,27.36,25.51,-,-,-,-,30.83,-,60.3,43.0,-
246,新北市,2008/08/26,新莊,17.2,0.39,-,23.5,50,43,27.0,29.6,10.14,19.46,-,-,-,-,30.35,-,61.42,60.0,-
247,新北市,2008/08/26,新店,3.9,0.37,-,32.5,62,38,21.0,18.02,2.95,15.07,-,-,-,-,29.77,-,67.1,68.0,-
248,新北市,2008/08/26,淡水,4.8,0.29,-,16.4,31,36,18.0,15.87,3.33,12.54,-,-,-,-,-,-,-,37.0,-
249,新北市,2008/08/26,汐止,3.0,0.46,-,31.4,63,47,30.0,25.35,6.54,18.81,-,-,-,-,30.23,-,72.08,91.0,-
250,新北市,2008/08/26,土城,5.1,0.48,-,22.9,52,42,23.0,28.12,11.2,16.92,2.159,0.287,1.87,-,29.93,-,64.6,56.0,-
251,新北市,2008/08/26,林口,8.2,0.25,-,21.7,41,39,19.0,23.16,5.7,17.47,-,-,-,-,28.43,-,66.42,44.0,-
252,新北市,2008/08/26,萬里,5.4,0.32,-,30.0,61,35,22.0,16.11,2.4,13.71,-,-,-,-,28.12,-,76.23,71.0,-
253,新北市,2008/08/25,板橋,7.8,0.56,-,31.7,65,58,32.0,28.86,8.24,20.62,2.297,0.325,1.97,-,30.53,-,66.03,61.0,-
254,新北市,2008/08/25,三重,10.0,2.07,-,-,-,72,43.0,130.46,82.28,48.18,2.704,0.905,1.8,-,31.09,-,63.24,61.0,-
255,新北市,2008/08/25,菜寮,8.0,0.85,-,19.5,54,54,32.0,39.0,10.66,28.34,-,-,-,-,30.77,-,63.69,52.0,-
256,新北市,2008/08/25,永和,5.4,1.26,-,21.8,47,53,37.0,45.26,16.74,28.52,-,-,-,-,30.57,-,66.92,52.0,-
257,新北市,2008/08/25,新莊,18.9,0.55,-,24.9,56,53,33.0,35.2,11.35,23.85,-,-,-,-,30.3,-,66.39,55.0,-
258,新北市,2008/08/25,新店,4.1,0.42,-,36.8,72,49,28.0,18.12,2.31,15.8,-,-,-,-,29.57,-,75.02,72.0,-
259,新北市,2008/08/25,淡水,4.4,0.44,-,6.6,18,48,26.0,23.69,5.87,17.81,-,-,-,-,-,-,-,48.0,-
260,新北市,2008/08/25,汐止,5.2,0.53,-,32.9,72,59,40.0,30.94,7.53,23.41,-,-,-,-,29.97,-,77.76,77.0,-
261,新北市,2008/08/25,土城,4.5,0.51,-,29.1,62,54,30.0,27.51,8.87,18.64,2.114,0.232,1.88,-,29.53,-,73.7,60.0,-
262,新北市,2008/08/25,林口,8.4,0.33,-,20.5,44,48,28.0,26.15,4.77,21.38,-,-,-,-,28.61,-,69.14,48.0,-
263,新北市,2008/08/25,萬里,3.8,0.39,-,34.7,65,44,28.0,16.34,2.21,14.13,-,-,-,-,28.12,-,81.08,74.0,-
264,新北市,2008/08/24,板橋,4.5,0.75,-,23.4,48,49,30.0,34.45,8.64,25.81,2.419,0.405,2.01,-,28.86,-,74.59,53.0,-
265,新北市,2008/08/24,三重,3.5,1.76,-,-,-,60,37.0,101.93,63.74,38.19,2.626,0.746,1.88,-,29.18,-,72.85,55.0,-
266,新北市,2008/08/24,菜寮,4.1,0.99,-,25.0,44,47,28.0,43.77,16.94,26.82,-,-,-,-,29.25,-,72.55,48.0,-
267,新北市,2008/08/24,永和,3.3,1.11,-,21.8,38,47,31.0,40.97,19.14,21.83,-,-,-,-,29.08,-,75.36,47.0,-
268,新北市,2008/08/24,新莊,7.0,0.69,-,25.6,52,46,31.0,32.7,9.75,22.95,-,-,-,-,28.59,-,75.53,54.0,-
269,新北市,2008/08/24,新店,2.6,0.44,-,33.1,68,42,23.0,17.59,3.1,14.49,-,-,-,-,28.15,-,82.6,85.0,-
270,新北市,2008/08/24,淡水,3.1,0.49,-,16.9,29,44,23.0,20.38,4.17,16.21,-,-,-,-,-,-,-,44.0,-
271,新北市,2008/08/24,汐止,3.4,0.5,-,27.1,59,48,31.0,27.53,9.33,18.21,-,-,-,-,29.14,-,82.86,76.0,-
272,新北市,2008/08/24,土城,3.2,0.68,-,24.8,53,47,28.0,32.44,11.86,20.58,2.176,0.251,1.93,-,28.05,-,82.32,63.0,-
273,新北市,2008/08/24,林口,4.9,0.33,-,22.1,40,41,25.0,20.12,3.4,16.71,-,-,-,-,28.23,-,72.71,44.0,-
274,新北市,2008/08/24,萬里,2.9,0.26,-,32.5,61,36,19.0,10.76,1.97,8.79,-,-,-,-,27.44,-,85.34,65.0,-
275,新北市,2008/08/23,板橋,4.0,0.7,-,25.4,53,44,25.0,33.05,6.13,26.92,2.347,0.381,1.97,-,29.1,-,73.0,59.0,-
276,新北市,2008/08/23,三重,3.0,1.59,-,-,-,61,32.0,108.71,69.79,38.92,2.539,0.665,1.87,-,29.38,-,71.59,56.0,-
277,新北市,2008/08/23,菜寮,3.6,0.83,-,22.1,49,44,25.0,40.06,12.34,27.71,-,-,-,-,29.39,-,72.29,57.0,-
278,新北市,2008/08/23,永和,3.5,1.23,-,15.7,33,45,31.0,52.67,24.49,28.18,-,-,-,-,29.11,-,75.42,45.0,-
279,新北市,2008/08/23,新莊,5.7,0.6,-,26.2,56,46,28.0,28.56,3.85,24.71,-,-,-,-,28.74,-,74.39,69.0,-
280,新北市,2008/08/23,新店,3.5,0.4,-,31.7,56,41,20.0,18.41,2.21,16.21,-,-,-,-,28.48,-,80.81,65.0,-
281,新北市,2008/08/23,淡水,3.5,0.4,-,18.4,35,43,19.0,19.61,3.57,16.04,-,-,-,-,-,-,-,43.0,-
282,新北市,2008/08/23,汐止,5.3,0.48,-,21.2,44,46,25.0,30.73,9.68,21.05,-,-,-,-,29.34,-,80.71,49.0,-
283,新北市,2008/08/23,土城,3.0,0.51,-,27.6,54,43,25.0,26.4,5.0,21.4,2.104,0.221,1.88,-,28.47,-,77.93,74.0,-
284,新北市,2008/08/23,林口,6.2,0.42,-,21.2,43,48,23.0,27.22,5.24,21.98,-,-,-,-,27.96,-,72.73,51.0,-
285,新北市,2008/08/23,萬里,3.5,0.25,-,29.0,48,32,13.0,12.75,2.03,10.72,-,-,-,-,27.63,-,82.71,46.0,-
286,新北市,2008/08/22,板橋,6.8,0.55,-,29.1,59,48,22.0,26.71,4.31,22.39,2.254,0.321,1.93,-,30.8,-,62.71,66.0,-
287,新北市,2008/08/22,三重,9.9,1.59,-,-,-,64,30.0,114.01,76.67,37.33,2.433,0.683,1.75,-,30.94,-,61.65,57.0,-
288,新北市,2008/08/22,菜寮,11.5,0.58,-,23.3,50,45,21.0,33.68,10.38,23.31,-,-,-,-,30.85,-,61.55,51.0,-
289,新北市,2008/08/22,永和,4.4,1.29,-,9.3,14,49,30.0,47.0,24.97,22.03,-,-,-,-,30.91,-,65.55,49.0,-
290,新北市,2008/08/22,新莊,10.5,0.41,-,29.9,60,46,22.0,24.81,3.91,20.9,-,-,-,-,30.37,-,63.67,66.0,-
291,新北市,2008/08/22,新店,3.4,0.39,-,33.4,66,38,19.0,17.15,2.71,14.43,-,-,-,-,29.86,-,75.24,78.0,-
292,新北市,2008/08/22,淡水,4.5,0.32,-,22.5,44,44,-,15.8,2.89,12.92,-,-,-,-,-,-,-,44.0,-
293,新北市,2008/08/22,汐止,7.7,0.36,-,24.3,44,45,23.0,25.86,7.86,18.0,-,-,-,-,30.56,-,74.05,45.0,-
294,新北市,2008/08/22,土城,5.3,0.41,-,32.6,67,47,21.0,20.62,3.73,16.9,2.092,0.216,1.88,-,30.21,-,68.93,79.0,-
295,新北市,2008/08/22,林口,9.3,0.3,-,24.9,50,48,19.0,22.43,2.6,19.82,-,-,-,-,28.57,-,67.55,56.0,-
296,新北市,2008/08/22,萬里,2.6,0.21,-,29.6,57,35,12.0,11.44,1.49,9.92,-,-,-,-,28.56,-,79.08,57.0,-
297,新北市,2008/08/21,板橋,6.8,0.44,-,28.8,57,41,21.0,21.37,5.33,16.04,2.182,0.287,1.9,-,31.91,-,55.74,60.0,-
298,新北市,2008/08/21,三重,5.7,1.73,-,-,-,63,31.0,125.61,87.18,38.42,2.498,0.737,1.76,-,32.11,-,57.07,56.0,-
299,新北市,2008/08/21,菜寮,5.3,0.64,-,23.5,49,44,21.0,30.85,9.45,21.39,-,-,-,-,32.02,-,55.26,58.0,-
300,新北市,2008/08/21,永和,4.3,1.18,-,19.4,39,42,26.0,43.46,19.58,23.88,-,-,-,-,32.02,-,57.2,42.0,-
301,新北市,2008/08/21,新莊,15.2,0.35,-,25.3,51,42,22.0,25.38,6.79,18.59,-,-,-,-,31.68,-,56.54,53.0,-
302,新北市,2008/08/21,新店,2.5,0.34,-,32.2,61,34,17.0,16.27,2.63,13.63,-,-,-,-,31.21,-,64.72,67.0,-
303,新北市,2008/08/21,淡水,2.6,0.22,-,22.1,39,43,-,12.43,2.27,10.16,-,-,-,-,-,-,-,50.0,-
304,新北市,2008/08/21,汐止,3.1,0.42,-,30.1,64,43,21.0,23.76,5.53,18.23,-,-,-,-,32.33,-,62.32,82.0,-
305,新北市,2008/08/21,土城,4.6,0.45,-,25.8,54,42,19.0,29.56,10.14,19.41,2.15,0.276,1.87,-,31.01,-,62.93,55.0,-
306,新北市,2008/08/21,林口,4.2,0.26,-,23.8,45,39,16.0,17.76,2.94,14.82,-,-,-,-,29.58,-,62.35,51.0,-
307,新北市,2008/08/21,萬里,2.6,0.17,-,30.2,52,33,11.0,8.23,1.38,6.84,-,-,-,-,29.75,-,71.14,49.0,-
308,新北市,2008/08/20,板橋,4.7,0.46,-,13.2,20,35,15.0,23.5,8.44,15.06,2.174,0.295,1.88,-,31.14,-,60.0,35.0,-
309,新北市,2008/08/20,三重,2.7,1.3,-,-,-,44,23.0,83.83,64.06,19.77,2.374,0.58,1.79,-,31.51,-,57.99,44.0,-
310,新北市,2008/08/20,菜寮,2.9,0.58,-,11.6,18,27,13.0,26.03,11.73,14.3,-,-,-,-,31.38,-,58.21,27.0,-
311,新北市,2008/08/20,永和,2.8,0.57,-,11.8,15,26,13.0,22.44,12.74,9.71,-,-,-,-,30.89,-,62.48,26.0,-
312,新北市,2008/08/20,新莊,6.9,0.38,-,14.1,22,31,16.0,20.73,7.76,12.97,-,-,-,-,30.76,-,62.22,31.0,-
313,新北市,2008/08/20,新店,2.1,0.23,-,18.0,24,25,8.0,11.27,3.17,8.1,-,-,-,-,30.07,-,69.17,25.0,-
314,新北市,2008/08/20,淡水,2.4,0.2,-,13.8,18,31,8.0,10.4,2.31,8.09,-,-,-,-,-,-,-,31.0,-
315,新北市,2008/08/20,汐止,2.9,0.17,-,14.0,19,20,6.0,15.26,8.76,6.5,-,-,-,-,30.85,-,67.21,20.0,-
316,新北市,2008/08/20,土城,2.7,0.33,-,15.1,23,35,13.0,19.79,9.66,10.14,2.027,0.183,1.84,-,30.7,-,65.32,35.0,-
317,新北市,2008/08/20,林口,3.6,0.25,-,13.0,23,38,13.0,19.06,6.52,12.54,-,-,-,-,28.95,-,67.4,38.0,-
318,新北市,2008/08/20,萬里,2.5,0.11,-,16.9,22,11,3.0,6.2,2.14,4.07,-,-,-,-,29.26,-,69.15,20.0,-
319,新北市,2008/08/19,板橋,5.9,0.63,-,33.0,74,46,28.0,29.3,8.95,20.35,2.364,0.416,1.95,-,31.2,-,65.15,84.0,-
320,新北市,2008/08/19,三重,5.1,1.66,-,-,-,58,34.0,99.38,62.47,36.91,2.529,0.746,1.78,-,31.24,-,64.42,54.0,-
321,新北市,2008/08/19,菜寮,4.2,0.66,-,30.7,70,40,27.0,25.0,6.49,18.52,-,-,-,-,31.17,-,63.88,86.0,-
322,新北市,2008/08/19,永和,6.0,1.02,-,-,68,41,32.0,39.12,14.84,24.28,-,-,-,-,31.12,-,65.54,41.0,-
323,新北市,2008/08/19,新莊,8.4,0.56,-,28.2,63,45,27.0,29.56,11.09,18.47,-,-,-,-,30.65,-,67.36,71.0,-
324,新北市,2008/08/19,新店,5.6,0.4,-,43.6,97,39,22.0,17.15,3.15,14.01,-,-,-,-,30.33,-,72.06,138.0,-
325,新北市,2008/08/19,淡水,3.7,0.33,-,22.1,38,33,18.0,16.24,5.86,10.38,-,-,-,-,-,-,-,42.0,-
326,新北市,2008/08/19,汐止,6.3,0.55,-,29.8,76,39,25.0,33.05,14.32,18.73,-,-,-,-,30.69,-,73.85,117.0,-
327,新北市,2008/08/19,土城,6.2,0.53,-,34.6,78,49,29.0,31.08,12.59,18.49,2.197,0.315,1.88,-,30.3,-,71.9,91.0,-
328,新北市,2008/08/19,林口,8.8,0.41,-,22.6,38,42,23.0,28.76,7.74,21.02,-,-,-,-,28.79,-,73.22,42.0,-
329,新北市,2008/08/19,萬里,4.4,0.27,-,30.4,65,26,13.0,13.31,1.68,11.64,-,-,-,-,28.38,-,79.19,89.0,-
330,新北市,2008/08/18,板橋,6.4,0.62,-,23.7,53,42,24.0,32.63,10.0,22.63,2.366,0.392,1.97,-,29.9,-,71.77,64.0,-
331,新北市,2008/08/18,三重,4.6,1.8,-,-,-,59,25.0,108.77,73.13,35.65,2.557,0.759,1.8,-,29.91,-,71.46,54.0,-
332,新北市,2008/08/18,菜寮,4.4,0.81,-,23.3,52,39,23.0,33.97,12.36,21.61,-,-,-,-,29.88,-,71.75,75.0,-
333,新北市,2008/08/18,永和,4.0,1.6,-,18.6,46,49,32.0,57.86,30.82,27.05,-,-,-,-,29.95,-,73.19,49.0,-
334,新北市,2008/08/18,新莊,9.0,0.53,-,21.2,48,40,23.0,29.9,8.85,21.05,-,-,-,-,29.34,-,74.44,58.0,-
335,新北市,2008/08/18,新店,3.7,0.49,-,33.3,72,41,20.0,20.31,4.05,16.26,-,-,-,-,29.22,-,79.8,96.0,-
336,新北市,2008/08/18,淡水,4.1,0.52,-,16.0,31,44,19.0,20.76,4.5,16.26,-,-,-,-,-,-,-,44.0,-
337,新北市,2008/08/18,汐止,5.7,0.53,-,28.8,67,42,26.0,29.15,9.14,20.02,-,-,-,-,29.93,-,80.87,100.0,-
338,新北市,2008/08/18,土城,5.7,0.61,-,23.4,55,43,24.0,36.94,15.48,21.46,2.253,0.347,1.91,-,29.28,-,78.1,65.0,-
339,新北市,2008/08/18,林口,7.9,0.36,-,15.8,34,38,21.0,30.91,9.4,21.51,-,-,-,-,28.18,-,75.71,47.0,-
340,新北市,2008/08/18,萬里,2.6,0.23,-,26.2,50,27,17.0,10.3,2.3,8.01,-,-,-,-,28.02,-,84.59,63.0,-
341,新北市,2008/08/17,板橋,4.0,0.69,-,23.7,47,46,32.0,32.32,8.13,24.19,2.368,0.377,1.99,-,29.14,-,74.41,54.0,-
342,新北市,2008/08/17,三重,3.1,1.46,-,-,-,61,8.0,84.44,49.11,35.34,2.472,0.592,1.88,-,28.97,-,76.46,56.0,-
343,新北市,2008/08/17,菜寮,3.4,0.78,-,19.9,40,46,30.0,35.29,9.94,25.36,-,-,-,-,29.01,-,76.32,46.0,-
344,新北市,2008/08/17,永和,2.4,0.94,-,17.4,32,44,34.0,38.21,15.44,22.77,-,-,-,-,28.72,-,78.35,44.0,-
345,新北市,2008/08/17,新莊,5.8,0.59,-,25.4,50,43,33.0,25.27,4.65,20.62,-,-,-,-,29.11,-,74.21,58.0,-
346,新北市,2008/08/17,新店,1.9,0.41,-,33.4,60,38,24.0,17.28,2.67,14.61,-,-,-,-,28.14,-,83.92,66.0,-
347,新北市,2008/08/17,淡水,3.7,0.53,-,16.9,30,49,25.0,19.82,2.3,17.51,-,-,-,-,-,-,-,49.0,-
348,新北市,2008/08/17,汐止,4.1,0.49,-,31.6,66,48,34.0,24.65,5.45,19.19,-,-,-,-,29.47,-,82.54,77.0,-
349,新北市,2008/08/17,土城,3.0,0.53,-,23.4,48,47,29.0,26.94,7.9,19.04,2.126,0.234,1.89,-,28.36,-,80.94,56.0,-
