序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
169,臺北市,2007/06/02,松山,3.9,0.68,405.99,23.9,49,47,29.0,36.88,13.66,23.21,2.179,0.328,1.85,-,-,30.52,-,63.7,52.0,-
170,臺北市,2007/06/02,古亭,3.0,0.67,-,19.8,43,53,22.0,33.43,12.02,21.41,2.119,0.227,1.89,-,-,29.76,-,70.15,52.0,-
171,臺北市,2007/06/02,士林,4.6,0.41,-,24.3,49,53,21.0,22.92,5.28,17.64,-,-,-,-,-,31.08,-,61.94,60.0,-
172,臺北市,2007/06/02,萬華,3.3,0.58,-,24.4,48,45,21.0,22.3,5.52,16.79,-,-,-,-,-,31.82,-,60.29,54.0,-
173,臺北市,2007/06/02,陽明,2.4,0.18,383.75,29.4,43,21,13.0,8.66,1.4,7.26,-,-,-,-,-,23.48,-,81.71,48.0,-
174,臺北市,2007/06/02,中山,4.9,0.89,-,18.1,38,53,24.0,49.26,21.7,27.56,2.397,0.366,2.03,-,-,30.99,-,63.77,52.0,-
175,臺北市,2007/06/01,松山,3.9,0.75,410.3,31.0,64,51,33.0,40.55,9.85,30.7,2.28,0.333,1.95,-,-,28.48,-,75.66,81.0,-
176,臺北市,2007/06/01,古亭,2.7,0.79,-,31.5,69,55,31.0,38.0,10.48,27.52,2.168,0.245,1.92,-,-,28.32,-,77.41,80.0,-
177,臺北市,2007/06/01,士林,4.2,0.59,-,38.2,59,55,25.0,25.33,3.78,21.55,-,-,-,-,-,29.52,-,70.04,65.0,-
178,臺北市,2007/06/01,萬華,3.6,0.79,-,37.3,71,49,28.0,26.63,5.12,21.51,-,-,-,-,-,30.34,-,68.11,71.0,-
179,臺北市,2007/06/01,陽明,2.9,0.24,393.2,45.8,54,32,25.0,9.01,1.25,7.76,-,-,-,-,-,22.9,-,86.17,51.0,-
180,臺北市,2007/06/01,中山,4.8,0.98,-,25.4,48,58,37.0,51.15,14.33,36.82,2.384,0.346,2.04,-,-,29.29,-,72.67,59.0,-
181,新北市,2007/06/30,板橋,8.3,0.86,-,31.8,66,54,34.0,39.1,12.82,26.28,2.614,0.583,2.03,-,-,30.43,-,70.34,74.0,-
182,新北市,2007/06/30,三重,5.8,1.91,-,-,-,56,29.0,124.33,79.2,45.13,2.753,0.792,1.96,-,-,30.17,-,71.06,53.0,-
183,新北市,2007/06/30,菜寮,-,-,-,-,52,-,-,-,-,-,-,-,-,-,-,-,-,-,59.0,-
184,新北市,2007/06/30,永和,8.1,1.42,-,24.7,46,47,31.0,58.03,21.36,36.66,-,-,-,-,-,29.42,-,71.32,47.0,-
185,新北市,2007/06/30,新莊,-,-,-,-,50,-,-,-,-,-,-,-,-,-,-,-,-,-,61.0,-
186,新北市,2007/06/30,淡水,3.8,0.65,-,27.2,50,49,19.0,26.86,10.66,16.2,-,-,-,-,-,28.47,-,79.13,51.0,-
187,新北市,2007/06/30,汐止,10.7,0.49,-,31.1,61,36,19.0,33.08,14.13,18.96,-,-,-,-,-,30.44,-,72.72,64.0,-
188,新北市,2007/06/30,土城,-,-,-,-,47,-,-,-,-,-,-,-,-,-,-,-,-,-,73.0,-
189,新北市,2007/06/30,林口,-,-,-,-,30,-,-,-,-,-,-,-,-,-,-,-,-,-,42.0,-
190,新北市,2007/06/30,萬里,4.4,0.22,-,30.5,55,22,9.0,11.38,1.71,9.65,-,-,-,-,-,28.22,-,79.53,61.0,-
191,新北市,2007/06/30,新店,-,-,-,-,46,-,-,-,-,-,-,-,-,-,-,-,-,-,79.0,-
192,新北市,2007/06/29,板橋,8.5,1.01,-,26.0,58,49,34.0,48.66,20.55,28.11,2.753,0.738,2.02,-,-,29.51,-,76.6,69.0,-
193,新北市,2007/06/29,三重,6.0,2.17,-,-,-,58,39.0,134.58,87.8,46.79,3.048,1.018,2.03,-,-,29.35,-,78.38,54.0,-
194,新北市,2007/06/29,菜寮,5.9,1.17,-,25.7,55,45,28.0,55.42,24.98,30.45,-,-,-,-,-,29.97,-,75.68,64.0,-
195,新北市,2007/06/29,永和,5.2,1.62,-,16.0,36,40,31.0,64.04,29.26,34.77,-,-,-,-,-,28.43,-,80.1,40.0,-
196,新北市,2007/06/29,新莊,7.6,1.09,-,30.5,69,54,36.0,51.83,21.13,30.7,-,-,-,-,-,28.16,-,83.74,65.0,-
197,新北市,2007/06/29,淡水,3.7,0.81,-,28.1,60,57,26.0,37.37,14.39,22.98,-,-,-,-,-,27.84,-,85.08,64.0,-
198,新北市,2007/06/29,汐止,9.9,0.51,-,26.7,55,39,21.0,35.62,15.71,19.91,-,-,-,-,-,30.16,-,77.65,62.0,-
199,新北市,2007/06/29,土城,5.8,0.71,-,20.6,55,52,33.0,45.1,18.73,26.37,2.387,0.512,1.88,-,-,28.05,-,83.24,66.0,-
200,新北市,2007/06/29,林口,6.4,0.72,-,20.5,56,77,31.0,47.65,17.25,30.4,-,-,-,-,-,26.66,-,86.12,64.0,-
201,新北市,2007/06/29,萬里,3.4,0.22,-,32.7,64,25,11.0,9.87,1.77,8.08,-,-,-,-,-,28.31,-,81.75,71.0,-
202,新北市,2007/06/29,新店,4.1,0.53,-,25.0,52,44,23.0,25.38,5.98,19.4,-,-,-,-,-,28.56,-,84.96,63.0,-
203,新北市,2007/06/28,板橋,9.8,0.86,-,22.0,47,46,33.0,51.72,19.45,32.27,2.944,0.857,2.09,-,-,29.05,-,76.78,65.0,-
204,新北市,2007/06/28,三重,7.3,2.47,-,-,-,66,42.0,153.65,105.53,48.11,3.239,1.233,2.01,-,-,28.84,-,79.17,58.0,-
205,新北市,2007/06/28,菜寮,7.1,1.17,-,21.6,45,45,28.0,58.61,23.88,34.73,-,-,-,-,-,29.29,-,76.91,58.0,-
206,新北市,2007/06/28,永和,7.3,1.63,-,14.8,28,42,29.0,65.55,28.09,37.46,-,-,-,-,-,28.04,-,79.66,42.0,-
207,新北市,2007/06/28,新店,3.7,0.52,-,24.0,51,41,20.0,24.87,5.82,19.05,-,-,-,-,-,28.1,-,85.63,72.0,-
208,新北市,2007/06/28,淡水,2.1,0.6,-,23.9,43,43,17.0,25.13,8.28,16.85,-,-,-,-,-,27.35,-,85.25,49.0,-
209,新北市,2007/06/28,土城,6.4,0.72,-,21.1,50,52,33.0,52.38,19.76,32.62,2.554,0.647,1.91,-,-,27.59,-,84.1,72.0,-
210,新北市,2007/06/28,新莊,11.4,0.85,-,22.2,53,51,32.0,54.1,19.58,34.52,-,-,-,-,-,27.71,-,83.7,53.0,-
211,新北市,2007/06/28,林口,5.3,0.7,-,21.2,45,66,27.0,41.61,16.06,25.56,-,-,-,-,-,26.41,-,85.78,58.0,-
212,新北市,2007/06/28,萬里,2.7,0.21,-,32.8,59,24,12.0,8.39,1.49,6.9,-,-,-,-,-,28.23,-,83.09,65.0,-
213,新北市,2007/06/28,汐止,7.0,0.62,-,17.1,35,43,24.0,40.66,15.8,24.86,-,-,-,-,-,29.29,-,82.82,43.0,-
214,新北市,2007/06/27,板橋,6.4,0.91,-,23.9,52,35,25.0,44.28,12.15,32.13,2.688,0.673,2.02,-,-,27.79,-,80.98,69.0,-
215,新北市,2007/06/27,三重,6.9,2.33,-,-,-,47,-,131.82,80.95,50.86,3.153,1.072,2.08,-,-,27.85,-,84.08,47.0,-
216,新北市,2007/06/27,菜寮,6.7,1.31,-,24.4,51,40,26.0,65.3,23.61,41.69,-,-,-,-,-,28.41,-,81.56,67.0,-
217,新北市,2007/06/27,永和,6.4,1.48,-,16.9,32,34,22.0,62.72,26.17,36.55,-,-,-,-,-,27.13,-,84.1,34.0,-
218,新北市,2007/06/27,新店,3.4,0.52,-,22.8,44,35,14.0,26.59,6.26,20.33,-,-,-,-,-,27.35,-,88.75,55.0,-
219,新北市,2007/06/27,萬里,4.5,0.18,-,31.3,55,21,10.0,12.5,2.6,9.9,-,-,-,-,-,27.09,-,87.18,55.0,-
220,新北市,2007/06/27,汐止,10.2,0.51,-,18.7,37,33,19.0,41.76,15.21,26.55,-,-,-,-,-,28.29,-,87.3,47.0,-
221,新北市,2007/06/27,土城,4.5,0.74,-,25.5,59,38,23.0,43.59,15.03,28.55,2.397,0.498,1.9,-,-,27.21,-,85.38,86.0,-
222,新北市,2007/06/27,新莊,8.2,0.99,-,26.4,56,40,28.0,46.75,10.52,36.22,-,-,-,-,-,27.19,-,86.28,84.0,-
223,新北市,2007/06/27,林口,7.0,0.64,-,20.0,44,62,29.0,42.47,8.16,34.3,-,-,-,-,-,25.64,-,89.05,56.0,-
224,新北市,2007/06/27,淡水,3.2,0.61,-,23.4,46,50,22.0,28.47,5.41,23.05,-,-,-,-,-,26.56,-,88.67,50.0,-
225,新北市,2007/06/26,板橋,6.1,0.84,-,29.1,63,48,28.0,41.56,12.86,28.7,2.634,0.601,2.03,-,-,29.02,-,74.85,99.0,-
226,新北市,2007/06/26,三重,6.2,1.93,-,-,-,55,37.0,127.74,80.04,47.7,2.901,0.947,1.95,-,-,29.18,-,76.41,52.0,-
227,新北市,2007/06/26,菜寮,6.1,0.9,-,26.7,55,43,27.0,46.47,13.88,32.59,-,-,-,-,-,29.72,-,74.07,72.0,-
228,新北市,2007/06/26,永和,5.0,1.4,-,-,44,40,29.0,58.14,22.64,35.5,-,-,-,-,-,28.24,-,78.68,40.0,-
229,新北市,2007/06/26,新店,3.2,0.53,-,25.8,51,41,20.0,24.67,4.15,20.52,-,-,-,-,-,28.19,-,84.27,80.0,-
230,新北市,2007/06/26,萬里,2.7,0.23,-,34.6,56,26,12.0,11.74,2.12,9.62,-,-,-,-,-,27.35,-,87.29,51.0,-
231,新北市,2007/06/26,汐止,5.6,0.59,-,25.1,53,44,24.0,36.7,13.07,23.63,-,-,-,-,-,28.61,-,86.58,53.0,-
232,新北市,2007/06/26,土城,4.8,0.64,-,30.4,65,45,28.0,38.11,12.72,25.39,2.347,0.472,1.88,-,-,28.43,-,79.17,105.0,-
233,新北市,2007/06/26,新莊,11.1,0.73,-,30.9,65,49,30.0,41.97,10.99,30.97,-,-,-,-,-,28.7,-,78.34,75.0,-
234,新北市,2007/06/26,林口,5.4,0.29,-,20.4,38,47,21.0,25.9,4.19,21.71,-,-,-,-,-,27.27,-,77.65,50.0,-
235,新北市,2007/06/26,淡水,3.7,0.36,-,22.3,37,37,13.0,20.48,3.72,16.75,-,-,-,-,-,27.66,-,80.58,44.0,-
236,新北市,2007/06/25,板橋,7.0,0.59,-,22.1,48,45,26.0,32.82,11.74,21.08,2.626,0.647,1.98,-,-,30.52,-,68.61,53.0,-
237,新北市,2007/06/25,三重,9.8,1.91,-,-,-,54,37.0,117.41,74.29,43.13,2.888,0.958,1.93,-,-,30.38,-,70.68,52.0,-
238,新北市,2007/06/25,菜寮,8.2,0.82,-,22.3,37,43,23.0,44.29,12.88,31.41,-,-,-,-,-,30.99,-,67.44,45.0,-
239,新北市,2007/06/25,永和,5.6,1.43,-,13.4,19,42,27.0,56.89,23.41,33.48,-,-,-,-,-,29.67,-,71.44,42.0,-
240,新北市,2007/06/25,新店,2.8,0.45,-,22.5,37,38,19.0,17.91,3.66,14.26,-,-,-,-,-,29.59,-,78.15,41.0,-
241,新北市,2007/06/25,萬里,3.3,0.3,-,28.2,48,32,18.0,15.45,2.41,13.04,-,-,-,-,-,27.87,-,83.85,60.0,-
242,新北市,2007/06/25,汐止,6.0,0.57,-,19.8,35,44,23.0,34.53,7.75,26.78,-,-,-,-,-,29.6,-,80.68,45.0,-
243,新北市,2007/06/25,土城,4.6,0.51,-,19.9,38,44,22.0,31.74,11.26,20.48,2.193,0.349,1.84,-,-,29.57,-,74.85,47.0,-
244,新北市,2007/06/25,新莊,10.7,0.57,-,23.1,41,42,21.0,36.11,9.66,26.45,-,-,-,-,-,30.37,-,69.96,46.0,-
245,新北市,2007/06/25,林口,6.3,0.41,-,18.6,35,49,20.0,26.68,5.49,21.19,-,-,-,-,-,28.44,-,72.18,49.0,-
246,新北市,2007/06/25,淡水,3.3,0.38,-,20.6,35,38,14.0,19.89,4.84,15.05,-,-,-,-,-,28.61,-,78.0,41.0,-
247,新北市,2007/06/24,板橋,4.6,0.69,-,21.9,40,41,26.0,28.6,8.41,20.18,2.418,0.405,2.01,-,-,30.48,-,67.48,41.0,-
248,新北市,2007/06/24,三重,4.1,1.94,-,-,-,50,35.0,115.4,73.63,41.77,2.799,0.885,1.91,-,-,30.95,-,67.87,50.0,-
249,新北市,2007/06/24,永和,2.8,1.05,-,18.6,30,36,24.0,42.06,18.17,23.89,-,-,-,-,-,29.52,-,71.28,36.0,-
250,新北市,2007/06/24,新店,2.3,0.37,-,27.2,41,37,17.0,12.45,1.95,10.5,-,-,-,-,-,29.16,-,79.16,44.0,-
251,新北市,2007/06/24,淡水,3.1,0.59,-,24.7,40,47,22.0,23.25,4.76,18.49,-,-,-,-,-,29.06,-,77.0,47.0,-
252,新北市,2007/06/24,萬里,2.5,0.31,-,38.3,60,30,17.0,12.15,1.77,10.38,-,-,-,-,-,29.22,-,76.09,69.0,-
253,新北市,2007/06/24,汐止,3.0,0.56,-,28.2,53,41,22.0,27.56,7.33,20.23,-,-,-,-,-,30.85,-,74.13,51.0,-
254,新北市,2007/06/24,土城,3.6,0.57,-,19.5,37,44,25.0,33.33,12.2,21.13,2.196,0.339,1.86,-,-,29.45,-,74.17,44.0,-
255,新北市,2007/06/24,新莊,6.1,0.8,-,24.3,39,44,26.0,34.75,10.98,23.78,-,-,-,-,-,30.07,-,70.74,44.0,-
256,新北市,2007/06/24,林口,4.6,0.38,-,19.9,33,53,22.0,27.02,4.75,22.27,-,-,-,-,-,28.36,-,72.74,52.0,-
257,新北市,2007/06/24,菜寮,3.8,0.79,-,25.0,38,42,25.0,35.64,11.78,23.85,-,-,-,-,-,31.18,-,65.79,42.0,-
258,新北市,2007/06/23,板橋,7.6,0.93,-,35.1,81,63,43.0,42.15,10.14,32.01,2.772,0.689,2.08,-,-,29.31,-,75.05,96.0,-
259,新北市,2007/06/23,三重,6.4,2.14,-,-,-,67,52.0,128.55,67.22,61.34,3.045,1.042,2.0,-,-,29.49,-,76.73,58.0,-
260,新北市,2007/06/23,永和,4.6,1.58,-,21.3,42,51,37.0,60.62,20.92,39.71,-,-,-,-,-,28.35,-,79.52,50.0,-
261,新北市,2007/06/23,新莊,14.0,0.91,-,36.5,78,65,44.0,48.32,11.71,36.61,-,-,-,-,-,28.92,-,77.93,90.0,-
262,新北市,2007/06/23,新店,3.2,0.55,-,35.3,72,50,28.0,21.66,3.08,18.59,-,-,-,-,-,28.4,-,84.45,89.0,-
263,新北市,2007/06/23,萬里,3.6,0.39,-,46.2,81,39,27.0,14.19,1.69,12.51,-,-,-,-,-,27.9,-,83.28,95.0,-
264,新北市,2007/06/23,菜寮,6.6,1.21,-,35.8,74,62,39.0,53.08,12.74,40.33,-,-,-,-,-,30.03,-,73.87,88.0,-
265,新北市,2007/06/23,汐止,5.1,0.75,-,44.5,105,61,39.0,42.35,13.57,28.77,-,-,-,-,-,29.63,-,81.51,137.0,-
266,新北市,2007/06/23,土城,5.5,0.77,-,32.6,79,61,41.0,45.21,12.04,33.17,2.453,0.562,1.89,-,-,28.3,-,81.04,98.0,-
267,新北市,2007/06/23,林口,8.0,0.69,-,31.9,68,78,43.0,44.12,6.75,37.37,-,-,-,-,-,27.52,-,80.17,86.0,-
268,新北市,2007/06/23,淡水,3.3,0.77,-,30.1,60,63,35.0,31.19,3.87,27.29,-,-,-,-,-,27.83,-,84.67,67.0,-
269,新北市,2007/06/22,板橋,8.9,0.71,-,26.1,56,61,44.0,43.17,13.22,29.94,2.671,0.636,2.04,-,-,30.44,-,67.57,73.0,-
270,新北市,2007/06/22,三重,6.8,1.97,-,-,-,63,45.0,132.27,83.28,48.99,2.921,1.001,1.92,-,-,30.8,-,66.85,56.0,-
271,新北市,2007/06/22,永和,5.9,1.58,-,32.3,55,48,37.0,59.81,20.97,38.85,-,-,-,-,-,30.37,-,66.64,48.0,-
272,新北市,2007/06/22,新莊,17.6,0.77,-,28.6,56,66,40.0,45.91,12.14,33.76,-,-,-,-,-,30.22,-,68.7,75.0,-
273,新北市,2007/06/22,新店,4.1,0.46,-,36.3,74,46,27.0,19.7,4.11,15.59,-,-,-,-,-,29.52,-,76.79,93.0,-
274,新北市,2007/06/22,萬里,3.9,0.39,-,42.8,93,37,22.0,-,-,-,-,-,-,-,-,28.33,-,79.03,94.0,-
275,新北市,2007/06/22,菜寮,6.9,0.95,-,30.1,59,53,32.0,46.97,13.74,33.22,-,-,-,-,-,31.25,-,64.68,64.0,-
276,新北市,2007/06/22,汐止,7.5,0.6,-,37.0,86,46,28.0,35.75,14.3,21.45,-,-,-,-,-,30.67,-,72.48,109.0,-
277,新北市,2007/06/22,土城,6.0,0.64,-,25.5,56,63,40.0,42.71,12.94,29.78,2.384,0.521,1.86,-,-,29.5,-,73.16,81.0,-
278,新北市,2007/06/22,林口,8.9,0.36,-,26.7,47,65,33.0,27.45,5.86,21.58,-,-,-,-,-,29.08,-,66.7,61.0,-
279,新北市,2007/06/22,淡水,3.4,0.49,-,27.6,42,44,25.0,20.94,4.11,16.83,-,-,-,-,-,28.51,-,77.92,44.0,-
280,新北市,2007/06/21,板橋,9.2,0.87,-,40.3,88,71,51.0,41.95,7.77,34.19,2.719,0.659,2.06,-,-,29.57,-,71.88,98.0,-
281,新北市,2007/06/21,三重,7.2,2.06,-,-,-,74,48.0,140.44,79.08,61.36,2.962,0.964,2.0,-,-,29.72,-,72.18,62.0,-
282,新北市,2007/06/21,永和,6.8,1.82,-,29.5,59,61,46.0,68.33,22.86,45.47,-,-,-,-,-,28.87,-,74.07,56.0,-
283,新北市,2007/06/21,新莊,12.7,0.83,-,40.1,81,75,49.0,44.51,11.02,33.49,-,-,-,-,-,29.31,-,73.57,81.0,-
284,新北市,2007/06/21,新店,4.3,0.55,-,41.5,82,56,34.0,22.21,3.41,18.81,-,-,-,-,-,29.32,-,77.3,91.0,-
285,新北市,2007/06/21,萬里,3.6,0.25,-,33.8,57,30,18.0,-,-,-,-,-,-,-,-,27.67,-,83.02,70.0,-
286,新北市,2007/06/21,菜寮,6.5,0.98,-,39.4,76,63,42.0,45.8,9.53,36.27,-,-,-,-,-,30.17,-,70.29,98.0,-
287,新北市,2007/06/21,汐止,6.3,0.61,-,35.2,79,50,29.0,35.4,12.7,22.7,-,-,-,-,-,29.85,-,77.51,94.0,-
288,新北市,2007/06/21,土城,6.1,0.75,-,40.6,91,78,57.0,42.07,11.13,30.94,2.486,0.578,1.91,-,-,28.82,-,76.81,93.0,-
289,新北市,2007/06/21,林口,10.2,0.36,-,38.2,73,77,45.0,28.93,4.61,24.31,-,-,-,-,-,28.2,-,74.69,90.0,-
290,新北市,2007/06/21,淡水,4.2,0.46,-,41.5,83,49,29.0,18.73,2.09,16.65,-,-,-,-,-,27.98,-,80.88,89.0,-
291,新北市,2007/06/20,三重,4.8,1.81,-,-,-,54,33.0,113.28,69.51,43.77,2.788,0.857,1.93,-,-,29.81,-,70.32,52.0,-
292,新北市,2007/06/20,永和,5.5,1.36,-,25.7,49,43,33.0,53.2,18.38,34.82,-,-,-,-,-,28.74,-,72.54,43.0,-
293,新北市,2007/06/20,新莊,7.5,0.71,-,30.4,53,49,32.0,36.17,7.41,28.76,-,-,-,-,-,29.02,-,73.5,53.0,-
294,新北市,2007/06/20,板橋,5.7,0.7,-,32.2,60,46,29.0,33.07,6.78,26.29,2.466,0.483,1.98,-,-,28.94,-,73.09,65.0,-
295,新北市,2007/06/20,新店,3.3,0.46,-,35.3,62,43,25.0,19.18,2.51,16.66,-,-,-,-,-,28.25,-,81.28,76.0,-
296,新北市,2007/06/20,萬里,3.8,0.19,-,35.0,62,28,14.0,7.21,0.69,6.57,-,-,-,-,-,27.36,-,82.12,64.0,-
297,新北市,2007/06/20,菜寮,4.8,0.87,-,29.3,53,42,24.0,39.84,12.1,27.74,-,-,-,-,-,30.26,-,68.12,49.0,-
298,新北市,2007/06/20,汐止,6.3,0.57,-,33.2,74,43,23.0,31.29,10.23,21.06,-,-,-,-,-,29.52,-,76.98,79.0,-
299,新北市,2007/06/20,土城,4.9,0.67,-,25.8,55,54,38.0,43.31,14.27,29.04,2.342,0.476,1.87,-,-,27.96,-,80.55,59.0,-
300,新北市,2007/06/20,林口,7.1,0.51,-,26.6,44,60,32.0,34.22,7.67,26.55,-,-,-,-,-,27.91,-,74.63,55.0,-
301,新北市,2007/06/20,淡水,3.0,0.42,-,26.3,46,38,19.0,16.1,3.55,12.54,-,-,-,-,-,27.63,-,83.46,43.0,-
302,新北市,2007/06/19,三重,4.5,1.41,-,-,-,42,27.0,88.48,55.31,33.17,2.563,0.652,1.91,-,-,29.43,-,69.71,42.0,-
303,新北市,2007/06/19,菜寮,4.5,0.64,-,25.9,45,31,16.0,30.99,11.01,19.98,-,-,-,-,-,30.1,-,66.3,48.0,-
304,新北市,2007/06/19,永和,5.6,0.96,-,20.4,37,35,24.0,40.39,13.82,26.57,-,-,-,-,-,28.52,-,72.15,35.0,-
305,新北市,2007/06/19,新莊,4.3,0.56,-,24.7,46,29,19.0,28.22,8.26,19.97,-,-,-,-,-,29.08,-,70.41,42.0,-
306,新北市,2007/06/19,板橋,5.4,0.61,-,25.3,52,40,24.0,28.68,10.42,18.26,2.312,0.363,1.95,-,-,29.52,-,67.74,66.0,-
307,新北市,2007/06/19,萬里,3.8,0.21,-,25.9,51,24,10.0,10.54,1.59,8.91,-,-,-,-,-,26.61,-,84.96,52.0,-
308,新北市,2007/06/19,淡水,3.0,0.51,-,23.5,43,34,15.0,20.27,7.57,12.69,-,-,-,-,-,27.63,-,81.67,42.0,-
309,新北市,2007/06/19,汐止,7.0,0.44,-,30.7,65,34,18.0,24.22,6.98,17.23,-,-,-,-,-,29.03,-,78.06,90.0,-
310,新北市,2007/06/19,土城,5.0,0.6,-,25.8,55,38,25.0,34.36,15.73,18.64,2.239,0.365,1.87,-,-,28.76,-,73.7,80.0,-
311,新北市,2007/06/19,林口,4.3,0.38,-,19.0,36,39,20.0,25.72,7.54,18.17,-,-,-,-,-,27.2,-,75.45,39.0,-
312,新北市,2007/06/19,新店,4.0,0.41,-,27.7,54,36,17.0,16.55,3.05,13.5,-,-,-,-,-,28.04,-,80.96,75.0,-
313,新北市,2007/06/18,三重,4.2,1.8,-,-,-,45,29.0,109.5,71.53,37.97,2.763,0.817,1.95,-,-,29.17,-,71.92,45.0,-
314,新北市,2007/06/18,菜寮,3.5,0.78,-,21.9,42,31,15.0,38.69,15.54,23.15,-,-,-,-,-,29.55,-,69.65,43.0,-
315,新北市,2007/06/18,永和,5.1,1.34,-,15.1,30,36,24.0,56.33,25.23,31.1,-,-,-,-,-,27.61,-,76.02,36.0,-
316,新北市,2007/06/18,新莊,5.3,0.56,-,22.2,40,30,17.0,24.72,4.79,19.93,-,-,-,-,-,28.86,-,71.42,40.0,-
317,新北市,2007/06/18,板橋,6.2,0.7,-,20.6,44,41,24.0,34.64,13.58,21.06,2.387,0.439,1.95,-,-,29.2,-,68.69,46.0,-
318,新北市,2007/06/18,萬里,2.7,0.27,-,27.5,51,28,13.0,11.31,1.84,9.46,-,-,-,-,-,26.58,-,85.29,47.0,-
319,新北市,2007/06/18,淡水,3.4,0.47,-,21.2,40,34,16.0,23.91,5.81,18.1,-,-,-,-,-,27.7,-,82.46,39.0,-
320,新北市,2007/06/18,汐止,5.2,0.48,-,25.7,57,35,17.0,29.59,10.99,18.6,-,-,-,-,-,28.74,-,79.32,67.0,-
321,新北市,2007/06/18,土城,4.5,0.6,-,19.6,43,42,24.0,39.59,18.86,20.73,2.231,0.362,1.87,-,-,28.39,-,74.55,43.0,-
322,新北市,2007/06/18,林口,3.7,0.4,-,19.0,33,40,22.0,25.1,4.69,20.4,-,-,-,-,-,26.84,-,77.73,40.0,-
323,新北市,2007/06/18,新店,2.8,0.38,-,24.9,42,32,12.0,17.26,3.64,13.62,-,-,-,-,-,27.52,-,81.75,47.0,-
324,新北市,2007/06/17,三重,5.7,1.49,-,-,-,45,31.0,95.26,57.86,37.4,2.65,0.628,2.02,-,-,28.19,-,75.4,45.0,-
325,新北市,2007/06/17,菜寮,5.8,0.69,-,23.6,39,32,19.0,33.47,9.93,23.55,-,-,-,-,-,28.95,-,71.55,41.0,-
326,新北市,2007/06/17,永和,7.8,0.96,-,17.8,30,34,24.0,43.0,14.18,28.82,-,-,-,-,-,27.21,-,78.51,34.0,-
327,新北市,2007/06/17,新莊,7.1,0.58,-,25.9,45,31,20.0,27.86,4.81,23.05,-,-,-,-,-,28.05,-,74.24,45.0,-
328,新北市,2007/06/17,板橋,8.8,0.71,-,22.3,44,32,22.0,33.7,8.89,24.81,2.322,0.34,1.98,-,-,28.53,-,71.28,49.0,-
329,新北市,2007/06/17,萬里,2.4,0.27,-,29.7,50,35,8.0,10.22,2.13,8.08,-,-,-,-,-,25.5,-,90.3,45.0,-
330,新北市,2007/06/17,淡水,4.5,0.48,-,18.9,34,42,19.0,22.56,3.74,18.82,-,-,-,-,-,26.78,-,85.08,42.0,-
331,新北市,2007/06/17,汐止,11.8,0.46,-,20.5,40,36,17.0,31.12,9.76,21.37,-,-,-,-,-,27.63,-,85.62,40.0,-
332,新北市,2007/06/17,土城,3.8,0.59,-,23.2,48,35,23.0,30.77,10.75,20.02,2.215,0.319,1.9,-,-,27.97,-,76.61,53.0,-
333,新北市,2007/06/17,林口,7.7,0.51,-,20.5,40,46,27.0,31.26,6.16,25.1,-,-,-,-,-,25.9,-,81.67,46.0,-
334,新北市,2007/06/17,新店,3.7,0.56,-,20.8,37,35,14.0,24.92,8.05,16.87,-,-,-,-,-,27.0,-,86.47,37.0,-
335,新北市,2007/06/16,三重,7.1,1.78,-,-,-,46,29.0,125.58,86.71,38.88,2.798,0.798,2.0,-,-,26.61,-,83.34,46.0,-
336,新北市,2007/06/16,菜寮,6.8,0.81,-,16.9,27,34,19.0,43.97,15.15,28.82,-,-,-,-,-,27.3,-,80.36,34.0,-
337,新北市,2007/06/16,永和,7.1,1.56,-,7.9,13,41,28.0,76.32,38.82,37.5,-,-,-,-,-,26.04,-,84.1,41.0,-
338,新北市,2007/06/16,新莊,7.1,0.73,-,14.1,23,36,20.0,47.1,16.99,30.11,-,-,-,-,-,26.41,-,82.61,36.0,-
339,新北市,2007/06/16,板橋,6.5,0.84,-,14.5,26,40,24.0,45.66,16.47,29.19,2.549,0.532,2.02,-,-,27.04,-,78.6,41.0,-
340,新北市,2007/06/16,萬里,1.6,0.27,-,27.1,48,20,8.0,12.16,2.08,10.08,-,-,-,-,-,24.82,-,92.52,51.0,-
341,新北市,2007/06/16,淡水,2.0,0.49,-,14.9,25,29,12.0,20.48,5.3,15.18,-,-,-,-,-,25.25,-,90.83,29.0,-
342,新北市,2007/06/16,汐止,10.8,0.51,-,17.2,26,33,16.0,33.48,12.61,20.87,-,-,-,-,-,26.39,-,90.76,33.0,-
343,新北市,2007/06/16,土城,4.8,0.77,-,13.1,22,40,26.0,46.67,17.71,28.97,2.505,0.549,1.96,-,-,26.5,-,83.61,40.0,-
