序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
750,臺南市,2008/04/08,善化,6.9,0.29,388.62,18.1,39,51,26.0,17.01,4.29,12.72,-,-,-,-,27.44,-,75.85,52.0,-
751,臺南市,2008/04/08,安南,-,0.45,-,16.2,30,54,30.0,23.73,7.24,16.49,2.281,0.466,1.82,-,28.12,-,69.91,52.0,-
752,臺南市,2008/04/08,臺南,5.9,0.43,-,22.4,36,42,29.0,18.2,4.22,13.99,2.305,0.353,1.95,-,26.61,-,76.78,42.0,-
753,臺南市,2008/04/07,新營,4.2,0.45,-,22.0,37,59,28.0,12.97,2.79,10.19,2.331,0.156,2.18,-,26.99,-,67.43,54.0,-
754,臺南市,2008/04/07,善化,3.8,0.33,396.18,18.9,39,54,27.0,15.98,3.16,12.82,-,-,-,-,27.26,-,75.55,52.0,-
755,臺南市,2008/04/07,安南,5.3,0.53,-,17.8,40,53,32.0,24.63,6.65,17.98,2.28,0.428,1.85,-,28.0,-,68.25,52.0,-
756,臺南市,2008/04/07,臺南,3.6,0.51,-,28.7,46,42,33.0,17.93,1.64,16.27,2.274,0.353,1.92,-,26.69,-,73.19,51.0,-
757,臺南市,2008/04/06,新營,3.5,0.42,-,27.0,44,67,32.0,9.78,0.72,9.05,2.261,0.103,2.16,-,26.13,-,71.03,58.0,-
758,臺南市,2008/04/06,善化,3.4,0.34,396.76,21.0,42,56,33.0,15.02,2.59,12.43,-,-,-,-,26.59,-,78.83,53.0,-
759,臺南市,2008/04/06,安南,2.1,0.41,-,23.6,42,55,33.0,16.04,3.01,13.03,1.974,0.148,1.83,-,27.12,-,72.49,52.0,-
760,臺南市,2008/04/06,臺南,4.4,0.5,-,30.8,46,54,43.0,16.08,1.66,14.43,2.292,0.342,1.95,-,26.0,-,76.36,52.0,-
761,臺南市,2008/04/05,新營,4.0,0.55,-,35.0,59,127,64.0,15.27,1.8,13.47,2.267,0.125,2.14,-,25.07,-,70.64,88.0,-
762,臺南市,2008/04/05,善化,4.0,0.49,397.68,34.7,63,104,66.0,16.38,2.34,14.04,-,-,-,-,26.21,-,76.03,77.0,-
763,臺南市,2008/04/05,安南,3.6,0.54,-,34.8,62,85,59.0,17.43,1.99,15.44,1.988,0.13,1.86,-,26.59,-,68.76,68.0,-
764,臺南市,2008/04/05,臺南,5.0,0.71,-,40.6,65,80,69.0,19.43,1.34,18.03,2.41,0.382,2.03,-,25.56,-,70.71,65.0,-
765,臺南市,2008/04/04,新營,4.9,0.64,-,49.3,91,124,72.0,23.54,3.71,19.85,2.299,0.164,2.14,-,23.76,-,72.72,88.0,-
766,臺南市,2008/04/04,善化,4.6,0.57,400.77,46.1,83,109,71.0,20.88,3.35,17.53,-,-,-,-,25.04,-,76.61,84.0,-
767,臺南市,2008/04/04,安南,6.4,0.58,-,45.3,79,94,68.0,20.12,2.21,17.91,2.053,0.161,1.89,-,25.4,-,69.39,72.0,-
768,臺南市,2008/04/04,臺南,5.6,0.72,-,53.8,89,83,68.0,21.64,1.31,20.31,2.512,0.426,2.09,-,24.39,-,71.74,87.0,-
769,臺南市,2008/04/03,新營,4.5,0.61,-,40.3,78,90,48.0,20.45,2.43,18.01,2.28,0.156,2.12,-,21.94,-,73.62,81.0,-
770,臺南市,2008/04/03,善化,4.8,0.53,399.56,39.4,78,92,56.0,21.62,3.24,18.38,-,-,-,-,23.6,-,77.68,76.0,-
771,臺南市,2008/04/03,安南,3.9,0.54,-,37.9,73,70,45.0,19.41,1.99,17.4,2.097,0.211,1.89,-,23.65,-,70.91,70.0,-
772,臺南市,2008/04/03,臺南,5.0,0.73,-,43.5,78,60,50.0,23.23,2.23,21.0,2.581,0.491,2.09,-,22.75,-,73.35,76.0,-
773,臺南市,2008/04/02,新營,3.1,0.68,-,45.4,88,76,42.0,32.64,11.29,21.35,2.457,0.299,2.16,-,21.89,-,78.64,90.0,-
774,臺南市,2008/04/02,善化,4.2,0.6,410.71,43.1,85,86,48.0,31.84,11.91,19.93,-,-,-,-,23.24,-,81.99,80.0,-
775,臺南市,2008/04/02,安南,4.9,0.63,-,42.0,79,66,43.0,32.24,10.11,22.11,2.198,0.289,1.91,-,23.36,-,75.46,70.0,-
776,臺南市,2008/04/02,臺南,4.9,0.74,-,44.8,77,61,48.0,32.89,8.42,24.47,2.641,0.539,2.1,-,22.67,-,76.25,70.0,-
777,臺南市,2008/04/01,新營,4.0,0.69,-,9.5,14,64,36.0,46.04,12.78,33.25,2.534,0.345,2.19,-,18.14,-,84.83,57.0,-
778,臺南市,2008/04/01,善化,5.7,0.62,407.1,11.5,26,71,41.0,38.85,8.37,30.47,-,-,-,-,19.76,-,85.63,60.0,-
779,臺南市,2008/04/01,安南,4.3,0.65,-,14.1,31,57,37.0,38.8,7.1,31.69,2.257,0.301,1.96,-,20.09,-,77.5,54.0,-
780,臺南市,2008/04/01,臺南,4.8,0.87,-,19.4,38,53,42.0,41.8,6.6,35.2,2.791,0.631,2.16,-,19.45,-,78.81,52.0,-
781,高雄市,2008/04/30,左營,5.9,0.59,-,36.7,60,72,48.0,20.7,2.6,18.1,2.177,0.247,1.93,-,28.22,-,71.3,61.0,-
782,高雄市,2008/04/30,楠梓,4.8,0.42,-,30.7,52,80,40.0,21.88,3.11,19.09,-,-,-,-,28.33,-,68.76,65.0,-
783,高雄市,2008/04/30,前金,5.8,0.51,-,37.6,52,63,46.0,17.8,2.45,15.35,2.255,0.228,2.03,-,28.79,-,65.85,56.0,-
784,高雄市,2008/04/30,前鎮,4.9,0.58,-,39.0,61,60,62.0,24.35,2.42,21.92,-,-,-,-,29.03,-,67.35,55.0,-
785,高雄市,2008/04/30,復興,6.6,0.82,-,39.2,56,60,35.0,28.32,5.69,22.63,-,-,-,-,28.34,-,67.76,55.0,-
786,高雄市,2008/04/30,小港,9.9,0.5,-,31.8,53,58,41.0,28.24,2.51,25.73,2.048,0.237,1.81,-,29.06,-,65.53,56.0,-
787,高雄市,2008/04/30,鳳山,8.9,0.61,-,32.6,56,75,40.0,23.96,2.72,21.25,2.012,0.324,1.69,-,29.06,-,72.34,62.0,-
788,高雄市,2008/04/30,林園,9.6,0.49,-,47.7,83,67,38.0,15.25,3.53,11.73,2.069,0.172,1.9,-,28.49,-,72.88,86.0,-
789,高雄市,2008/04/30,大寮,9.4,0.52,-,32.5,52,70,36.0,18.02,1.85,16.17,-,-,-,-,28.59,-,63.78,68.0,-
790,高雄市,2008/04/30,仁武,9.6,0.48,-,32.2,53,65,46.0,25.37,2.97,22.4,2.298,0.29,2.01,-,29.19,-,68.84,58.0,-
791,高雄市,2008/04/30,橋頭,5.4,0.51,-,30.3,53,68,41.0,21.88,4.11,17.77,-,-,-,-,28.54,-,70.64,62.0,-
792,高雄市,2008/04/30,美濃,3.4,0.34,-,48.3,68,50,32.0,9.04,1.41,7.63,-,-,-,-,28.63,-,70.63,81.0,-
793,高雄市,2008/04/29,左營,5.7,0.7,-,40.4,70,86,48.0,20.2,1.75,18.44,2.23,0.28,1.95,-,27.22,-,68.93,80.0,-
794,高雄市,2008/04/29,楠梓,4.7,0.44,-,45.4,81,77,40.0,20.12,4.41,17.43,-,-,-,-,27.2,-,67.93,85.0,-
795,高雄市,2008/04/29,前金,7.2,0.64,-,49.1,85,72,54.0,20.98,2.29,18.69,2.425,0.314,2.11,-,27.82,-,63.59,95.0,-
796,高雄市,2008/04/29,前鎮,8.4,0.8,-,44.8,81,94,87.0,37.62,4.91,32.71,-,-,-,-,28.0,-,66.29,72.0,-
797,高雄市,2008/04/29,復興,9.6,1.04,-,44.4,79,78,53.0,39.27,6.61,32.66,-,-,-,-,27.45,-,65.94,64.0,-
798,高雄市,2008/04/29,小港,10.7,0.63,-,36.1,69,72,48.0,36.9,4.82,32.08,2.179,0.321,1.86,-,28.04,-,63.74,68.0,-
799,高雄市,2008/04/29,鳳山,8.6,0.69,-,43.9,82,90,48.0,24.4,2.17,22.22,2.157,0.356,1.8,-,28.03,-,70.98,70.0,-
800,高雄市,2008/04/29,林園,7.7,0.48,-,53.0,91,79,45.0,15.13,2.9,12.22,2.055,0.137,1.92,-,27.17,-,75.44,104.0,-
801,高雄市,2008/04/29,大寮,9.0,0.57,-,47.9,92,85,49.0,20.11,3.49,16.63,-,-,-,-,27.6,-,63.84,94.0,-
802,高雄市,2008/04/29,仁武,10.8,0.58,-,32.1,67,78,46.0,35.22,6.52,28.71,2.403,0.353,2.05,-,28.17,-,67.51,64.0,-
803,高雄市,2008/04/29,橋頭,5.1,0.57,-,41.4,75,74,48.0,23.04,3.19,19.85,-,-,-,-,27.39,-,69.89,80.0,-
804,高雄市,2008/04/29,美濃,2.8,0.36,-,46.5,70,48,26.0,8.89,1.48,7.41,-,-,-,-,27.42,-,70.21,71.0,-
805,高雄市,2008/04/28,左營,7.3,0.75,-,30.4,43,112,65.0,32.57,3.79,28.77,2.324,0.316,2.01,-,24.54,-,73.46,81.0,-
806,高雄市,2008/04/28,楠梓,3.9,0.5,-,36.3,48,107,49.0,23.49,2.29,21.2,-,-,-,-,24.25,-,75.96,78.0,-
807,高雄市,2008/04/28,前金,7.9,0.84,-,38.0,52,104,74.0,30.2,2.75,27.44,2.541,0.391,2.15,-,25.28,-,66.02,77.0,-
808,高雄市,2008/04/28,前鎮,7.4,1.01,-,32.8,48,117,107.0,39.76,4.22,35.53,-,-,-,-,25.65,-,68.2,84.0,-
809,高雄市,2008/04/28,復興,9.0,1.43,-,32.4,45,107,68.0,50.81,12.42,38.39,-,-,-,-,25.13,-,68.33,78.0,-
810,高雄市,2008/04/28,小港,8.8,0.86,-,26.9,43,104,81.0,50.67,10.19,40.48,2.385,0.418,1.97,-,25.76,-,68.32,77.0,-
811,高雄市,2008/04/28,鳳山,8.4,0.68,-,34.4,43,118,63.0,25.42,2.3,23.12,2.196,0.378,1.82,-,24.6,-,77.24,84.0,-
812,高雄市,2008/04/28,林園,8.0,0.59,-,41.3,53,112,67.0,20.02,2.46,17.57,2.152,0.179,1.97,-,25.48,-,74.85,81.0,-
813,高雄市,2008/04/28,大寮,8.4,0.62,-,30.6,45,123,80.0,23.28,4.46,18.81,-,-,-,-,24.62,-,72.63,86.0,-
814,高雄市,2008/04/28,仁武,10.1,0.64,-,31.7,42,100,62.0,36.05,4.91,31.13,2.373,0.336,2.04,-,25.2,-,74.54,75.0,-
815,高雄市,2008/04/28,橋頭,4.7,0.6,-,33.6,47,98,62.0,24.15,1.29,22.85,-,-,-,-,24.23,-,76.68,74.0,-
816,高雄市,2008/04/28,美濃,2.7,0.49,-,39.4,51,-,-,12.65,1.85,10.8,-,-,-,-,24.19,-,80.99,51.0,-
817,高雄市,2008/04/27,左營,8.6,0.66,-,49.4,73,116,75.0,32.48,8.05,24.43,2.204,0.28,1.92,-,26.16,-,62.64,83.0,-
818,高雄市,2008/04/27,楠梓,6.1,0.48,-,59.5,89,119,-,22.1,2.69,19.41,-,-,-,-,26.17,-,60.71,84.0,-
819,高雄市,2008/04/27,前金,6.2,0.62,-,63.9,90,106,76.0,18.65,1.12,17.54,2.31,0.229,2.08,-,27.22,-,55.71,81.0,-
820,高雄市,2008/04/27,前鎮,6.3,0.64,-,61.9,85,107,102.0,24.48,1.54,22.94,-,-,-,-,26.67,-,61.48,78.0,-
821,高雄市,2008/04/27,復興,7.8,0.78,-,62.6,84,97,66.0,26.11,3.11,22.99,-,-,-,-,26.05,-,61.55,74.0,-
822,高雄市,2008/04/27,小港,9.7,0.56,-,59.1,86,107,78.0,22.81,1.88,20.93,2.058,0.185,1.87,-,26.67,-,59.85,81.0,-
823,高雄市,2008/04/27,鳳山,8.4,0.59,-,60.5,89,131,70.0,18.87,1.48,17.39,2.012,0.24,1.77,-,26.47,-,67.62,90.0,-
824,高雄市,2008/04/27,林園,8.7,0.55,-,74.3,110,130,74.0,13.03,2.51,10.52,2.125,0.18,1.95,-,26.24,-,67.1,101.0,-
825,高雄市,2008/04/27,大寮,9.1,0.56,-,62.7,99,134,85.0,-,-,-,-,-,-,-,26.06,-,60.33,108.0,-
826,高雄市,2008/04/27,仁武,8.0,0.5,-,62.4,86,105,67.0,17.97,0.62,17.33,2.111,0.154,1.96,-,26.8,-,62.11,78.0,-
827,高雄市,2008/04/27,橋頭,6.3,0.56,-,53.0,79,104,63.0,20.38,0.98,19.4,-,-,-,-,26.05,-,63.7,77.0,-
828,高雄市,2008/04/27,美濃,4.8,0.48,-,73.4,100,-,-,11.49,1.98,9.5,-,-,-,-,25.67,-,68.66,97.0,-
829,高雄市,2008/04/26,左營,9.4,0.74,-,64.5,103,119,79.0,25.69,2.19,23.48,2.211,0.264,1.95,-,25.68,-,58.25,97.0,-
830,高雄市,2008/04/26,楠梓,7.5,0.57,-,67.8,118,111,55.0,21.59,1.71,19.87,-,-,-,-,25.62,-,59.52,117.0,-
831,高雄市,2008/04/26,前金,11.0,0.69,-,79.2,126,105,73.0,22.96,1.93,21.03,2.352,0.259,2.09,-,26.41,-,52.56,126.0,-
832,高雄市,2008/04/26,前鎮,6.9,0.79,-,74.4,126,110,-,29.48,2.18,27.29,-,-,-,-,26.1,-,58.64,80.0,-
833,高雄市,2008/04/26,復興,10.0,0.96,-,72.8,122,104,71.0,32.67,4.06,28.61,-,-,-,-,25.61,-,58.04,77.0,-
834,高雄市,2008/04/26,小港,10.8,0.69,-,62.9,110,103,72.0,32.31,2.62,29.69,2.154,0.243,1.91,-,26.19,-,57.65,104.0,-
835,高雄市,2008/04/26,鳳山,8.1,0.78,-,62.4,102,131,69.0,21.55,1.91,19.65,2.133,0.31,1.82,-,26.04,-,66.62,90.0,-
836,高雄市,2008/04/26,林園,8.4,0.57,-,74.8,119,112,59.0,14.87,3.2,11.68,2.037,0.172,1.87,-,25.86,-,66.29,110.0,-
837,高雄市,2008/04/26,大寮,10.2,0.67,-,58.3,98,117,74.0,19.82,4.02,15.8,-,-,-,-,25.63,-,58.28,99.0,-
838,高雄市,2008/04/26,仁武,10.6,0.61,-,62.6,104,109,69.0,26.56,1.42,25.13,2.223,0.224,2.0,-,26.23,-,59.65,107.0,-
839,高雄市,2008/04/26,橋頭,8.7,0.64,-,66.3,116,121,77.0,21.03,1.1,19.92,-,-,-,-,25.75,-,60.86,119.0,-
840,高雄市,2008/04/26,美濃,4.9,0.51,-,68.1,109,87,65.0,11.74,0.87,10.86,-,-,-,-,25.52,-,67.67,128.0,-
841,高雄市,2008/04/25,左營,-,0.91,-,47.4,92,128,85.0,33.35,3.73,29.56,2.375,0.358,2.02,-,23.69,-,68.44,89.0,-
842,高雄市,2008/04/25,楠梓,9.5,0.72,-,54.6,102,148,82.0,31.76,6.11,25.66,2.031,0.285,1.75,-,23.62,-,68.04,103.0,-
843,高雄市,2008/04/25,前金,11.4,0.8,-,53.1,96,128,91.0,33.17,4.42,28.75,2.492,0.333,2.16,-,24.31,-,64.43,91.0,-
844,高雄市,2008/04/25,前鎮,11.1,0.8,-,48.6,80,-,81.0,37.82,3.47,34.37,-,-,-,-,24.11,-,71.44,18.0,-
845,高雄市,2008/04/25,復興,11.9,1.01,-,52.7,82,111,79.0,37.98,7.16,30.82,-,-,-,-,23.53,-,71.0,80.0,-
846,高雄市,2008/04/25,小港,11.8,0.65,-,44.5,69,94,69.0,36.35,4.88,31.46,2.121,0.242,1.88,-,24.43,-,71.2,72.0,-
847,高雄市,2008/04/25,鳳山,12.0,0.91,-,41.0,58,127,66.0,34.32,5.9,28.42,2.328,0.485,1.84,-,23.63,-,79.76,88.0,-
848,高雄市,2008/04/25,林園,4.7,0.49,-,57.2,73,66,36.0,14.9,3.77,11.13,1.947,0.156,1.79,-,24.08,-,76.72,65.0,-
849,高雄市,2008/04/25,大寮,3.9,0.57,-,45.5,66,82,52.0,15.0,4.68,10.32,-,-,-,-,23.39,-,74.65,66.0,-
850,高雄市,2008/04/25,仁武,11.7,0.79,-,50.7,87,119,76.0,41.75,7.48,34.27,2.378,0.331,2.05,-,24.37,-,71.33,84.0,-
851,高雄市,2008/04/25,橋頭,10.6,0.78,-,51.2,100,149,99.0,32.12,3.67,28.45,-,-,-,-,23.69,-,68.44,100.0,-
852,高雄市,2008/04/25,美濃,5.3,0.66,-,65.8,108,112,92.0,15.94,1.07,14.87,-,-,-,-,23.62,-,78.88,126.0,-
853,高雄市,2008/04/24,左營,-,1.02,-,24.2,40,131,89.0,40.74,4.85,35.86,2.446,0.4,2.05,-,22.97,-,70.44,90.0,-
854,高雄市,2008/04/24,楠梓,11.7,0.77,-,21.2,29,140,80.0,45.14,8.53,36.61,2.201,0.42,1.78,-,22.78,-,71.45,95.0,-
855,高雄市,2008/04/24,前金,10.9,0.93,-,26.7,44,120,86.0,36.16,3.78,32.38,2.561,0.392,2.17,-,23.6,-,66.27,85.0,-
856,高雄市,2008/04/24,前鎮,9.5,0.91,-,22.1,35,125,71.0,42.08,4.57,37.52,-,-,-,-,23.93,-,70.84,88.0,-
857,高雄市,2008/04/24,復興,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,-,12.0,-
858,高雄市,2008/04/24,小港,18.7,0.77,-,20.7,34,93,71.0,48.29,7.04,41.26,2.389,0.477,1.91,-,24.28,-,69.86,72.0,-
859,高雄市,2008/04/24,鳳山,16.5,0.96,-,18.4,33,131,71.0,43.41,7.97,35.44,2.358,0.517,1.84,-,23.27,-,77.11,90.0,-
860,高雄市,2008/04/24,林園,9.2,0.58,-,41.0,59,94,47.0,16.81,2.3,14.51,1.956,0.171,1.79,-,24.1,-,75.89,72.0,-
861,高雄市,2008/04/24,大寮,9.1,0.73,-,22.1,38,100,59.0,24.84,4.84,20.01,-,-,-,-,23.17,-,72.25,75.0,-
862,高雄市,2008/04/24,仁武,14.2,0.86,-,21.7,35,115,71.0,51.34,10.77,40.56,2.619,0.524,2.1,-,23.53,-,74.07,82.0,-
863,高雄市,2008/04/24,橋頭,11.2,0.85,-,21.8,33,136,88.0,37.35,3.61,33.74,-,-,-,-,22.82,-,70.29,93.0,-
864,高雄市,2008/04/24,美濃,4.2,0.73,-,29.5,42,92,71.0,17.14,1.74,15.4,-,-,-,-,22.93,-,82.79,71.0,-
865,高雄市,2008/04/23,左營,-,0.77,-,43.9,86,127,67.0,30.37,3.07,27.31,2.325,0.284,2.04,-,26.53,-,67.28,88.0,-
866,高雄市,2008/04/23,楠梓,7.4,0.58,-,49.5,105,139,66.0,-,-,-,2.017,0.23,1.79,-,26.47,-,66.47,115.0,-
867,高雄市,2008/04/23,前金,7.9,0.68,-,52.6,96,110,62.0,28.15,4.41,23.74,2.439,0.279,2.16,-,27.15,-,63.05,92.0,-
868,高雄市,2008/04/23,前鎮,9.6,0.74,-,48.9,96,117,56.0,37.88,6.22,31.66,-,-,-,-,27.68,-,65.26,84.0,-
869,高雄市,2008/04/23,復興,8.7,0.94,-,58.1,95,94,53.0,38.13,7.27,30.87,-,-,-,-,27.58,-,66.74,72.0,-
870,高雄市,2008/04/23,小港,16.1,0.66,-,48.3,97,108,63.0,42.28,6.68,35.61,2.243,0.329,1.91,-,27.72,-,65.06,99.0,-
871,高雄市,2008/04/23,鳳山,14.1,0.76,-,41.2,77,131,55.0,35.31,5.13,30.17,2.243,0.422,1.82,-,27.93,-,70.88,90.0,-
872,高雄市,2008/04/23,林園,9.7,0.48,-,68.6,119,105,49.0,18.56,3.11,15.45,2.02,0.22,1.8,-,27.61,-,71.92,127.0,-
873,高雄市,2008/04/23,大寮,9.3,0.56,-,51.2,91,114,54.0,17.53,2.95,14.59,-,-,-,-,27.07,-,66.0,86.0,-
874,高雄市,2008/04/23,仁武,12.9,0.68,-,46.6,97,118,64.0,37.89,6.4,31.48,2.473,0.363,2.11,-,27.38,-,67.52,91.0,-
875,高雄市,2008/04/23,橋頭,8.5,0.67,-,47.3,101,-,56.0,30.67,7.02,23.65,-,-,-,-,26.76,-,66.65,104.0,-
876,高雄市,2008/04/23,美濃,4.9,0.45,-,60.4,105,85,54.0,12.85,2.08,10.76,-,-,-,-,27.24,-,72.28,117.0,-
877,高雄市,2008/04/22,左營,5.5,0.54,-,30.2,51,47,27.0,18.92,3.21,15.68,2.082,0.217,1.86,-,27.26,-,76.6,53.0,-
878,高雄市,2008/04/22,楠梓,3.9,0.36,-,30.3,56,62,31.0,19.1,2.52,16.56,-,-,-,-,27.46,-,73.1,56.0,-
879,高雄市,2008/04/22,前金,4.9,0.45,-,35.8,58,47,30.0,18.38,4.39,13.99,2.2,0.197,2.0,-,27.74,-,72.72,58.0,-
880,高雄市,2008/04/22,前鎮,5.0,0.54,-,30.5,54,50,29.0,24.92,4.2,20.72,-,-,-,-,28.39,-,72.32,50.0,-
881,高雄市,2008/04/22,復興,5.9,0.77,-,34.8,57,47,28.0,26.3,6.05,20.24,-,-,-,-,27.8,-,72.07,47.0,-
882,高雄市,2008/04/22,小港,8.9,0.46,-,28.5,45,53,29.0,31.69,6.58,25.12,2.067,0.296,1.77,-,28.76,-,69.83,52.0,-
883,高雄市,2008/04/22,鳳山,9.1,0.48,-,26.1,46,62,31.0,21.41,3.17,18.22,1.923,0.234,1.69,-,28.09,-,77.26,56.0,-
884,高雄市,2008/04/22,林園,12.5,0.27,-,36.6,55,54,25.0,21.43,6.98,14.45,1.987,0.26,1.73,-,28.46,-,74.07,68.0,-
885,高雄市,2008/04/22,大寮,3.8,0.37,-,33.6,53,55,26.0,12.29,2.5,9.8,-,-,-,-,28.33,-,67.53,62.0,-
886,高雄市,2008/04/22,仁武,7.9,0.37,-,26.9,45,51,33.0,26.58,5.22,21.37,2.113,0.235,1.88,-,28.54,-,73.0,50.0,-
887,高雄市,2008/04/22,橋頭,5.7,0.41,-,29.8,51,46,26.0,19.87,6.69,13.18,-,-,-,-,27.89,-,73.47,52.0,-
888,高雄市,2008/04/22,美濃,2.4,0.26,-,40.4,71,43,24.0,7.73,1.54,6.19,-,-,-,-,28.31,-,72.44,72.0,-
889,高雄市,2008/04/21,左營,5.7,0.42,-,21.1,27,42,20.0,15.09,3.01,12.07,1.906,0.149,1.76,-,28.96,-,72.97,42.0,-
890,高雄市,2008/04/21,楠梓,6.4,0.36,-,25.7,35,61,31.0,15.13,2.15,12.97,-,-,-,-,28.98,-,72.94,56.0,-
891,高雄市,2008/04/21,前金,7.0,0.32,-,22.6,27,43,25.0,15.9,3.84,12.06,2.024,0.129,1.9,-,28.94,-,71.73,43.0,-
892,高雄市,2008/04/21,前鎮,9.0,0.38,-,16.5,20,43,22.0,22.35,5.6,16.75,-,-,-,-,29.29,-,72.69,43.0,-
893,高雄市,2008/04/21,復興,7.4,0.64,-,22.3,27,39,20.0,21.87,6.23,15.65,-,-,-,-,28.5,-,73.64,39.0,-
894,高雄市,2008/04/21,小港,13.5,0.32,-,12.6,17,46,26.0,22.97,5.45,17.51,1.872,0.169,1.7,-,29.49,-,71.76,46.0,-
895,高雄市,2008/04/21,鳳山,9.6,0.58,-,15.5,21,67,29.0,19.59,4.1,15.5,1.928,0.272,1.66,-,29.88,-,74.48,58.0,-
896,高雄市,2008/04/21,林園,3.4,0.23,-,26.2,31,50,21.0,-,-,-,1.886,0.081,1.81,-,29.13,-,77.38,50.0,-
897,高雄市,2008/04/21,大寮,5.2,0.29,-,19.3,27,56,25.0,-,-,-,-,-,-,-,28.79,-,70.82,53.0,-
898,高雄市,2008/04/21,仁武,9.8,0.38,-,19.1,27,49,32.0,23.78,5.38,18.4,2.009,0.18,1.83,-,29.72,-,72.94,49.0,-
899,高雄市,2008/04/21,橋頭,5.7,0.35,-,25.0,34,51,23.0,-,-,-,-,-,-,-,28.85,-,76.3,50.0,-
900,高雄市,2008/04/21,美濃,2.8,0.32,-,35.9,50,57,35.0,7.43,1.76,5.66,-,-,-,-,28.99,-,73.43,56.0,-
901,高雄市,2008/04/20,左營,12.2,0.64,-,27.7,52,73,44.0,28.49,5.41,23.06,2.212,0.315,1.9,-,28.63,-,69.68,82.0,-
902,高雄市,2008/04/20,楠梓,12.9,0.57,-,39.6,81,84,44.0,23.03,3.98,19.05,1.886,0.238,1.65,-,28.76,-,67.44,144.0,-
903,高雄市,2008/04/20,前金,9.0,0.49,-,28.4,44,66,41.0,23.9,3.89,20.01,2.246,0.245,2.0,-,28.62,-,68.18,69.0,-
904,高雄市,2008/04/20,前鎮,10.5,0.52,-,26.6,41,72,36.0,27.41,4.33,23.08,-,-,-,-,28.89,-,69.04,61.0,-
905,高雄市,2008/04/20,復興,11.9,0.64,-,31.9,45,62,34.0,26.14,4.56,21.58,-,-,-,-,28.31,-,69.08,56.0,-
906,高雄市,2008/04/20,小港,17.3,0.46,-,22.3,36,65,41.0,24.63,3.56,21.07,2.129,0.316,1.81,-,29.18,-,66.19,58.0,-
907,高雄市,2008/04/20,鳳山,17.3,0.89,-,26.2,53,95,44.0,26.85,4.94,21.91,2.183,0.416,1.77,-,29.66,-,69.72,72.0,-
908,高雄市,2008/04/20,林園,4.4,0.42,-,33.2,50,87,36.0,13.18,2.57,10.61,2.172,0.095,2.08,-,28.65,-,74.25,73.0,-
909,高雄市,2008/04/20,大寮,6.4,0.43,-,27.2,49,105,39.0,14.82,2.46,12.34,-,-,-,-,28.63,-,64.71,78.0,-
910,高雄市,2008/04/20,仁武,15.7,0.62,-,33.8,71,71,47.0,28.83,4.71,24.12,2.217,0.267,1.95,-,29.54,-,67.5,129.0,-
911,高雄市,2008/04/20,橋頭,9.2,0.55,-,33.7,72,78,38.0,20.83,2.68,18.89,-,-,-,-,28.67,-,70.77,116.0,-
912,高雄市,2008/04/20,美濃,4.5,0.44,-,64.3,106,71,50.0,8.69,1.28,7.41,-,-,-,-,28.89,-,72.06,123.0,-
913,高雄市,2008/04/19,左營,7.6,0.77,-,43.0,75,116,75.0,25.15,1.83,23.29,2.28,0.293,1.99,-,26.6,-,74.94,83.0,-
914,高雄市,2008/04/19,楠梓,6.6,0.61,-,52.5,97,131,74.0,22.52,2.39,20.12,1.961,0.247,1.71,-,26.72,-,73.05,97.0,-
915,高雄市,2008/04/19,前金,8.4,0.73,-,52.3,91,118,81.0,26.28,3.44,22.84,2.411,0.3,2.11,-,27.12,-,70.66,90.0,-
916,高雄市,2008/04/19,前鎮,6.1,0.8,-,46.6,81,131,67.0,32.96,3.68,29.28,-,-,-,-,27.52,-,72.24,90.0,-
917,高雄市,2008/04/19,復興,6.8,1.01,-,49.1,81,101,63.0,33.5,4.77,28.73,-,-,-,-,26.9,-,72.49,76.0,-
918,高雄市,2008/04/19,小港,9.9,0.7,-,46.0,80,118,80.0,32.14,3.71,28.43,2.233,0.357,1.88,-,27.83,-,70.44,84.0,-
919,高雄市,2008/04/19,鳳山,12.0,0.95,-,45.9,90,149,78.0,34.97,3.69,31.28,2.415,0.57,1.85,-,27.57,-,76.32,100.0,-
920,高雄市,2008/04/19,林園,9.8,0.57,-,64.1,103,130,71.0,15.36,2.09,13.27,2.128,0.145,1.98,-,27.46,-,77.59,100.0,-
921,高雄市,2008/04/19,大寮,13.6,0.9,-,45.6,91,144,87.0,31.48,4.59,26.88,-,-,-,-,27.41,-,70.91,119.0,-
